Gene.NewLT,mean_CTRL,Total_CTRL,sd_CTRL,se_CTRL,M_CTRL,mean.EXPT,Total_EXPT,sd_EXPT,se_EXPT,M_EXPT,Value,Df,tstat,pval,Sig,Gene
SPT_RS06675,0,3,0,0,NA,0,3,0,0,NA,0,4,NA,NA,FALSE,SPT_1343
SPT_RS06680,0.58977655,17,0.51155104,0.124069351,NA,0.659259118,17,0.503386728,0.122089215,NA,-0.069482568,32,0.282267519,0.779556058,FALSE,SPT_1344
SPT_RS06685,0.700140483,32,0.452404472,0.079974568,NA,0.764154978,32,0.415718528,0.073489348,NA,-0.064014495,62,0.417130602,0.678023727,FALSE,SPT_1345
SPT_RS06690,0.751839487,24,0.455638966,0.093006915,NA,0.764703576,24,0.454065017,0.092685634,NA,-0.012864089,46,0.069276279,0.945069987,FALSE,SPT_1346
SPT_RS06695,0.662734856,20,0.505554657,0.113045458,NA,0.5549472,20,0.515864225,0.115350747,NA,0.107787656,38,-0.47193278,0.63967359,FALSE,SPT_1347
SPT_RS06700,0.593031901,32,0.505066225,0.089283938,NA,0.550337087,32,0.495486295,0.08759043,NA,0.042694815,62,-0.241384973,0.810053301,FALSE,SPT_1348
SPT_RS06705,0.624240935,2,0.882809996,0.624240935,NA,0.484212565,2,0.684779976,0.484212565,NA,0.14002837,2,-0.12632769,0.911027101,FALSE,SPT_1349
SPT_RS06715,0.094829085,10,0.299875897,0.094829085,NA,0.190596703,10,0.402263976,0.127207038,NA,-0.095767618,18,0.431315484,0.671360416,FALSE,SPT_1351
SPT_RS06720,0.250194275,4,0.500388551,0.250194275,NA,0.240761047,4,0.481522095,0.240761047,NA,0.009433228,6,-0.019214025,0.985293382,FALSE,SPT_1352
SPT_RS06740,0.352398517,17,0.4925719,0.119466234,NA,0.402359347,17,0.496767172,0.120483736,NA,-0.049960829,32,0.208213526,0.836381837,FALSE,SPT_1355
SPT_RS06745,0.503514257,29,0.476016158,0.088393981,NA,0.598688376,29,0.496820063,0.09225717,NA,-0.09517412,56,0.526839264,0.600386018,FALSE,SPT_1356
SPT_RS06750,0.477012883,36,0.519096907,0.086516151,NA,0.650783051,36,0.475916147,0.079319358,NA,-0.173770169,70,1.047846567,0.298313887,FALSE,SPT_1357
SPT_RS06755,0.437994117,18,0.524743692,0.123683274,NA,0.700652224,18,0.456674161,0.107639132,NA,-0.262658108,34,1.13546332,0.264122328,FALSE,SPT_1358
SPT_RS06760,0.488489152,15,0.547557828,0.141378823,NA,0.541789995,15,0.528147166,0.136367012,NA,-0.053300843,28,0.191905103,0.849201507,FALSE,SPT_1359
SPT_RS06765,0.701990374,7,0.484016815,0.18294116,NA,0.892451329,7,0.402009793,0.151945419,NA,-0.190460955,12,0.568732719,0.580025957,FALSE,SPT_1360
SPT_RS06770,0.739582957,31,0.450767051,0.080960152,NA,0.845839959,31,0.382885597,0.068768283,NA,-0.106257002,60,0.709664808,0.480660933,FALSE,SPT_1361
SPT_RS06775,0.685733189,23,0.467484771,0.097477313,NA,0.744925724,23,0.463525616,0.096651772,NA,-0.059192535,44,0.304913273,0.761869893,FALSE,SPT_1362
SPT_RS06785,0,2,0,0,NA,0,2,0,0,NA,0,2,NA,NA,FALSE,SPT_1364
SPT_RS06790,0.971360205,8,0.64311031,0.227373831,NA,0.65483159,8,0.543232368,0.192061646,NA,0.316528615,14,-0.754653892,0.462963023,FALSE,SPT_1365
SPT_RS06795,0.739976724,7,0.511426211,0.193300938,NA,0.84853017,7,0.380471493,0.143804707,NA,-0.108553445,12,0.3220161,0.752981013,FALSE,SPT_1366
SPT_RS06800,0.679566478,6,0.528363675,0.215703567,NA,0.838591804,6,0.412134005,0.168253003,NA,-0.159025326,10,0.414175296,0.687489517,FALSE,SPT_1367
SPT_RS06805,0.51035167,22,0.523927373,0.111701691,NA,0.716041488,22,0.459901746,0.098051382,NA,-0.205689817,42,0.980628386,0.332391263,FALSE,SPT_1368
SPT_RS06810,0.50186903,18,0.517156265,0.121894901,NA,0.627552503,18,0.515877692,0.121593538,NA,-0.125683473,34,0.516178403,0.609070779,FALSE,SPT_1369
SPT_RS06815,0.680188602,15,0.499092254,0.128865066,NA,0.793659059,15,0.413389515,0.106736714,NA,-0.113470457,28,0.481619694,0.633819097,FALSE,SPT_1370
SPT_RS06820,0.586003746,31,0.528090313,0.09484782,NA,0.690606919,31,0.460910753,0.082782015,NA,-0.104603173,60,0.588882903,0.558150459,FALSE,SPT_1371
SPT_RS06825,0.267616077,15,0.459776677,0.118713828,NA,0.593147527,15,0.505711183,0.130574066,NA,-0.32553145,28,1.305845405,0.202232502,FALSE,SPT_1372
SPT_RS06830,0.562864665,48,0.487520211,0.070367481,NA,0.729442956,48,0.434623524,0.062732502,NA,-0.166578291,94,1.251527509,0.213847659,FALSE,SPT_1373
SPT_RS06835,0.428148366,10,0.458801241,0.145085692,NA,0.4652845,10,0.494173381,0.156271344,NA,-0.037136134,18,0.123229689,0.903290767,FALSE,SPT_1374
SPT_RS06840,0.631597219,13,0.52115295,0.144541822,NA,0.674299847,13,0.475973919,0.132011413,NA,-0.042702628,24,0.154410155,0.878577506,FALSE,SPT_1375
SPT_RS06845,0.186551493,7,0.318628556,0.120430274,NA,0.564675142,7,0.541796398,0.20477979,NA,-0.37812365,12,1.162705868,0.267550215,FALSE,SPT_1376
SPT_RS06850,0.463461679,8,0.504105072,0.178228057,NA,0.626294214,8,0.518774966,0.183414648,NA,-0.162832535,14,0.450258037,0.659418082,FALSE,SPT_1377
SPT_RS06855,0.531217392,24,0.548283852,0.111917973,NA,0.546332183,24,0.514936201,0.105110912,NA,-0.015114791,46,0.069644146,0.944778781,FALSE,SPT_1378
SPT_RS06860,0.593477785,6,0.459871762,0.187741861,NA,0.657477235,6,0.509622845,0.208052655,NA,-0.06399945,10,0.161698678,0.874763516,FALSE,SPT_1379
SPT_RS06865,0.492733261,60,0.524503466,0.067713106,NA,0.607900411,60,0.505922679,0.065314337,NA,-0.11516715,118,0.865739781,0.388389667,FALSE,SPT_1380
SPT_RS06920,0,14,0,0,NA,0.168615318,14,0.339770909,0.090807595,NA,-0.168615318,26,1.856841576,0.074698379,FALSE,SPT_1392
SPT_RS06925,0,5,0,0,NA,0,5,0,0,NA,0,8,NA,NA,FALSE,SPT_1393
SPT_RS06930,0.770354648,5,0.431761556,0.193089638,NA,0.987243996,5,0.075449388,0.033741992,NA,-0.216889348,8,0.956168892,0.366984648,FALSE,SPT_1394
SPT_RS06935,0.693058565,9,0.525194891,0.175064964,NA,0.782936714,9,0.444613368,0.148204456,NA,-0.089878149,16,0.278028615,0.78455115,FALSE,SPT_1395
SPT_RS06940,0.314932159,3,0.5454785,0.314932159,NA,0,3,0,0,NA,0.314932159,4,-1,0.373900966,FALSE,SPT_1396
SPT_RS06945,0.51655908,36,0.55717344,0.09286224,NA,0.489082391,36,0.559472773,0.093245462,NA,0.027476689,70,-0.147638647,0.883052389,FALSE,SPT_1397
SPT_RS06950,0.564222074,50,0.490618843,0.069383982,NA,0.620296395,50,0.476963092,0.067452767,NA,-0.056074321,98,0.409789923,0.682854442,FALSE,SPT_1398
SPT_RS06955,0.803353127,13,0.478779044,0.132789415,NA,0.795999106,13,0.477973012,0.132565862,NA,0.007354021,24,-0.027713866,0.978119529,FALSE,SPT_1399
SPT_RS06960,0.613760158,18,0.408969634,0.096395067,NA,0.809332743,18,0.374572355,0.088287551,NA,-0.195572585,34,1.058965846,0.297080943,FALSE,SPT_1400
SPT_RS06965,0.387432764,10,0.500287015,0.158204645,NA,0.480945728,10,0.51137531,0.161711072,NA,-0.093512965,18,0.292305004,0.773395937,FALSE,SPT_1401
SPT_RS06970,0.615340004,59,0.522085769,0.067969778,NA,0.705640262,59,0.458450759,0.059685205,NA,-0.090300258,116,0.70737746,0.48075067,FALSE,SPT_1402
SPT_RS06975,0.499882566,14,0.519853101,0.138936585,NA,0.61896837,14,0.488770358,0.130629373,NA,-0.119085803,26,0.441768701,0.662309171,FALSE,SPT_1403
SPT_RS06980,0.619453364,42,0.498900495,0.076982018,NA,0.612108706,42,0.512388909,0.079063325,NA,0.007344658,82,-0.04706746,0.962573906,FALSE,SPT_1404
SPT_RS06985,0.453454792,14,0.545133558,0.145693072,NA,0.575371644,14,0.519537084,0.138852126,NA,-0.121916852,26,0.428462168,0.671843485,FALSE,SPT_1405
SPT_RS06990,0.48507413,18,0.503942071,0.118780285,NA,0.563492202,18,0.520741202,0.122739878,NA,-0.078418072,34,0.324685405,0.74740852,FALSE,SPT_1406
SPT_RS06995,0.423084713,7,0.532259945,0.20117535,NA,0.685720782,7,0.469616259,0.177498262,NA,-0.262636069,12,0.693568449,0.501157943,FALSE,SPT_1407
SPT_RS07000,0.426121246,40,0.505778871,0.079970661,NA,0.547121952,40,0.530436189,0.083869325,NA,-0.121000706,78,0.73852976,0.462409034,FALSE,SPT_1408
SPT_RS07005,0.554248049,34,0.538704509,0.092387061,NA,0.636587387,34,0.485665539,0.083290953,NA,-0.082339338,66,0.46869461,0.640832356,FALSE,SPT_1409
SPT_RS07010,0.85153395,6,0.42261856,0.172533305,NA,0.671374157,6,0.520331294,0.212424361,NA,0.180159792,10,-0.467998973,0.649818682,FALSE,SPT_1410
SPT_RS07020,0,3,0,0,NA,0.242359493,3,0.419778955,0.242359493,NA,-0.242359493,4,1,0.373900966,FALSE,SPT_1412
SPT_RS07025,0.716053925,33,0.49281865,0.085788715,NA,0.686702032,33,0.494712946,0.08611847,NA,0.029351893,64,-0.170742675,0.864964758,FALSE,SPT_1413
SPT_RS07030,0.248913464,20,0.442896046,0.099034566,NA,0.411977335,20,0.477102109,0.106683275,NA,-0.16306387,38,0.792657892,0.432898312,FALSE,SPT_1414
SPT_RS07035,0.580032041,35,0.544526616,0.092041797,NA,0.552999038,35,0.517890837,0.087539529,NA,0.027033003,68,-0.150533487,0.880789378,FALSE,SPT_1415
SPT_RS07040,0.572935245,52,0.50549417,0.070099429,NA,0.520573619,52,0.508483273,0.070513943,NA,0.052361626,102,-0.372380133,0.710382436,FALSE,SPT_1416
SPT_RS07045,0.319028831,4,0.221181219,0.11059061,NA,0.498730119,4,0.338551572,0.169275786,NA,-0.179701288,6,0.642096694,0.544546896,FALSE,SPT_1417
SPT_RS07055,0.490215928,4,0.566408019,0.283204009,NA,0.518110153,4,0.598680234,0.299340117,NA,-0.027894224,6,0.047883453,0.963363199,FALSE,SPT_1418
SPT_RS07060,0.667965606,9,0.508544742,0.169514914,NA,0.656261948,9,0.493835149,0.164611716,NA,0.011703658,16,-0.035027611,0.972491002,FALSE,SPT_1420
SPT_RS07070,0,2,0,0,NA,0.432358417,2,0.611447137,0.432358417,NA,-0.432358417,2,1,0.422649731,FALSE,SPT_1422
SPT_RS07075,0.635883656,4,0.153184095,0.076592048,NA,0.541888888,4,0.379238793,0.189619397,NA,0.093994768,6,-0.353083122,0.736099803,FALSE,SPT_1423
SPT_RS07080,0.355189761,16,0.48562442,0.121406105,NA,0.454628158,16,0.535959848,0.133989962,NA,-0.099438397,30,0.38934976,0.699767614,FALSE,SPT_1424
SPT_RS07090,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1426
SPT_RS07095,0.259390969,7,0.245949923,0.092960333,NA,0.869878579,7,0.09939671,0.037568425,NA,-0.61048761,12,4.677035303,0.000534985,TRUE,SPT_1428
SPT_RS07100,0.561000743,9,0.534827329,0.178275776,NA,0.580410284,9,0.551624739,0.183874913,NA,-0.019409541,16,0.053595206,0.957921166,FALSE,SPT_1429
SPT_RS07105,0.554615989,43,0.527241866,0.080403631,NA,0.572390145,43,0.494998829,0.075486614,NA,-0.017774156,84,0.114017115,0.909496305,FALSE,SPT_1430
SPT_RS07110,0.595379036,26,0.486856634,0.095480441,NA,0.583144471,26,0.512067655,0.100424729,NA,0.012234565,50,-0.062451466,0.9504523,FALSE,SPT_1431
SPT_RS07130,0.171236151,14,0.34606464,0.092489666,NA,0.291710536,14,0.376518061,0.100628685,NA,-0.120474385,26,0.623837064,0.538169925,FALSE,SPT_1435
SPT_RS07135,0.510759612,16,0.532269652,0.133067413,NA,0.382053121,16,0.50948195,0.127370487,NA,0.128706491,30,-0.494192631,0.624769518,FALSE,SPT_1436
SPT_RS07140,0.338085318,27,0.457744206,0.088092914,NA,0.444318684,27,0.513359721,0.098796124,NA,-0.106233366,52,0.568430159,0.572189652,FALSE,SPT_1437
SPT_RS07145,0.718430145,13,0.501041722,0.138963971,NA,0.692356058,13,0.491161785,0.136223769,NA,0.026074087,24,-0.094750177,0.925299915,FALSE,SPT_1438
SPT_RS07150,0.769619549,29,0.456883527,0.084841141,NA,0.709865704,29,0.487905926,0.090601856,NA,0.059753845,56,-0.340588374,0.734687906,FALSE,SPT_1439
SPT_RS07155,0.691343525,42,0.479748527,0.074026805,NA,0.716792424,42,0.465438873,0.071818777,NA,-0.025448899,82,0.174492082,0.861908853,FALSE,SPT_1440
SPT_RS07160,0.481509809,46,0.494187173,0.072863923,NA,0.624167723,46,0.48806943,0.071961912,NA,-0.142657914,90,0.985030838,0.327249652,FALSE,SPT_1441
SPT_RS07165,0.585063763,51,0.413963866,0.057966536,NA,0.666058813,51,0.377139116,0.052810039,NA,-0.08099505,100,0.731156835,0.466393152,FALSE,SPT_1442
SPT_RS07170,0.891376004,5,0.275855961,0.123366536,NA,0.891988773,5,0.22247906,0.099495661,NA,-0.000612769,8,0.002749542,0.997873513,FALSE,SPT_1443
SPT_RS07175,0,2,0,0,NA,0,2,0,0,NA,0,2,NA,NA,FALSE,SPT_1444
SPT_RS07180,0.352056946,4,0.407063718,0.203531859,NA,0.699892767,4,0.471643413,0.235821706,NA,-0.347835821,6,0.791699097,0.458682438,FALSE,SPT_1445
SPT_RS07185,0.66036788,3,0.572926653,0.330779357,NA,0.658652061,3,0.570699979,0.329493786,NA,0.001715818,4,-0.002598649,0.998051016,FALSE,SPT_1446
SPT_RS07190,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1447
SPT_RS07195,0.470807273,4,0.543834433,0.271917216,NA,0.520739544,4,0.602625232,0.301312616,NA,-0.049932271,6,0.087106895,0.933420879,FALSE,SPT_1448
SPT_RS07205,0.260779644,3,0.451683593,0.260779644,NA,0.290792221,3,0.503666901,0.290792221,NA,-0.030012577,4,0.054412813,0.959215543,FALSE,SPT_1450
SPT_RS07215,0.312027281,13,0.490857547,0.136139389,NA,0.313886584,13,0.491635258,0.136355087,NA,-0.001859304,24,0.006823271,0.994612261,FALSE,SPT_1453
SPT_RS07225,0,2,0,0,NA,0,2,0,0,NA,0,2,NA,NA,FALSE,SPT_1455
SPT_RS07230,0.482475058,51,0.411766554,0.057658851,NA,0.382992073,51,0.350001105,0.049009958,NA,0.099482985,100,-0.932634263,0.353255178,FALSE,SPT_1456
SPT_RS07235,0.444457184,20,0.505033567,0.112928939,NA,0.454182726,20,0.518522049,0.115945055,NA,-0.009725542,38,0.042492998,0.966328191,FALSE,SPT_1457
SPT_RS07240,0.605582274,5,0.555081199,0.248239859,NA,0.593671561,5,0.5419673,0.242375145,NA,0.011910713,8,-0.024277107,0.981226208,FALSE,SPT_1458
SPT_RS07245,0,2,0,0,NA,0,2,0,0,NA,0,2,NA,NA,FALSE,SPT_1459
SPT_RS07250,0.495534803,14,0.518594945,0.138600329,NA,0.461061517,14,0.488142171,0.130461483,NA,0.034473287,26,-0.128124041,0.899036702,FALSE,SPT_1460
SPT_RS07255,0.58851678,48,0.510591445,0.073697527,NA,0.565908537,48,0.427242113,0.061667087,NA,0.022608243,94,-0.167017376,0.86771514,FALSE,SPT_1461
SPT_RS07260,0.658195585,46,0.470509923,0.069372903,NA,0.634876692,46,0.472039049,0.069598361,NA,0.023318894,90,-0.167796513,0.867119845,FALSE,SPT_1462
SPT_RS07265,0.598178963,49,0.529496009,0.075642287,NA,0.709754793,49,0.480044244,0.068577749,NA,-0.11157583,96,0.773649993,0.441038763,FALSE,SPT_1463
SPT_RS07285,0.500387795,82,0.515772771,0.056957574,NA,0.580200345,82,0.507333656,0.05602563,NA,-0.07981255,162,0.706410752,0.480947477,FALSE,SPT_1466
SPT_RS07290,0.468652364,11,0.54167857,0.163322234,NA,0.574893161,11,0.555188486,0.167395627,NA,-0.106240797,20,0.321242997,0.751359143,FALSE,SPT_1467
SPT_RS07295,0,5,0,0,NA,0.17602522,5,0.393604357,0.17602522,NA,-0.17602522,8,1,0.346593507,FALSE,SPT_1468
SPT_RS07300,0.992999194,3,0.118656895,0.06850659,NA,0.974848834,3,0.012171221,0.007027058,NA,0.01815036,4,-0.240295024,0.821914348,FALSE,SPT_1469
SPT_RS07305,0.690235966,31,0.469350779,0.084297888,NA,0.631238287,31,0.479344583,0.086092829,NA,0.058997679,60,-0.346249374,0.730366596,FALSE,SPT_1470
SPT_RS07310,0.670034246,29,0.46583165,0.086502766,NA,0.642309647,29,0.479947283,0.089123973,NA,0.027724599,56,-0.157860922,0.875134246,FALSE,SPT_1471
SPT_RS07315,0.940895788,1,NA,NA,NA,0.98293973,1,NA,NA,NA,-0.042043942,0,NA,NA,FALSE,SPT_1472
SPT_RS07320,0.535293815,21,0.479400764,0.104613823,NA,0.72263649,21,0.470125992,0.102589902,NA,-0.187342675,40,0.904147234,0.371330752,FALSE,SPT_1473
SPT_RS07325,0.558243673,18,0.52007635,0.122583171,NA,0.687443135,18,0.503278016,0.118623766,NA,-0.129199462,34,0.535637424,0.595695941,FALSE,SPT_1474
SPT_RS07330,0,2,0,0,NA,0,2,0,0,NA,0,2,NA,NA,FALSE,SPT_1475
SPT_RS07335,0.623063433,32,0.474463162,0.08387403,NA,0.707929574,32,0.490437732,0.086697962,NA,-0.084866142,62,0.497538552,0.620569356,FALSE,SPT_1476
SPT_RS07340,0.608076254,2,0.859949686,0.608076254,NA,0.525724792,2,0.743487132,0.525724792,NA,0.082351462,2,-0.07263308,0.94870826,FALSE,SPT_1477
SPT_RS07345,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1478
SPT_RS07360,0,2,0,0,NA,0.456057614,2,0.644962863,0.456057614,NA,-0.456057614,2,1,0.422649731,FALSE,SPT_1481
SPT_RS07365,0.563321356,58,0.443276577,0.058205066,NA,0.775241382,58,0.430494987,0.056526761,NA,-0.211920026,114,1.847090132,0.067327199,FALSE,SPT_1482
SPT_RS07370,0.661560479,19,0.470988483,0.108052168,NA,0.694002109,19,0.487172113,0.111764948,NA,-0.03244163,36,0.147584639,0.883494075,FALSE,SPT_1483
SPT_RS07380,1.086006712,5,0.106287483,0.047533208,NA,0.796726154,5,0.445622012,0.199288222,NA,0.289280558,8,-1.17202367,0.274906022,FALSE,SPT_1485
SPT_RS07385,0.665518793,243,0.481643477,0.030897443,NA,0.650695015,243,0.48203655,0.030922659,NA,0.014823778,484,-0.239788959,0.810595384,FALSE,SPT_1486
SPT_RS07390,0.741470189,73,0.451059932,0.052792572,NA,0.676497295,73,0.481058314,0.056303617,NA,0.064972894,144,-0.595556039,0.552406709,FALSE,SPT_1487
SPT_RS07395,0.7710494,12,0.473886261,0.13679918,NA,0.751060343,12,0.455464244,0.131481202,NA,0.019989056,22,-0.07450808,0.941279457,FALSE,SPT_1488
SPT_RS07400,1.046935869,4,0.029569859,0.01478493,NA,1.007543013,4,0.036004772,0.018002386,NA,0.039392856,6,-1.201466331,0.274838934,FALSE,SPT_1489
SPT_RS07405,0.662153329,61,0.487794428,0.062455677,NA,0.784361447,61,0.415969364,0.053259419,NA,-0.122208117,120,1.056112138,0.29303856,FALSE,SPT_1490
SPT_RS07410,0.687087101,3,0.595238403,0.343661052,NA,0.683415326,3,0.591873696,0.341718437,NA,0.003671775,4,-0.005357288,0.995982058,FALSE,SPT_1491
SPT_RS07415,0.646088268,20,0.493521744,0.110354817,NA,0.792984453,20,0.479059462,0.107120952,NA,-0.146896185,38,0.675460009,0.503473448,FALSE,SPT_1492
SPT_RS07420,0.257568225,11,0.442189332,0.1333251,NA,0.419952894,11,0.490937452,0.148023211,NA,-0.162384669,20,0.577165963,0.570267928,FALSE,SPT_1493
SPT_RS07425,0.585128443,44,0.496101751,0.074790153,NA,0.73297018,44,0.431845289,0.065103127,NA,-0.147841737,86,1.056818006,0.293554311,FALSE,SPT_1494
SPT_RS07430,0.627234388,20,0.477187135,0.106702287,NA,0.646895499,20,0.489561057,0.10946918,NA,-0.019661111,38,0.090951464,0.928008909,FALSE,SPT_1495
SPT_RS07435,0,2,0,0,NA,0,2,0,0,NA,0,2,NA,NA,FALSE,SPT_1496
SPT_RS07440,0.700993802,9,0.526554182,0.175518061,NA,0.561706996,9,0.532981418,0.177660473,NA,0.139286806,16,-0.394380725,0.698506948,FALSE,SPT_1497
SPT_RS07445,0.549928253,32,0.459550731,0.081237859,NA,0.7804195,32,0.394343854,0.069710803,NA,-0.230491247,62,1.526951237,0.131858894,FALSE,SPT_1498
SPT_RS07450,0.96059367,3,0.258350967,0.149159,NA,1.01349551,3,0.132511234,0.076505397,NA,-0.052901839,4,0.234427051,0.826164091,FALSE,SPT_1499
SPT_RS07455,0,3,0,0,NA,0,3,0,0,NA,0,4,NA,NA,FALSE,SPT_1500
SPT_RS07460,0.18453165,5,0.412625314,0.18453165,NA,0.217395642,5,0.486111433,0.217395642,NA,-0.032863991,8,0.081766011,0.93684149,FALSE,SPT_1501
SPT_RS07465,0,3,0,0,NA,0,3,0,0,NA,0,4,NA,NA,FALSE,SPT_1502
SPT_RS07475,0.635746224,20,0.481785484,0.107730509,NA,0.692996715,20,0.466571937,0.104328657,NA,-0.057250491,38,0.26997414,0.788640943,FALSE,SPT_1503
SPT_RS07480,0.592798657,20,0.498646075,0.111500652,NA,0.602521982,20,0.505151088,0.112955217,NA,-0.009723325,38,0.043319541,0.965673648,FALSE,SPT_1504
SPT_RS07485,0.834855699,19,0.447032434,0.102556274,NA,0.836564078,19,0.376955202,0.086479454,NA,-0.001708379,36,0.009037333,0.992839247,FALSE,SPT_1505
SPT_RS07490,0.77962018,20,0.473473571,0.105871909,NA,0.642415821,20,0.488719349,0.109280969,NA,0.13720436,38,-0.637706365,0.527489015,FALSE,SPT_1506
SPT_RS07495,0.745424904,8,0.471517508,0.166706614,NA,0.613003531,8,0.508135642,0.179653079,NA,0.132421373,14,-0.382323277,0.707962779,FALSE,SPT_1507
SPT_RS07500,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1508
SPT_RS07505,0.412074794,5,0.565614464,0.252950478,NA,0.393781355,5,0.539237574,0.241154374,NA,0.018293439,8,-0.037023395,0.971373536,FALSE,SPT_1509
SPT_RS07510,0,1,NA,NA,NA,0.802462854,1,NA,NA,NA,-0.802462854,0,NA,NA,FALSE,SPT_1510
SPT_RS07515,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1511
SPT_RS07520,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1512
SPT_RS07525,0.585136698,73,0.496894973,0.058157158,NA,0.696221103,73,0.441165564,0.051634524,NA,-0.111084405,144,1.011774336,0.313343005,FALSE,SPT_1513
SPT_RS07530,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1514
SPT_RS07540,0.734244687,20,0.440410883,0.098478867,NA,0.7062944,20,0.47597135,0.106430429,NA,0.027950287,38,-0.136403216,0.892222629,FALSE,SPT_1516
SPT_RS07545,0.569311582,14,0.452395223,0.120907709,NA,0.668700312,14,0.450986781,0.120531287,NA,-0.09938873,26,0.411651521,0.683968742,FALSE,SPT_1517
SPT_RS07550,0.558260864,42,0.516050679,0.079628349,NA,0.636502619,42,0.511246782,0.078887091,NA,-0.078241755,82,0.493590753,0.622914697,FALSE,SPT_1519
SPT_RS07560,0.535224091,24,0.514427397,0.105007053,NA,0.641025279,24,0.510337661,0.104172239,NA,-0.105801188,46,0.505791886,0.615418078,FALSE,SPT_1520
SPT_RS07570,0.703525304,38,0.489194581,0.07935784,NA,0.794794201,38,0.467905384,0.075904276,NA,-0.091268897,74,0.587837516,0.558431025,FALSE,SPT_1522
SPT_RS07575,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1523
SPT_RS07580,0.813751708,45,0.478020517,0.071259091,NA,0.794170816,45,0.490206379,0.073075652,NA,0.019580892,88,-0.135663054,0.892397505,FALSE,SPT_1524
SPT_RS07585,0.485647643,44,0.494349614,0.074526008,NA,0.601799928,44,0.485126404,0.073135557,NA,-0.116152285,86,0.786611496,0.433671588,FALSE,SPT_1525
SPT_RS07590,0.719084293,30,0.451851178,0.082496361,NA,0.770542664,30,0.433441817,0.079135287,NA,-0.051458371,58,0.318368162,0.75134927,FALSE,SPT_1526
SPT_RS07600,0,3,0,0,NA,0,3,0,0,NA,0,4,NA,NA,FALSE,SPT_1528
SPT_RS07605,0.471949492,9,0.56183856,0.18727952,NA,0.329130706,9,0.493792562,0.164597521,NA,0.142818787,16,-0.405876969,0.690209256,FALSE,SPT_1529
SPT_RS07630,0.591156775,11,0.470684625,0.141916754,NA,0.561778182,11,0.538473189,0.162355775,NA,0.029378593,20,-0.096553551,0.924041931,FALSE,SPT_1535
SPT_RS07635,0.606330727,20,0.513193856,0.114753635,NA,0.662783817,20,0.499683069,0.111732531,NA,-0.056453089,38,0.249256237,0.804504992,FALSE,SPT_1536
SPT_RS07640,0.561285989,29,0.521030969,0.096753022,NA,0.561863021,29,0.516961644,0.095997367,NA,-0.000577032,56,0.002993672,0.997622038,FALSE,SPT_1537
SPT_RS07645,1.045744011,3,0.078931159,0.045570926,NA,1.018155591,3,0.089015568,0.051393162,NA,0.02758842,4,-0.284522042,0.790132499,FALSE,SPT_1539
SPT_RS07650,0.678027023,36,0.496244486,0.082707414,NA,0.658857075,36,0.47807769,0.079679615,NA,0.019169949,70,-0.118050985,0.906365355,FALSE,SPT_1538
SPT_RS07655,0.705134962,27,0.470372284,0.090523188,NA,0.716228494,27,0.479599055,0.092298881,NA,-0.011093532,52,0.060679392,0.951847161,FALSE,SPT_1541
SPT_RS07660,0.514380984,4,0.596270671,0.298135335,NA,0.539705531,4,0.623201577,0.311600788,NA,-0.025324546,6,0.041533616,0.968218108,FALSE,SPT_1542
SPT_RS07665,0.365044642,6,0.409134686,0.167028536,NA,0.247959527,6,0.396605033,0.161913327,NA,0.117085115,10,-0.355944707,0.72927655,FALSE,SPT_1543
SPT_RS07670,0.540616668,15,0.466619188,0.120480556,NA,0.526253807,15,0.510292948,0.131757073,NA,0.014362861,28,-0.056941786,0.954995978,FALSE,SPT_1544
SPT_RS07680,0.598372297,27,0.507660049,0.097699222,NA,0.554870057,27,0.5064507,0.097466483,NA,0.04350224,52,-0.222898998,0.824487383,FALSE,SPT_1546
SPT_RS07685,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1547
