,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.C
157,SP_1277,884.0449693,-1.416918104,0.133622496,10.60388889,2.86E-26,4.03E-25,1443.578547,1250.94225,1174.349896,478.385286,480.7050737,476.308763
158,SP_1671,858.6665227,-1.408296767,0.133060073,10.58391698,3.54E-26,4.96E-25,1351.622255,1142.470907,1259.93005,499.1371591,462.6786334,436.1601316
159,SP_1655,4917.734898,-1.251657048,0.118278213,10.58231279,3.60E-26,5.01E-25,6645.194359,6698.457658,7474.679355,2969.702266,2612.331635,3106.044117
160,SP_1001,1207.128088,-1.465972646,0.139313443,10.52283695,6.78E-26,9.39E-25,1797.880729,1686.236344,1844.727772,609.4497479,545.299818,759.1741204
161,SP_0056,1794.966352,-1.450953101,0.137943298,10.51847477,7.10E-26,9.77E-25,3090.001854,2265.92411,2550.424441,917.4512334,1007.978451,938.0180237
162,SP_1375,490.2671236,-1.481684666,0.140881847,10.51721494,7.20E-26,9.84E-25,700.4905735,758.5950471,712.4887454,257.7601084,240.3525369,271.9157306
163,SP_1378,792.780342,-1.393609693,0.13259292,10.51043818,7.73E-26,1.05E-24,1052.764308,1246.011735,1156.690499,452.1723936,431.132363,417.9107538
164,SP_RS09325,756.6030595,-1.438749028,0.136983522,10.50308102,8.36E-26,1.13E-24,1191.374894,1100.913703,1029.678683,361.5194741,423.6213462,432.5102561
165,SP_0916,752.2781368,-1.389085076,0.132364562,10.49438802,9.17E-26,1.23E-24,1186.64185,1026.25161,1062.280646,412.853055,429.6301596,396.0115003
166,SP_1089,998.1336495,1.570500171,0.150224013,-10.45438831,1.40E-25,1.87E-24,591.6305519,405.7110001,495.1423216,1373.992442,1487.181322,1635.144259
167,SP_2150,137.5696899,2.106088543,0.2015771,-10.4480546,1.50E-25,1.98E-24,50.71119017,49.30515626,50.94056807,205.3343237,211.8106731,257.3162283
168,SP_1266,83.6965852,2.603721411,0.249594493,-10.43180632,1.77E-25,2.34E-24,20.96062527,21.83514063,24.45147267,157.2773543,126.1850818,151.4698365
169,SP_RS07255,382.352961,-1.788171112,0.172136943,10.38807291,2.81E-25,3.68E-24,495.6173652,671.2544846,617.399685,145.2631119,180.2644026,184.3187167
170,SP_RS05570,96.50831564,2.377308816,0.229011856,-10.38072376,3.03E-25,3.95E-24,28.39826649,30.99181251,30.56434084,168.1993928,171.2511825,149.6448987
171,SP_0958,460.2776372,1.438485628,0.139284003,-10.32771599,5.28E-25,6.84E-24,230.566878,242.2996251,265.5701615,646.5846788,710.5421871,666.1022931
172,SP_1122,450.8124495,1.441365551,0.139766961,-10.31263424,6.18E-25,7.96E-24,248.1467572,243.7083438,231.6097828,716.4857251,644.4452394,620.4788484
173,SP_1588,2168.952432,-1.307642554,0.126887605,10.30551843,6.65E-25,8.52E-24,3442.275588,2853.359829,2993.946987,1287.708338,1120.643703,1315.780146
174,SP_0988,1360.389958,-1.431662681,0.139108128,10.29172557,7.68E-25,9.77E-24,1980.441013,2031.372438,1963.589097,768.9115099,832.2206589,585.8050304
175,SP_0210,11408.02747,-1.645553886,0.160524292,10.25112063,1.17E-24,1.48E-23,22840.9962,13843.47916,15383.37235,5562.594204,5574.676652,5243.046269
176,SP_0334,444.0982099,-1.575160784,0.153867585,10.23711905,1.35E-24,1.70E-23,724.1557956,676.1850002,603.136326,222.8095852,244.8591469,193.4434057
177,SP_1890,8472.482401,1.292270592,0.126344787,-10.22812749,1.48E-24,1.86E-23,5572.821725,4611.440829,4473.940292,12054.65388,11017.15941,13104.87827
178,SP_2021,397.5705781,1.481310799,0.145399385,-10.18787525,2.25E-24,2.80E-23,195.4071194,209.8990938,219.3840465,641.1236595,564.8284616,554.781088
179,SP_2086,218.4001302,1.896341175,0.186184384,-10.18528588,2.31E-24,2.85E-23,87.22324709,85.93184378,97.8058907,301.4482624,310.9560946,427.0354427
180,SP_1888,6107.828107,1.171958125,0.115417753,-10.15405426,3.18E-24,3.91E-23,4181.306666,3557.719204,3480.938818,8447.10457,8380.792519,8599.106863
181,SP_0954,112.4644003,2.611982145,0.257891321,-10.12822819,4.14E-24,5.07E-23,33.13131091,21.13078126,35.31879386,191.1356736,255.3745704,138.695272
182,SP_0580,318.424137,-1.781113313,0.175970118,10.12168052,4.43E-24,5.39E-23,489.5320224,522.6346564,477.4829247,147.4475196,171.2511825,102.1965162
183,SP_1121,395.2133655,1.442728317,0.142688148,-10.11105925,4.93E-24,5.97E-23,208.9301035,214.8296094,209.8751405,628.0172133,560.3218515,549.3062746
184,SP_0107,1422.019504,-1.243160196,0.123525532,10.06399387,7.97E-24,9.59E-23,1973.003372,2165.200719,1875.292113,898.8837679,827.7140488,792.0230006
185,SP_1954,331.3696235,1.548056401,0.153925524,-10.05717807,8.54E-24,1.02E-22,165.6565545,167.6375313,167.0850633,432.5127243,524.268971,531.0568967
186,SP_0828,1035.547165,1.434672842,0.142770282,-10.04881981,9.30E-24,1.11E-22,657.2170245,536.0174845,472.0492641,1620.830512,1478.168102,1449.000605
187,SP_0226,9365.308215,-1.27183894,0.127120646,10.0049754,1.45E-23,1.72E-22,15586.59141,12060.04122,12176.15418,5327.770377,5425.958519,5615.333578
188,SP_2148,113.8067046,2.196871054,0.219680845,-10.00028497,1.52E-23,1.79E-22,41.92125054,45.78335939,30.56434084,187.8590621,183.2688094,193.4434057
189,SP_0261,532.829291,-1.450733164,0.145536955,9.96814289,2.10E-23,2.46E-22,810.7028935,824.8048284,714.5263681,293.8028354,304.9472811,248.1915393
190,SP_1766,242.4460009,1.700925886,0.170804144,-9.958340834,2.32E-23,2.70E-22,100.0700819,114.1062188,122.2573634,328.7533586,377.0530422,412.4359404
191,SP_RS09365,209.3029881,1.872335834,0.188736586,-9.920365044,3.40E-23,3.94E-22,107.5077232,80.29696877,76.75045589,341.8598048,366.5376187,282.8653573
192,SP_1853,68.57121423,2.755366133,0.278454033,-9.895227969,4.37E-23,5.04E-22,12.84683484,14.79154688,21.73464238,126.6956465,127.6872852,107.6713296
193,SP_0229,5312.667154,-1.186089793,0.120007965,9.883425598,4.91E-23,5.64E-22,8261.867102,7111.212252,6813.131178,3125.887417,3450.561107,3113.343869
194,SP_1279,519.5119343,-1.517706756,0.153604325,9.880625151,5.05E-23,5.77E-22,862.766382,776.2040315,679.8867818,286.1574085,232.8415201,279.2154818
195,SP_2055,757.8236933,1.241755631,0.126076898,-9.849192461,6.91E-23,7.85E-22,439.4969814,445.1551251,458.4651126,992.813299,1074.075399,1136.936243
196,SP_1950,398.6885731,1.905072936,0.193458484,-9.847450957,7.03E-23,7.95E-22,108.1838724,207.0816563,177.9523845,575.5914286,644.4452394,678.8768576
197,SP_2057,2080.430123,-1.101530691,0.11204608,9.831050658,8.28E-23,9.30E-22,2710.682152,2852.65547,2964.061854,1300.814784,1303.912512,1350.453964
198,SP_1356,1255.401181,1.153268934,0.117679302,-9.800100054,1.12E-22,1.26E-21,722.8034972,808.6045627,796.031277,1783.568886,1726.031655,1695.367206
199,SP_0341,2307.878381,-1.489945326,0.152239125,9.786875239,1.28E-22,1.42E-21,4207.676485,2930.83936,3110.77069,1356.517181,1144.678957,1096.787611
200,SP_1180,4188.475181,1.235209481,0.126211877,-9.786792756,1.28E-22,1.42E-21,2728.93818,2474.414485,2250.893901,5542.934535,6618.707984,5514.961999
201,SP_1088,810.363695,1.28135224,0.130958437,-9.78441919,1.31E-22,1.45E-21,488.8558732,433.8853751,486.9918308,1242.92798,1047.035739,1162.485372
202,SP_0434,1616.683328,-1.320894187,0.135293489,9.763176324,1.62E-22,1.78E-21,2676.874692,2094.764782,2172.78503,873.7630794,1000.467435,881.4449522
203,SP_RS00630,48.55149832,3.185689008,0.327063446,-9.740278364,2.03E-22,2.21E-21,10.14223803,7.043593752,8.150490891,93.92953104,82.62118454,89.42195168
204,SP_0376,3289.84652,-1.120818024,0.115145224,9.733951501,2.16E-22,2.35E-21,4800.659336,4224.747533,4521.484822,2116.69106,2155.661815,1919.834554
205,SP_0217,3099.282153,-1.319005809,0.135840149,9.70998501,2.73E-22,2.95E-21,3934.512208,4826.974798,4545.257087,1536.730816,2029.476733,1722.741273
206,SP_1123,585.1728401,1.267326721,0.130665381,-9.699024388,3.04E-22,3.27E-21,356.3306296,339.5012189,329.4156735,873.7630794,787.1545582,824.8718808
207,SP_1222,507.538028,1.328144436,0.137247026,-9.677036188,3.78E-22,4.04E-21,259.6412936,306.3963282,296.1345024,740.5142098,743.5906609,698.9511733
208,SP_1650,3508.810803,-1.374689361,0.142241173,9.664496774,4.27E-22,4.54E-21,5692.500133,4588.19697,4952.781632,1606.631862,2247.29622,1965.457999
209,SP_0623,3174.439272,-1.191966777,0.123470546,9.653855216,4.73E-22,5.02E-21,5036.635407,4205.02547,4034.492991,1976.888967,1930.331312,1863.261483
210,SP_0368,991.9172871,1.40499696,0.146213498,-9.609215147,7.31E-22,7.71E-21,641.6655929,502.9125939,474.7660944,1572.773543,1469.154882,1290.231017
211,SP_0865,1471.585042,-1.095344979,0.114045325,9.60447064,7.66E-22,8.04E-21,2028.447607,2058.842454,1937.100002,926.1888642,946.3881139,932.5432103
212,SP_2087,172.8143842,1.763901982,0.183739685,-9.600005482,7.99E-22,8.35E-21,85.87094868,79.5926094,66.56234228,274.1431662,273.4010107,257.3162283
213,SP_0556,10288.43248,-1.467616847,0.153016385,9.591239829,8.70E-22,9.05E-21,19141.10777,13499.75179,12850.60731,5266.606961,6043.364099,4929.156969
214,SP_0208,8194.826414,-1.508751551,0.157623245,9.571884881,1.05E-21,1.09E-20,14955.7442,10973.91907,10585.45005,3879.508073,5087.962765,3686.374334
215,SP_1659,4724.175148,-1.130334185,0.118601926,9.530487564,1.57E-21,1.61E-20,7283.479206,6050.447033,6157.016661,2827.715766,3013.419931,3012.97229
216,SP_0424,1967.601709,-1.290300898,0.135438509,9.526839232,1.62E-21,1.66E-20,3024.415381,2513.154251,2867.614379,1313.921231,1033.515908,1052.989104
217,SP_1275,3000.781902,-1.148721771,0.120590195,9.525830636,1.64E-21,1.67E-20,4668.134092,3857.071939,3907.481175,1893.881475,1847.710127,1830.412603
218,SP_0568,3128.225632,-1.262925903,0.132930114,9.500675695,2.09E-21,2.12E-20,5175.922143,3795.088314,4310.930474,1887.328252,1837.194704,1762.889904
219,SP_RS09370,1375.018946,1.699076506,0.178856503,-9.499663015,2.11E-21,2.13E-20,472.6282923,643.0801096,796.031277,2047.882217,1741.053689,2549.438092
220,SP_0953,637.703033,1.285579353,0.135673785,-9.475517678,2.65E-21,2.67E-20,338.0746011,352.1796876,415.6750355,886.8695256,937.3748937,896.0444546
221,SP_0338,480.7547499,1.327488396,0.140554479,-9.444653824,3.57E-21,3.57E-20,304.9432902,262.726047,248.5899722,693.5494443,694.0179502,680.7017954
222,SP_0262,814.6868628,-1.205713908,0.128059464,9.415265893,4.72E-21,4.71E-20,1088.600216,1141.766547,1184.53801,467.4632475,474.6962603,531.0568967
223,SP_RS10045,1051.296826,1.227886005,0.130653485,-9.398034864,5.56E-21,5.52E-20,646.3986373,571.9398127,660.1897622,1583.695581,1535.251829,1310.305333
224,SP_0446,512.3869553,1.333405333,0.142143959,-9.380668309,6.56E-21,6.48E-20,325.9039155,264.8391251,277.1166903,772.1881214,748.097271,686.1766088
225,SP_0768,1237.229487,-1.18580278,0.126918315,9.3430391,9.36E-21,9.22E-20,1922.968331,1634.11375,1610.401159,738.3298021,776.6391347,740.9247425
226,SP_0441,32490.92821,1.513103834,0.162448725,-9.314347267,1.23E-20,1.20E-19,14685.96067,13965.33333,21373.30395,48894.68972,55222.49755,40803.78403
227,SP_0896,4311.43367,-1.235837876,0.13319243,9.278589424,1.72E-20,1.68E-19,6743.235994,5890.557455,5572.218939,2687.913673,2812.124681,2162.55128
228,SP_2066,2568.85763,1.071480403,0.115487706,-9.277874138,1.73E-20,1.68E-19,1738.379599,1538.320875,1676.284293,3644.684245,3570.737376,3244.739389
229,SP_0753,1059.921511,1.132774645,0.122327615,-9.260171116,2.04E-20,1.97E-19,655.8647261,629.6972814,698.2253864,1455.907731,1554.780473,1365.053466
230,SP_1529,1033.321705,-1.136636256,0.122745675,9.260092091,2.04E-20,1.97E-19,1400.304998,1465.0675,1402.563641,596.3433017,680.49812,655.1526664
231,SP_1278,206.1000615,-1.833903243,0.198188587,9.253324151,2.18E-20,2.09E-19,313.0570806,319.074797,341.6414099,110.3125888,63.09254092,89.42195168
232,SP_0613,2321.103435,-1.040402513,0.112541291,9.244629313,2.36E-20,2.25E-19,3099.467943,3211.878751,3074.772689,1487.581643,1614.868607,1438.050978
233,SP_2010,598.1602668,-1.243578788,0.13461287,9.238186398,2.51E-20,2.38E-19,883.0508581,831.1440627,815.7282967,368.0726972,325.9781281,364.9875579
234,SP_1881,836.0672424,-1.197009271,0.129609987,9.235470965,2.57E-20,2.43E-19,1237.35304,1129.792438,1134.955857,540.6409054,462.6786334,510.982581
235,SP_1589,1275.54185,-1.33051251,0.144260158,9.223007459,2.89E-20,2.72E-19,2119.0516,1745.402532,1626.70214,748.1596367,621.9121891,792.0230006
236,SP_1383,3589.761929,-1.138497142,0.124067351,9.17644436,4.46E-20,4.18E-19,5533.605071,4663.563423,4647.138223,2431.245768,2191.714695,2071.304391
237,SP_1771,656.030361,1.157930414,0.126200085,-9.175353702,4.50E-20,4.21E-19,397.5757309,409.232797,404.8077143,860.6566332,931.3660803,932.5432103
238,SP_1809,693.3999059,1.510702233,0.164833433,-9.165023145,4.95E-20,4.61E-19,296.8294998,426.8417814,345.0374477,937.1109027,1234.811158,919.7686458
239,SP_0784,702.9107718,-1.161238538,0.126877719,9.152422891,5.57E-20,5.16E-19,981.0924924,972.7202972,966.5123782,421.5906858,452.16321,423.3855671
240,SP_0878,1183.182562,-1.167207596,0.127862316,9.128628613,6.94E-20,6.40E-19,1773.539357,1605.235016,1547.234854,790.7555869,718.0532039,664.2773553
241,SP_1366,507.700407,-1.297610246,0.142811611,9.086167688,1.03E-19,9.43E-19,655.8647261,767.0473596,749.845162,299.2638547,300.4406711,273.7406684
242,SP_1063,97.2471009,2.388393212,0.26295698,-9.082828741,1.06E-19,9.68E-19,18.93217766,35.92232814,33.28117114,137.617685,144.2115221,213.5177213
243,SP_0117,12059.18052,1.235069195,0.136043433,-9.078491848,1.10E-19,1.00E-18,8570.867287,6729.449471,6145.470132,16830.86132,18137.60331,15940.83159
244,SP_2216,6214.796821,-1.323824173,0.145844173,9.076976787,1.12E-19,1.01E-18,9545.874437,8424.842487,8754.985632,3337.774963,4347.37651,2877.926894
245,SP_0855,3046.015847,-1.204790188,0.132879311,9.066800402,1.23E-19,1.11E-18,4987.952665,3946.525579,3844.31487,1914.633348,1892.776228,1689.892393
246,SP_0423,2296.510919,-1.121154285,0.12367067,9.065644109,1.24E-19,1.12E-18,3228.612441,3218.217985,3014.323215,1471.198585,1589.33115,1257.382137
247,SP_1242,3346.90854,-1.183212865,0.131138187,9.022641621,1.84E-19,1.65E-18,5379.443053,4343.079908,4254.556245,2224.819241,1988.917242,1890.63555
248,SP_0433,1784.38726,-1.27144551,0.140964955,9.019585847,1.89E-19,1.69E-18,3057.546692,2237.045376,2295.721601,1016.841784,1042.529129,1056.63898
249,SP_1156,696.009869,-1.322327102,0.1467651,9.009819768,2.06E-19,1.84E-18,1161.624329,952.9982347,878.8946011,410.6686473,399.5860925,372.287309
250,SP_0920,939.0883336,-1.12646634,0.125046885,9.008351838,2.09E-19,1.85E-18,1350.269957,1256.577125,1266.722126,622.5561941,545.299818,593.1047815
251,SP_0078,1864.888595,-1.076498016,0.119700992,8.993225536,2.40E-19,2.12E-18,2578.833057,2462.440376,2559.933347,1162.104896,1101.115059,1324.904835
252,SP_0110,586.9403649,1.141822285,0.127137802,-8.980981782,2.68E-19,2.36E-18,356.3306296,373.3104689,363.3760522,808.2308484,799.172185,821.2220052
253,SP_0426,3425.59931,-1.106248744,0.123273014,8.973973393,2.86E-19,2.50E-18,4844.609034,4526.917704,4688.569885,2189.868718,1883.763008,2419.867509
254,SP_0346,6041.320257,-0.918210696,0.102432296,8.964074135,3.13E-19,2.72E-18,8002.225808,7878.259612,7852.997974,4183.140743,4168.614311,4162.683097
255,SP_2153,125.6613905,1.856804012,0.20713667,-8.964149178,3.13E-19,2.72E-18,56.79653299,54.23567189,48.90294535,228.2706045,183.2688094,182.4937789
256,SP_2241,240.2464871,1.434052431,0.160235785,-8.949638995,3.57E-19,3.09E-18,126.4399008,131.0108438,127.691024,348.4130279,331.9869415,375.9371846
257,SP_1751,953.2909681,-1.183229342,0.132293731,8.943956245,3.75E-19,3.24E-18,1474.68141,1303.769204,1203.555822,602.8965248,587.3615119,547.4813368
258,SP_1799,893.6710176,1.257753984,0.140980569,-8.921470486,4.60E-19,3.95E-18,432.0593402,564.8962189,573.2511927,1194.871011,1273.868445,1323.079897
259,SP_1647,4027.740109,-1.115333838,0.125037392,8.920002435,4.66E-19,3.99E-18,6099.541953,5379.192548,5093.377599,2816.793727,2447.089266,2330.445557
260,SP_1241,5606.463806,-1.1549428,0.129588496,8.91238677,4.99E-19,4.25E-18,9094.882919,6944.27908,7227.447798,3640.31543,3322.873822,3408.98379
261,SP_1081,1410.876426,-1.130960883,0.12693793,8.90955824,5.12E-19,4.35E-18,1956.775791,2046.868344,1822.993129,907.6213987,955.401334,775.5985605
262,SP_0473,221.4101606,1.469301959,0.165798861,-8.86195449,7.86E-19,6.65E-18,120.354558,116.9236563,110.7108346,300.3560585,342.502365,337.613491
263,SP_0103,2794.352945,-0.965514077,0.109418752,8.824027491,1.10E-18,9.30E-18,3818.890694,3534.475345,3751.94264,1934.293017,1894.278431,1832.23754
264,SP_1249,880.9580472,-1.190834416,0.13528802,8.802216317,1.34E-18,1.13E-17,1344.860763,1226.289672,1111.862799,527.5344592,491.2204972,583.9800926
265,SP_RS03695,1245.872198,-1.061935864,0.121121276,8.76754192,1.83E-18,1.53E-17,1754.60718,1665.105563,1645.040745,797.30881,866.771336,746.3995558
266,SP_0230,13036.68567,-1.080447404,0.123259809,8.765609946,1.86E-18,1.55E-17,17035.57915,17937.21585,18231.96892,7678.19306,7677.761349,9659.395719
267,SP_0335,186.4931261,-1.654044492,0.188950556,8.753848258,2.06E-18,1.71E-17,275.1927253,307.805047,268.9661994,78.63867715,91.63440468,96.72170283
268,SP_2215,11965.05392,-1.042780718,0.11925434,8.744174167,2.25E-18,1.86E-17,17952.43747,15046.52497,15420.72877,8084.492892,8152.457609,7133.681818
269,SP_1770,248.3732397,1.579810625,0.180782245,-8.738748799,2.36E-18,1.94E-17,94.66088831,137.3500782,135.8415149,339.6753971,408.5993127,374.1122468
270,SP_0918,656.5302565,-1.120415168,0.128830059,8.696845858,3.41E-18,2.80E-17,915.5060198,889.6058909,897.2332056,391.008978,420.6169395,425.2105049
271,SP_0159,348.6071949,1.329279669,0.152944308,-8.691266027,3.58E-18,2.93E-17,219.7484907,180.3160001,190.8573284,537.3642938,459.6742267,503.6828299
272,SP_1942,1046.033788,-1.293980969,0.148949091,8.687404256,3.71E-18,3.02E-17,1257.637516,1662.992485,1551.989307,576.6836324,694.0179502,532.8818345
273,SP_0427,4614.927673,-0.931286869,0.10746954,8.665589023,4.49E-18,3.64E-17,5745.239771,6225.832517,6219.503758,3253.675267,3166.644673,3078.670051
274,SP_0337,1233.35041,-1.230347067,0.142635997,8.62578237,6.37E-18,5.15E-17,1469.948366,1730.610985,2002.303929,757.9894714,665.4760864,773.7736227
275,SP_0359,7493.711819,0.882012945,0.102270199,-8.624339752,6.45E-18,5.19E-17,5346.311742,5284.808392,5149.072621,9549.138254,9767.326216,9865.613689
276,SP_1957,278.4903576,1.339953187,0.15552662,-8.615587378,6.96E-18,5.58E-17,164.3042561,163.411375,141.2751754,391.008978,413.1059227,397.8364381
277,SP_0122,457.7604111,-1.344861673,0.156707431,8.581990407,9.32E-18,7.46E-17,730.2411384,628.9929221,620.1165153,257.7601084,295.934061,213.5177213
278,SP_2109,1915.211057,1.227095363,0.143227983,-8.567427541,1.06E-17,8.43E-17,1394.895804,1035.408282,986.2093978,2659.516373,2579.283161,2835.953325
279,SP_1316,56.88599624,2.63684328,0.309550047,-8.51831006,1.62E-17,1.29E-16,22.31292367,10.56539063,10.18811361,98.29834643,88.62999796,111.3212051
280,SP_1907,119.9786949,-1.991000308,0.233779789,8.516563015,1.64E-17,1.30E-16,173.770345,225.3950001,182.7068375,54.61019246,45.06610066,38.32369358
281,SP_1951,121.5347175,1.835990147,0.21601276,-8.499452292,1.90E-17,1.50E-16,41.24510133,50.71387502,63.16630441,179.1214313,183.2688094,211.6927836
282,SP_1952,158.6349706,1.93335541,0.228901691,-8.446225986,3.01E-17,2.36E-16,46.65429495,73.25337502,70.63758772,203.149916,222.3260966,335.7885532
283,SP_1667,3242.544709,-1.215430514,0.144012741,8.439742958,3.18E-17,2.49E-16,4526.818909,4903.74997,4205.6533,1690.731559,2385.498928,1742.815589
284,SP_1322,60.81411471,2.318520108,0.275532336,-8.414693324,3.94E-17,3.07E-16,18.25602846,21.83514063,17.65939693,115.773608,94.63881139,96.72170283
285,SP_1865,1040.088109,-1.212494616,0.144246964,8.405685514,4.25E-17,3.31E-16,1657.917844,1434.780047,1281.664693,704.4714828,555.8152415,605.8793461
286,SP_1956,390.572946,1.344992307,0.160043981,-8.40389186,4.32E-17,3.35E-16,229.2145795,221.8732032,203.7622723,550.47074,470.1896502,667.9272309
287,SP_1695,133.4390036,1.761670256,0.209989928,-8.38930835,4.89E-17,3.77E-16,64.23417421,45.07900001,68.599965,193.3200813,226.8327067,202.5680946
288,SP_0991,632.74623,-1.116292307,0.133268618,8.376257829,5.46E-17,4.20E-16,837.7488615,929.0500159,838.8213542,419.4062781,384.564059,386.8868113
289,SP_0102,574.3691174,-1.288167144,0.154038076,8.362654104,6.13E-17,4.70E-16,695.7575291,956.5200315,799.4273149,311.278097,336.4935516,346.73818
290,SP_RS04045,307.0511997,1.275813237,0.153117479,-8.332250784,7.93E-17,6.05E-16,179.1795386,184.5421563,170.4811011,452.1723936,390.5728724,465.3591363
291,SP_1124,817.3602167,1.204880237,0.144607548,-8.332070166,7.94E-17,6.05E-16,475.3328892,465.581547,531.1403231,1026.671618,1044.031332,1361.403591
292,SP_1908,72.79451888,2.154261433,0.258903663,-8.320706661,8.74E-17,6.63E-16,30.4267141,25.35693751,20.37622723,104.8515695,126.1850818,129.570583
293,SP_0118,4786.33107,1.382034957,0.166753372,-8.287898124,1.15E-16,8.71E-16,3418.610366,2232.11486,2231.196881,7617.029645,7419.382372,5799.652294
294,SP_1899,667.8735443,1.409381269,0.170229291,-8.279311152,1.24E-16,9.33E-16,351.5975851,376.1279064,353.8671462,707.7480943,1033.515908,1184.384625
295,SP_1263,3207.78974,-0.997844871,0.120934497,8.25111855,1.57E-16,1.18E-15,4808.773126,4088.806173,3951.629667,2232.464668,2070.036224,2095.028582
296,SP_1067,1313.381005,-0.968924693,0.117722475,8.230583761,1.86E-16,1.39E-15,1695.782199,1736.24586,1793.107996,922.9122526,830.7184555,901.5192679
297,SP_1810,236.053555,1.438691907,0.17493938,-8.223945402,1.97E-16,1.47E-15,112.9169168,142.9849532,120.2197406,297.079447,363.533212,379.5870602
298,SP_RS00125,208.335277,1.562586438,0.190055035,-8.221757636,2.01E-16,1.49E-15,125.0876024,85.93184378,100.522721,317.8313201,356.0221952,264.6159795
