,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC45MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC45MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC45MIN.C
1736,SPT_2099,31.7664593,0.20719708,0.384529868,-0.538832215,0.590002633,0.68958257,29.99890053,24.8881732,33.01957257,27.5284186,38.32169981,36.84199108
1737,SPT_RS03310,50.34466658,0.173539933,0.323631659,-0.536226691,0.591801889,0.691287296,43.6347644,44.1199434,54.03202784,51.25981395,52.82180245,56.19964742
1738,SPT_1685,1270.541471,0.09972263,0.186271852,-0.535360704,0.592400457,0.691588336,1238.13644,1409.575628,1028.109419,1209.351907,1396.152739,1341.922692
1739,SPT_0012,52.4173253,0.202978845,0.379510076,-0.534844417,0.592757446,0.691607164,28.18078534,56.56403,61.53647615,37.97023256,52.82180245,77.43062533
1740,SPT_1855,2992.282592,0.093067458,0.174819472,-0.532363224,0.594474451,0.693211874,3196.246492,2927.754193,2556.015095,3436.306046,2903.127691,2934.246036
1741,SPT_2249,823.6342674,0.121045322,0.227933657,-0.53105506,0.595380625,0.693869781,586.3421466,785.1087364,995.0898461,735.6732558,819.2557987,1020.335821
1742,SPT_RS02855,20.36117378,-0.244181662,0.460841764,0.529860098,0.596208933,0.694037823,14.54492147,20.3630508,33.01957257,15.18809302,16.57154587,22.47985897
1743,SPT_1935,38.37100096,-0.201508513,0.380200075,0.530006505,0.596107421,0.694037823,26.36267016,42.9886628,55.53291751,30.37618605,36.25025658,38.71531266
1744,SPT_2112,313.7302815,-0.109692,0.207396791,0.528899216,0.596875366,0.694415205,338.1694241,347.3031442,292.6734842,272.4364186,285.8591662,345.9400519
1745,SPT_1171,157.5168378,-0.14235973,0.269843221,0.527564598,0.59780157,0.695094204,178.175288,162.9044064,154.5916352,192.6989302,154.3225209,102.4082464
1746,SPT_1786,261.6907223,0.138534948,0.264354584,-0.524049729,0.600243952,0.697534353,291.8074869,245.4878902,208.6236631,269.5886512,187.4656126,367.1710298
1747,SPT_0862,2255.905517,-0.110348832,0.211235484,0.522397231,0.601393783,0.698173681,3025.343665,2133.595212,1873.110299,2433.891907,1932.656537,2136.835483
1748,SPT_1619,197.2031205,0.122919878,0.235356924,-0.522270072,0.601482304,0.698173681,183.6296335,173.0859318,210.1245527,170.8660465,198.8585504,246.6540081
1749,SPT_0446,913.6503316,0.0912528,0.175311336,-0.520518534,0.602702213,0.699189703,919.0572252,872.2173426,860.0097765,945.4587907,1037.79306,847.3657949
1750,SPT_0924,50.68486012,-0.169262927,0.326840115,0.517876843,0.6045442,0.700925818,49.99816754,62.220433,49.52935886,40.818,49.7146376,51.82856373
1751,SPT_1811,7180.82961,-0.08850425,0.171066362,0.517367931,0.604899341,0.700937044,8535.141729,7131.592902,6546.880707,6708.390837,7217.943946,6945.02754
1752,SPT_1182,721.2606997,-0.091868188,0.177971102,0.51619722,0.605716671,0.70148352,782.6985865,747.7764766,702.416362,766.0494418,683.5762669,645.0470642
1753,SPT_0922,76.21317595,0.194923759,0.378483166,-0.515013021,0.606543921,0.702040853,39.08947644,49.7763464,124.573842,66.44790698,75.60767801,101.7838059
1754,SPT_0482,390.2632914,-0.114583682,0.223205717,0.5133546,0.607703297,0.702199621,416.348377,381.2415622,421.7499951,273.3856744,423.6101412,425.2439988
1755,SPT_1377,275.5983408,0.108234947,0.210647606,-0.513819972,0.607377863,0.702199621,259.9904712,243.225329,292.6734842,312.3051628,247.5374664,297.8581313
1756,SPT_1670,8314.197347,0.087311387,0.17008767,-0.513331666,0.607719337,0.702199621,9112.393299,8090.918851,6968.630702,8774.920744,8696.954414,8241.366073
1757,SPT_0600,27.54394679,0.216990081,0.426910742,-0.508279741,0.611257175,0.705885492,15.45397906,29.4132956,31.51868291,24.68065116,24.8573188,39.33975319
1758,SPT_RS07625,190.5937683,0.147011306,0.290259176,-0.50648289,0.612517698,0.706938799,208.1741885,127.8347078,204.1209941,243.0094884,233.0373637,127.3858675
1759,SPT_0040,660.4051406,0.261737862,0.518391025,-0.504904309,0.613626048,0.70778376,262.717644,414.0486996,1079.139667,525.8877209,632.8259077,1047.811204
1760,SPT_RS02530,676.2154647,-0.138363351,0.274287326,0.504446753,0.613947471,0.70778376,964.5101048,483.0568162,681.4039067,761.3031628,743.6481207,423.3706772
1761,SPT_1406,210.0567296,0.120887627,0.241195639,-0.501201547,0.616229285,0.710010914,166.3575393,217.2058752,220.6307804,173.7138139,225.7873124,256.6450565
1762,SPT_0344,50.80837308,-0.200526567,0.402683833,0.497975212,0.618501514,0.711996076,26.36267016,46.3825046,93.05515906,45.56427907,37.2859782,56.19964742
1763,SPT_0629,229.981023,0.110261807,0.221516538,-0.497758801,0.618654057,0.711996076,247.2636649,235.3063648,178.6058698,251.5527907,242.3588583,224.7985897
1764,SPT_2121,3427.997417,0.100767245,0.205403355,-0.490582272,0.623721928,0.717421651,4087.122932,3262.61325,2563.519543,3909.984698,3106.129128,3638.61495
1765,SPT_0608,64.35435875,0.215636668,0.44086251,-0.489124529,0.624753536,0.717794409,26.36267016,36.2009792,115.568504,41.76725581,60.07185376,106.1548896
1766,SPT_1968,401.0478196,0.094463279,0.193105038,-0.489180809,0.624713695,0.717794409,399.0762828,416.3112608,346.705512,446.1502325,385.2884414,412.7551882
1767,SPT_0588,26.69679797,0.205617883,0.421828466,-0.487444304,0.625943503,0.718754594,18.18115183,21.4943314,34.52046223,21.83288372,34.17881335,29.97314529
1768,SPT_0220,6747.085391,0.085968117,0.177081455,-0.48547216,0.627341456,0.719248074,7548.814242,6214.124336,5862.475021,6380.897581,6794.333805,7681.867361
1769,SPT_0374,21.63175219,0.208594907,0.43147935,-0.483441228,0.628782481,0.719248074,19.99926702,21.4943314,18.01067595,25.62990698,19.67871071,24.97762107
1770,SPT_0704,229.8086514,-0.108235091,0.222943556,0.485482034,0.627334454,0.719248074,282.716911,235.3063648,196.6165458,230.6691628,220.6087043,212.9342197
1771,SPT_0897,1065.246455,0.090039643,0.185951424,-0.48421056,0.628236443,0.719248074,1079.960419,963.8510712,1049.121874,1280.546093,1071.971873,946.0273982
1772,SPT_1140,1434.217004,0.078100128,0.161083219,-0.484843354,0.627787467,0.719248074,1383.585655,1451.43301,1349.299806,1432.427023,1465.546087,1523.010445
1773,SPT_1398,3058.92562,-0.104708527,0.216635538,0.483339568,0.628854649,0.719248074,3659.865864,3436.830463,2420.935025,3646.091581,2687.697595,2502.133191
1774,SPT_1418,109.0674304,0.126751474,0.261847434,-0.48406613,0.628338937,0.719248074,89.99670158,114.2593406,108.0640557,102.5196279,131.5366453,108.0282111
1775,SPT_0025,113.1345087,0.120220879,0.25567949,-0.470201498,0.638211064,0.728569167,96.36010472,127.8347078,100.5596074,119.6062326,113.9293778,120.5170217
1776,SPT_0244,2902.798367,-0.092709789,0.196923396,0.470791135,0.637789896,0.728569167,2868.985759,3506.96986,2617.551571,2580.077302,3375.416748,2467.788962
1777,SPT_0701,49.93277345,-0.160567609,0.341720302,0.469880214,0.638440601,0.728569167,43.6347644,70.1393972,45.02668987,53.15832558,41.42886466,46.20859899
1778,SPT_2080,2385.976643,-0.092395619,0.196224817,0.470866121,0.637736343,0.728569167,1985.38178,2687.922706,2721.112958,1948.822186,2496.089096,2476.531129
1779,SPT_1610,2219.104224,0.099446562,0.212246745,-0.468542225,0.639396882,0.729128675,2547.179372,2168.66491,1703.509767,2807.898698,1936.799423,2150.573174
1780,SPT_1812,7300.072247,0.085057348,0.181673192,-0.468188771,0.639649602,0.729128675,6512.488587,7191.550774,7538.968774,6259.392837,7584.589398,8713.443112
1781,SPT_0203,1017.123872,0.087648881,0.187424447,-0.467649137,0.64003552,0.729158939,1147.230681,977.4264384,829.9919833,1114.426326,1017.078627,1016.589178
1782,SPT_1454,113.3675086,0.130772697,0.280964225,-0.465442521,0.64161459,0.730547701,109.9959686,100.6839734,114.0676143,85.43302325,117.0365427,152.9879291
1783,SPT_2079,1020.611892,0.084450422,0.182803207,-0.461974513,0.644099598,0.732965835,875.4224608,985.3454026,1110.65835,969.190186,1158.972489,1024.082464
1784,SPT_0252,215.03525,0.113189343,0.249858807,-0.453013222,0.65053922,0.739878968,148.1763874,242.0940484,229.6361183,189.8511628,247.5374664,232.9163165
1785,SPT_RS10325,625.3123267,-0.084374374,0.186719638,0.451877342,0.651357348,0.740394431,676.3388482,636.9109778,618.3665409,690.1089767,534.4323542,595.7162626
1786,SPT_1120,221.0752415,-0.097959288,0.218258853,0.448821603,0.653560353,0.742067128,199.9926702,230.7812424,256.6521323,193.648186,226.823034,218.5541844
1787,SPT_1440,2650.47368,-0.088656456,0.197373603,0.449180916,0.653301153,0.742067128,3214.427644,2612.126905,2372.906556,3005.343907,2546.839455,2151.197615
1788,SPT_1680,1972.854314,-0.087931618,0.197087966,0.44615417,0.655485885,0.743837171,2069.924136,2131.33265,1900.126312,2093.10907,2180.194003,1462.439714
1789,SPT_0397,2198.019533,0.242317984,0.548904326,-0.441457595,0.658881754,0.747272822,769.0627226,1276.084517,3818.263301,1664.994698,2152.229519,3507.482439
1790,SPT_1497,3339.616062,-0.083068249,0.188563705,0.440531485,0.659552214,0.747615331,3988.035655,3572.584135,2751.130751,3501.804698,3068.84315,3155.297982
1791,SPT_2159,250.6086268,0.096975539,0.223174223,-0.434528406,0.663904772,0.752128856,285.4440838,245.4878902,193.6147664,243.9587442,257.8946825,277.2515939
1792,SPT_1978,463.9937455,-0.091498193,0.211946271,0.431704658,0.665956081,0.754031746,540.8892671,527.1767596,367.7179673,490.7652558,418.4315331,438.9816904
1793,SPT_1490,2485.571374,-0.074512471,0.174188532,0.427769096,0.668819239,0.756851219,2848.986492,2629.096114,2173.288231,2491.796512,2332.445081,2437.815817
1794,SPT_0254,457.8924985,-0.092386217,0.219085377,0.421690478,0.673250956,0.761441577,408.1668587,590.5284732,420.2491054,376.8545581,491.9677679,459.5882278
1795,SPT_0926,42.75626351,0.145514816,0.346612517,-0.419819854,0.67461706,0.762561568,39.99853404,41.8573822,39.02313122,52.20906977,46.60747275,36.84199108
1796,SPT_0774,2556.155465,0.073590064,0.175919152,-0.418317525,0.675714978,0.763377333,2668.993089,2398.314872,2399.92257,2811.695721,2830.627178,2227.379359
1797,SPT_1506,1811.983932,0.074412134,0.178854876,-0.416047554,0.677375206,0.764827097,1948.110419,1848.5125,1494.886104,1959.264,1720.333605,1900.796964
1798,SPT_1415,1034.822348,-0.073633232,0.177866977,0.413979216,0.678889328,0.76601074,1135.412932,1110.917549,938.0560389,919.8288837,1045.043111,1059.675574
1799,SPT_RS11255,91.26386081,-0.110536699,0.267265218,0.413584302,0.679178572,0.76601074,95.45104713,96.158851,93.05515906,76.88972093,97.35783196,88.67055481
1800,SPT_0232,37.90828756,0.14660627,0.358647978,-0.40877484,0.682704906,0.769560141,35.45324608,37.3322598,34.52046223,47.4627907,35.21453496,37.46643161
1801,SPT_0819,2510.142273,-0.069209247,0.170731349,0.405369296,0.685206077,0.771950655,2746.262985,2394.92103,2572.524881,2755.689628,2291.016216,2300.438901
1802,SPT_RS01250,109.6426384,-0.111046234,0.275740098,0.40272066,0.687153734,0.771971812,94.54198954,127.8347078,120.071173,83.53451163,129.4652021,102.4082464
1803,SPT_0622,3223.521215,-0.068279751,0.168973565,0.404085403,0.686149919,0.771971812,3601.686178,3166.454399,3133.857615,3472.377767,3093.700469,2873.050864
1804,SPT_RS05675,674.6171873,-0.112900415,0.280679483,0.402239641,0.687507671,0.771971812,953.6014137,494.3696222,657.3896721,815.4107442,726.0408532,400.8908182
1805,SPT_RS07785,37.88030367,0.152155387,0.377807284,-0.402732805,0.687144798,0.771971812,22.72643979,44.1199434,40.52402088,40.818,43.5003079,35.59311003
1806,SPT_RS08985,40.75744149,-0.140246629,0.347562751,0.403514555,0.68656973,0.771971812,38.18041885,42.9886628,48.02846919,38.91948837,35.21453496,41.21307477
1807,SPT_1821,290.033818,0.099340908,0.245731959,-0.404265318,0.686017626,0.771971812,238.173089,250.0130126,352.7090706,226.8721395,319.0022579,353.4333382
1808,SPT_RS02540,83.90098303,0.132019828,0.331798721,-0.397891311,0.690710305,0.775138943,76.3608377,71.2706778,93.05515906,65.49865116,64.21474023,133.0058322
1809,SPT_1848,1787.784411,-0.097120701,0.244595104,0.39706723,0.691317885,0.775391923,2249.917539,1703.708584,1595.445711,2400.667953,1531.832271,1245.134411
1810,SPT_0019,21.75538186,0.174358416,0.44137123,-0.395038018,0.692814831,0.776641598,15.45397906,20.3630508,25.51512426,21.83288372,18.6429891,28.72426424
1811,SPT_0394,5431.159748,0.10408241,0.264460838,-0.393564547,0.693902561,0.777002371,3511.689477,4772.872851,7396.384256,3981.178884,6073.47156,6851.361461
1812,SPT_0399,2532.520574,0.214383848,0.544462048,-0.39375352,0.693763023,0.777002371,916.3300524,1471.796061,4469.649414,1908.953442,2583.089712,3845.304764
1813,SPT_1183,1504.547159,-0.066523659,0.170597346,0.389945451,0.696576884,0.779566739,1649.939529,1613.206136,1355.303365,1509.316744,1412.724285,1486.792894
1814,SPT_1064,32.81464939,0.144979186,0.379532051,-0.381994578,0.702465387,0.785723412,34.54418848,32.8071374,25.51512426,31.32544186,32.10737011,40.58863425
1815,SPT_1719,27.97194452,-0.154263912,0.415332877,0.371422347,0.710322984,0.794074564,34.54418848,20.3630508,34.52046223,25.62990698,19.67871071,33.09534792
1816,SPT_0658,33.42995365,-0.149344046,0.405167906,0.368597915,0.71242745,0.795988599,44.54382199,22.625612,39.02313122,20.88362791,37.2859782,36.21755056
1817,SPT_0761,2760.779974,0.075629038,0.206316419,-0.366568199,0.713941133,0.797240813,2875.349163,2738.830333,2443.44837,3634.700512,2613.125639,2259.225826
1818,SPT_0497,836.626387,-0.086067118,0.235790546,0.365015135,0.715100109,0.798095776,1061.779267,716.1006198,807.4786383,946.4080465,913.5064658,574.4852847
1819,SPT_0976,77.90377348,-0.106376493,0.293883537,0.361968194,0.717375799,0.800195435,69.99743456,75.7958002,97.55782805,63.60013953,88.03633741,72.43510111
1820,SPT_1403,242.9468617,0.074605475,0.207144423,-0.360161638,0.718726261,0.80126131,229.0825131,237.568926,243.1441253,224.0243721,267.2161771,256.6450565
1821,SPT_1031,70.15921942,0.109845304,0.305696878,-0.35932753,0.719350081,0.801516373,53.63439791,81.4522032,67.5400348,63.60013953,70.42906993,84.29947112
1822,SPT_0011,82.69879538,-0.110010679,0.306759987,0.358621344,0.719878377,0.801664779,69.99743456,85.9773256,103.5613867,58.85386046,76.64339963,101.1593653
1823,SPT_0304,130.6754026,-0.10285628,0.28820013,0.356891857,0.721172766,0.802665684,90.90575917,143.6726362,174.1032008,110.1136744,112.8936562,152.3634886
1824,SPT_0221,5960.447153,0.060543384,0.170807536,-0.354453819,0.722998807,0.804256897,5881.602618,6175.660795,5442.225916,5345.259488,6079.685889,6838.24821
1825,SPT_0140,269.7354427,0.070453257,0.199424681,-0.353282534,0.723876638,0.804792164,264.5357592,273.7699052,250.6485736,276.2334419,264.1090122,289.1159639
1826,SPT_0536,8604.513879,0.066315947,0.188583073,-0.351653763,0.72509794,0.805372922,9764.187593,7972.134388,7468.42696,10360.17795,8239.16546,7822.99092
1827,SPT_0572,257.0713814,-0.108409801,0.308554491,0.351347344,0.725327781,0.805372922,151.8126178,227.3874006,424.7517744,204.09,285.8591662,248.5273297
1828,SPT_0828,382.9566049,-0.065900675,0.18803566,0.350469028,0.72598673,0.805372922,379.9860733,403.8671742,391.7322019,353.1231628,401.8599872,367.1710298
1829,SPT_0875,5264.194298,-0.058313977,0.166242414,0.350776773,0.725755824,0.805372922,5914.328692,5405.258707,4796.843361,4960.810884,5022.214119,5485.710028
1830,SPT_1929,22.3360478,-0.153417815,0.439461238,0.349104316,0.727010996,0.806068476,18.18115183,29.4132956,24.0142346,18.98511628,16.57154587,26.85094265
1831,SPT_1143,705.5950834,-0.064467656,0.185066223,0.348349122,0.727578007,0.806256568,772.6989529,753.4328796,637.8781065,761.3031628,633.8616293,674.395769
1832,SPT_1297,30.69224812,0.150988557,0.436159711,-0.346177221,0.729209532,0.80762344,19.09020943,20.3630508,48.02846919,20.88362791,38.32169981,37.46643161
1833,SPT_1783,2201.072215,-0.061573292,0.178861402,0.344251424,0.730657212,0.808785315,2469.000419,2236.541746,2041.209941,2256.38107,1852.905972,2350.394143
1834,SPT_RS00900,248.88998,-0.084843165,0.247581988,0.342687146,0.731833834,0.809646046,279.9897382,199.1053856,289.6717048,242.0602326,295.1806607,187.3321581
1835,SPT_0385,325.8358807,0.075400043,0.221813307,-0.339925697,0.733912484,0.811503232,340.8965969,319.0211292,289.6717048,299.9648372,419.4672547,285.9937613
1836,SPT_0398,2679.857796,0.17002026,0.504094581,-0.337278491,0.735906973,0.813265385,1166.32089,1859.825306,4427.624504,2075.073209,2424.624304,4125.678561
1837,SPT_0861,1779.899363,0.058184368,0.175273604,-0.331963094,0.739917127,0.81636316,1795.388744,1830.412011,1602.950159,2069.377674,1693.404843,1687.862744
1838,SPT_1510,487.6539986,-0.066577288,0.20041465,0.332197709,0.739739974,0.81636316,538.1620943,484.1880968,474.2811333,568.6042325,429.8244709,430.8639635
1839,SPT_RS08360,679.9811116,-0.086560358,0.260496601,0.332289778,0.739670458,0.81636316,947.2380106,643.6986614,510.3024852,767.9479535,749.8624504,460.8371088
1840,SPT_1486,314.5390926,-0.089709986,0.270792365,0.331286985,0.740427721,0.816482525,288.1712566,253.4068544,435.2580021,251.5527907,245.4660231,413.3796288
1841,SPT_2139,85.2364289,0.130317178,0.398284912,-0.327195868,0.743519746,0.819446803,39.08947644,64.4829942,141.0836283,55.05683721,81.82200771,129.8836296
1842,SPT_0387,1516.00892,-0.061237452,0.189160708,0.323732409,0.746140632,0.819663964,1862.659005,1488.76527,1293.766889,1449.513628,1445.867377,1555.481352
1843,SPT_0661,594.8498965,0.056954491,0.174704244,-0.326005195,0.744420425,0.819663964,614.522932,558.8526164,574.8407407,619.8640465,599.682816,601.3362274
1844,SPT_0709,86.06988293,0.096091403,0.295849505,-0.324798255,0.745333766,0.819663964,81.81518325,82.5834838,84.04982109,111.0629302,93.21494549,63.69293374
1845,SPT_1144,1333.120579,-0.05740003,0.176465046,0.325277051,0.744971398,0.819663964,1379.949424,1426.544837,1272.754434,1479.889814,1268.75898,1170.825988
1846,SPT_1371,932.3373065,0.058246504,0.179793319,-0.323963675,0.745965536,0.819663964,920.8753404,1023.808943,793.9706314,917.9303721,944.5781143,992.8604377
1847,SPT_1923,76.60297605,0.13286375,0.409053986,-0.324807372,0.745326865,0.819663964,32.7260733,66.7455554,120.071173,42.71651163,78.71484286,118.6437001
1848,SPT_0199,883.824742,-0.065534268,0.203159172,0.322575975,0.747016391,0.820181957,1079.051361,762.4831244,870.5160041,1004.312651,798.5413664,788.0439449
1849,SPT_1368,814.4917969,0.062488872,0.195861797,-0.31904574,0.749691828,0.822674267,729.9732461,954.8008264,703.9172516,754.6583721,912.4707442,831.1303412
1850,SPT_2136,236.8353038,-0.072878212,0.230445972,0.316248583,0.751813835,0.824556903,295.4437173,229.6499618,202.6201044,261.9946046,210.2514882,221.0519465
1851,SPT_0139,447.4408736,-0.063310057,0.202980444,0.31190225,0.755114812,0.827729851,486.3458116,468.3501684,417.2473261,513.5473953,370.7883387,428.3662014
1852,SPT_1782,1831.801005,-0.077759406,0.252846037,0.30753658,0.758434984,0.830920401,2691.719529,1592.843085,1362.807813,2193.730186,1671.654689,1478.050727
1853,SPT_0426,359.6312992,0.061137455,0.200359632,-0.305138586,0.760260604,0.832021988,367.259267,341.6467412,346.705512,407.2307442,312.7879282,382.1576024
1854,SPT_0548,942.4716939,0.05104447,0.167280508,-0.305142966,0.760257268,0.832021988,905.4213613,900.4993576,971.0756115,1005.261907,929.0422901,943.5296361
1855,SPT_1004,21.17967224,-0.142920268,0.472266971,0.302626007,0.762174892,0.833588201,10.9086911,27.1507344,30.01779325,19.93437209,13.46438102,25.6020616
1856,SPT_2020,64.75678628,0.130026806,0.430293174,-0.302181894,0.762513406,0.833588201,25.45361257,55.4327494,105.0622764,39.86874419,52.82180245,109.9015327
1857,SPT_0138,754.4798668,-0.05905292,0.197624681,0.298813488,0.765082359,0.835946207,852.696021,846.1978888,610.8620926,698.6522791,722.9336884,795.5372312
1858,SPT_0631,12467.52835,-0.063833581,0.214623243,0.297421566,0.766144681,0.836206325,15726.69634,11419.14638,11106.5835,14984.95228,11992.6206,9575.171039
1859,SPT_RS04130,716.2672457,-0.080336742,0.269832288,0.297728426,0.765910446,0.836206325,972.6916231,489.8444998,747.4430518,841.0406511,775.7554908,470.8281572
1860,SPT_0942,1072.453165,-0.050451902,0.170152266,0.296510312,0.766840393,0.836515676,1191.774503,1075.847851,1005.596074,1065.065023,1079.221924,1017.213618
1861,SPT_0864,1727.268047,0.074132298,0.250833219,-0.295544181,0.767578207,0.836870598,2251.735655,1460.483255,1328.287351,2220.309349,1860.156023,1242.636648
1862,SPT_0411,2148.165724,0.049125391,0.167850203,-0.292674005,0.769771341,0.837950649,2097.195864,2259.167358,1976.671685,2013.371581,2152.229519,2390.358337
1863,SPT_1305,5595.459678,0.045458952,0.155348132,-0.292626322,0.769807792,0.837950649,5616.157802,5683.553734,5217.092466,5599.660046,5957.470739,5498.823279
1864,SPT_1505,1573.097969,0.049719826,0.169880282,-0.292675677,0.769770063,0.837950649,1631.758377,1639.225589,1364.308703,1658.349907,1537.010879,1607.934357
1865,SPT_1547,4329.408337,-0.054821636,0.188196369,0.291300179,0.770821751,0.838173465,5091.631571,4322.623172,3824.26686,4942.775023,3988.563945,3806.589452
1866,SPT_2036,1411.510581,-0.051267183,0.176007719,0.291278039,0.770838682,0.838173465,1435.401937,1398.262822,1478.376317,1184.671256,1459.331758,1513.019397
1867,SPT_2004,1437.561466,0.062111336,0.214486015,-0.289582216,0.772135874,0.839134273,1255.408534,1684.476813,1275.756213,1589.054233,1704.797781,1115.875221
1868,SPT_RS00600,120.1650766,0.085976405,0.298765837,-0.287771875,0.773521367,0.840189965,93.63293195,123.3095854,132.0782903,96.82409302,177.1083964,98.03716272
1869,SPT_0065,2859.235322,-0.061193674,0.214820664,0.284859347,0.775751903,0.840652273,3590.777487,2665.297094,2506.485736,3337.583442,2880.341816,2174.926355
1870,SPT_RS01650,129.9668214,-0.07641697,0.268590292,0.284511289,0.776018584,0.840652273,161.8122513,108.6029376,129.076511,139.5406046,140.8581399,99.9104843
1871,SPT_1585,2186.202936,-0.049526162,0.173766529,0.285015545,0.775632232,0.840652273,2446.273979,2277.267848,1948.154782,2333.270791,2043.47875,2068.771465
1872,SPT_1919,379.9732382,-0.086096685,0.301674014,0.285396424,0.775340447,0.840652273,249.9908377,355.2221084,573.339851,245.8572558,355.2525145,500.176862
1873,SPT_2238,721.1088031,0.057513936,0.200970583,-0.286180867,0.774739597,0.840652273,649.9761781,688.9498854,781.9635141,597.081907,748.8267288,859.8546055
1874,SPT_0726,722.053672,-0.066099222,0.235914909,0.280182471,0.779337515,0.843797128,969.0553928,647.0925032,598.8549753,755.6076279,814.0771906,547.634342
1875,SPT_1770,30.3172062,-0.113708591,0.410272963,0.27715351,0.781662236,0.845411874,40.90759163,23.7568926,30.01779325,39.86874419,21.75015395,25.6020616
1876,SPT_2003,4468.521519,-0.0548573,0.197589285,0.277632969,0.781294121,0.845411874,4554.378534,4426.700988,4684.276636,4510.863628,5302.894677,3332.014651
1877,SPT_0144,1254.847025,0.045464867,0.165464781,-0.274770662,0.783492439,0.846687866,1305.406702,1236.489696,1161.688599,1214.098186,1292.580577,1318.818393
1878,SPT_0977,208.7062261,-0.099096006,0.360964742,0.274530985,0.783676596,0.846687866,106.3597382,153.8541616,391.7322019,152.830186,183.3227261,264.1383429
1879,SPT_1498,2724.598159,0.049569128,0.182797892,-0.271169036,0.786261027,0.849028006,3090.795812,2596.288977,2341.387873,3119.254605,2593.446928,2606.414759
1880,SPT_0071,393.960567,-0.055091266,0.205304831,0.268338866,0.788438492,0.850616179,461.8012566,373.322598,369.2188569,431.9113953,336.6095254,390.8997698
1881,SPT_0867,1186.569887,0.055730889,0.208468878,-0.267334336,0.789211752,0.850616179,1326.315026,1270.428114,890.0275698,1403.949349,1146.54383,1082.155433
1882,SPT_1192,1175.518196,-0.046324694,0.173073809,0.267658604,0.788962117,0.850616179,1295.407068,1211.601523,1076.137888,1231.184791,1085.436254,1153.341653
1883,SPT_2084,3571.9217,0.045675995,0.171020849,-0.267078519,0.789408706,0.850616179,3596.231833,3612.178956,3333.47594,4165.334512,3414.77417,3309.534792
1884,SPT_2123,42.80437364,0.093774078,0.353420327,-0.265333006,0.790752941,0.851612376,40.90759163,50.907627,31.51868291,39.86874419,51.78608083,41.8375153
1885,SPT_0925,83.52979096,-0.072597665,0.274703244,0.264276695,0.791566717,0.852036535,88.1785864,90.502448,78.04626244,90.17930232,78.71484286,75.55730375
1886,SPT_0899,1332.792739,0.049770108,0.189274595,-0.262951865,0.79258768,0.85268314,1476.309529,1392.606419,1056.626322,1438.122558,1369.223977,1263.867626
1887,SPT_0910,799.6764843,0.073474055,0.280665117,-0.261785487,0.793486828,0.853198079,425.4389529,763.614405,1148.180592,727.1299535,808.8985825,924.7964203
1888,SPT_RS02860,99.29695571,0.08082019,0.311111066,-0.259779221,0.79503408,0.854408977,68.17931938,107.471657,114.0676143,70.24493023,131.5366453,104.281568
1889,SPT_0009,69.03024433,0.078752898,0.304056795,-0.259007196,0.795629688,0.85459642,53.63439791,69.0081166,79.5471521,69.29567442,62.14329699,80.55282796
1890,SPT_0034,63.39558085,0.08572099,0.336837684,-0.25448753,0.799118937,0.857210518,39.99853404,62.220433,82.54893143,63.60013953,77.67912124,54.32632584
1891,SPT_0205,557.2736799,-0.055686182,0.218980524,0.254297416,0.799265796,0.857210518,682.7022514,486.450658,534.3167198,660.6820465,526.1465812,453.3438225
1892,SPT_0691,782.1958849,0.0483441,0.190171477,-0.254213201,0.799330852,0.857210518,697.2471728,748.9077572,861.5106662,682.5149302,873.1133228,829.8814602
1893,SPT_0007,26.00708939,-0.102761557,0.407959446,0.251891599,0.801124853,0.858227206,25.45361257,26.0194538,30.01779325,19.93437209,25.89304041,28.72426424
1894,SPT_0652,1906.130337,0.044592528,0.17682437,-0.25218542,0.800897747,0.858227206,1742.663403,1874.531954,2012.693037,1673.538,1983.406896,2149.948734
1895,SPT_0501,1481.019229,-0.072820348,0.296549462,0.245558862,0.806023737,0.859965474,865.4228273,1369.980807,2329.380756,1070.760558,1345.40238,1905.168047
1896,SPT_0690,382.8106566,0.046917485,0.190147263,-0.24674289,0.805107211,0.859965474,409.0759163,366.5349144,352.7090706,408.18,386.324163,374.0398756
1897,SPT_0703,256.6501296,-0.058646161,0.239505368,0.244863662,0.806561999,0.859965474,267.262932,227.3874006,291.1725945,318.9499535,237.1802502,197.947647
1898,SPT_0907,723.5602968,0.060497512,0.245931257,-0.245993585,0.805687199,0.859965474,509.9813089,662.9304316,953.0649356,587.5893488,756.0767801,871.7189755
1899,SPT_1269,1311.911987,-0.059294684,0.24158358,0.245441696,0.806114447,0.859965474,908.1485341,1400.525383,1712.515105,1072.65907,1568.082527,1209.541301
