,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.C
143,SPT_2204,5679.53456,-0.314216134,0.085999382,3.653702245,0.000258486,0.003439852,5039.285943,5239.323647,4820.826519,6611.758599,6321.965416,6044.047237
144,SPT_0327,27994.3619,-0.342143852,0.093916116,3.643079244,0.000269396,0.003560141,26001.72506,24119.03653,23351.91943,29581.91994,29856.63697,35054.93348
145,SPT_0274,9003.127827,-0.372681069,0.10348958,3.601145826,0.000316818,0.004129481,8674.316023,7190.543217,7418.324722,10181.62826,11408.83699,9145.117751
146,SPT_2189,257.9066329,0.492802897,0.136781791,-3.60283991,0.000314759,0.004129481,343.1053368,276.2491365,305.2234692,195.9928441,191.755168,235.1138429
147,SPT_0224,120.0881568,0.611219444,0.170028313,-3.594809778,0.000324629,0.004202506,132.0542877,153.9198352,169.6546694,81.99700622,66.69744975,116.2056925
148,SPT_0570,1155.328511,-0.39142524,0.109256676,3.582620801,0.000340164,0.004373868,992.76527,914.7812039,1050.464528,1264.953815,1196.981018,1512.025231
149,SPT_0805,1406.054673,0.405546807,0.113340873,-3.578116154,0.00034608,0.004420064,1562.249386,1683.036102,1618.30413,1286.953012,1319.656684,966.1287223
150,SPT_0443,2442.480781,0.334565201,0.093578372,-3.575240671,0.000349906,0.004439139,2690.606112,2692.588907,2841.522043,2155.921285,2308.208172,1966.038169
151,SPT_0411,2444.100917,-0.319614218,0.089728285,3.562023056,0.000368008,0.004637876,2234.311386,2138.746356,2108.675845,2839.896313,2781.04545,2561.93015
152,SPT_0314,641.1700695,-0.375454078,0.105535297,3.557616165,0.000374236,0.004685331,554.1563859,532.3341025,569.388959,769.9718877,695.5591189,725.6099634
153,SPT_RS03595,167.3365603,-0.544455056,0.153671985,3.542968845,0.000395649,0.004921052,121.4427824,135.7720817,131.6954055,209.992333,242.9692812,162.1474779
154,SPT_0894,1128.86346,0.373245393,0.105827592,-3.526919461,0.000420425,0.005195247,1288.708361,1309.326808,1261.177177,1082.96046,983.7873839,847.2205718
155,SPT_1512,52851.01798,0.311656307,0.089056591,-3.499531067,0.000466077,0.005722226,61198.90896,61535.6714,53796.02378,48975.21187,47140.80466,44459.4872
156,SPT_0410,2751.067999,-0.318449536,0.091153209,3.49356365,0.000476619,0.005814145,2480.734119,2499.685009,2315.5151,3093.88704,3247.927598,2868.659129
157,SPT_2088,764.631836,0.42666979,0.123569254,-3.452879877,0.000554636,0.006722753,1026.957898,718.5166105,925.7412326,610.9776927,620.5244879,685.073094
158,SPT_0222,1117.525921,0.349822423,0.101493818,-3.446736252,0.000567402,0.006833965,1320.542877,1230.686542,1237.936811,1040.961994,998.0796945,876.9476094
159,SPT_0167,6119.403179,-0.342819727,0.09971456,3.438010725,0.000586004,0.007013626,4936.708059,5678.230426,5420.427953,6879.748815,7655.914411,6145.389411
160,SPT_0432,276.7986563,0.446755648,0.13088153,-3.413435398,0.000641494,0.007629765,346.6425052,337.4137872,291.2792498,216.9920774,244.1603071,224.304011
161,SPT_2062,1162.796625,-0.329302645,0.096866345,3.399556815,0.000674952,0.007977844,995.1233823,1036.438366,1032.646915,1231.95502,1287.498985,1393.117081
162,SPT_1589,5998.968103,0.348812264,0.103405253,-3.373254795,0.000742852,0.008726216,6631.011732,5941.036782,7753.760667,5521.798394,4923.701023,5222.500016
163,SPT_0275,11540.45051,-0.362472859,0.107524096,3.371084928,0.000748728,0.008741281,9724.855044,11485.51154,8725.207952,11689.5732,13774.2144,13843.34092
164,SPT_2256,3563.859213,-0.464826021,0.138103999,3.365768006,0.000763309,0.008857174,2927.596396,2554.800408,3238.157617,3717.864258,3297.950685,5646.785917
165,SPT_1057,11230.82633,-0.282808996,0.084166836,3.360100102,0.000779142,0.008986109,10082.10905,10014.87137,10149.06769,13225.51713,11979.33839,11934.05437
166,SPT_0334,260.9159317,-0.448389822,0.134275586,3.339325008,0.000839822,0.009627603,238.1693403,203.6581225,203.7405391,279.9897773,295.3744203,344.5633905
167,SPT_1113,235.9604804,-0.447488287,0.135039626,3.313755376,0.00092052,0.010489519,209.871993,204.3302616,169.6546694,271.9900694,277.509032,282.4068573
168,SPT_0119,16930.46507,-0.329650823,0.099575288,3.310568595,0.000931066,0.010541294,15321.83454,16400.86418,12892.9802,19407.29142,19751.97333,17807.84676
169,SPT_0267,9595.413678,-0.296068267,0.089472375,3.309046701,0.000936142,0.010541294,8543.440792,8902.481297,8234.836236,9734.64458,10862.1561,11294.92306
170,SPT_2217,212.0634714,-0.461743377,0.141539511,3.262293137,0.001105148,0.012371157,160.3516351,170.0511716,186.6976042,214.9921505,272.7449285,267.5433385
171,SPT_1460,942.6216854,0.318246718,0.097927368,-3.249824086,0.001154764,0.012850972,1030.495067,1078.110985,1048.915171,795.9709384,836.1001737,866.1377776
172,SPT_0752,667.3566396,-0.352232702,0.108555421,3.244726976,0.001175633,0.013007147,569.4841157,620.3843139,547.697951,727.9734211,817.0437595,721.5562765
173,SPT_0137,4429.565826,0.28660682,0.088925127,-3.223012763,0.001268499,0.013873297,5073.478571,4643.136338,4960.268713,4157.848193,3716.000772,4026.662367
174,SPT_2006,915.8198156,0.330697916,0.102559073,-3.224462792,0.001262093,0.013873297,975.0794279,1100.963712,1007.857191,851.9688939,795.6052935,763.4443749
175,SPT_0280,23559.16332,-0.423201812,0.131774866,3.211551832,0.001320202,0.014356249,22365.51592,18547.67621,18077.90578,33565.77449,28762.08418,20036.02335
176,SPT_0631,15917.2438,0.380059748,0.11868252,-3.202322857,0.001363241,0.014660268,19444.99386,20033.77558,15182.15621,14613.46645,15055.75826,11173.31245
177,SPT_0712,1873.666045,0.300793014,0.093956912,-3.201393138,0.001367648,0.014660268,1918.32434,2115.22149,2204.736023,1652.93965,1719.841383,1630.933381
178,SPT_2138,6886.285957,0.314216978,0.098173449,-3.200630941,0.00137127,0.014660268,7542.422129,8356.704414,7151.060517,6235.772327,6576.844956,5454.911401
179,SPT_2061,2506.16294,-0.2881193,0.090122027,3.196990897,0.001388693,0.014681572,2269.68307,2294.682608,2165.227402,2747.899672,2939.451893,2620.032996
180,SPT_2202,387.1055136,-0.36911512,0.115453084,3.197100559,0.001388165,0.014681572,323.0613824,329.3481189,346.2814485,444.9837533,437.1065011,441.8518772
181,SPT_0749,59.30782062,-0.595451102,0.187990082,3.167460202,0.001537768,0.016167799,36.55074035,46.37759226,41.83265821,62.9976999,96.47309696,71.61513606
182,SPT_RS05420,107.7340317,0.519123882,0.164064604,-3.164143084,0.001555403,0.016263363,140.3076807,122.3293013,134.019442,89.99671414,88.13591575,71.61513606
183,SPT_0634,230.6633535,0.423105222,0.13382118,-3.161720912,0.001568398,0.016309625,282.9734736,254.7406879,270.3629206,202.9925886,181.035935,191.8745155
184,SPT_0450,2232.920522,-0.296326716,0.094407998,3.138788255,0.00169648,0.017465315,1801.597782,2100.434432,2065.293829,2411.911939,2472.569744,2545.715402
185,SPT_0536,11356.4271,0.303536702,0.096712557,-3.138544887,0.001697889,0.017465315,13342.19928,13343.30379,11187.91203,10425.61935,10511.99449,9327.533664
186,SPT_0599,7118.525131,-0.273604023,0.087262843,3.135401203,0.001716192,0.017558677,6744.201122,6293.909767,6198.205525,8277.697774,7796.455466,7400.681135
187,SPT_2003,3866.270531,0.290434672,0.09277384,-3.130566479,0.001744695,0.017754838,4463.906547,3870.848606,4498.560115,3580.869259,3343.209669,3440.228989
188,SPT_0662,613.6804128,-0.375337242,0.120241226,3.121535391,0.001799106,0.018211166,536.4705438,502.7599857,536.852447,628.9770355,641.9629539,835.059511
189,SPT_0988,6732.378702,0.309896726,0.099697616,-3.108366479,0.001881246,0.018941861,7768.800908,7660.368391,7078.240705,6030.779811,5210.738262,6645.344134
190,SPT_0281,21460.58292,-0.277795515,0.090032184,3.085513446,0.00203201,0.020352188,20562.73908,19780.37917,17520.137,22621.17408,24554.18972,23724.87847
191,SPT_2005,210.6105292,0.475450619,0.154689798,-3.073574509,0.002115109,0.021073569,290.0478105,279.6098316,188.2469619,160.994122,189.3731163,155.391333
192,SPT_1334,2093.306746,-0.331329249,0.108423991,3.05586656,0.002244111,0.022242413,1993.783933,1847.710161,1662.460824,2583.905659,2023.552984,2448.426916
193,SPT_0524,316.7316912,0.404079772,0.13338927,-3.029327412,0.002450989,0.024167005,425.6392666,360.2665138,316.0689731,251.9907996,257.2615919,289.1630022
194,SPT_0431,418.7120043,0.408861135,0.13564685,-3.014158724,0.002576929,0.025277819,471.6224561,476.5465639,512.8374025,414.9848486,372.7911031,263.4896515
195,SPT_1269,1554.388925,0.281651081,0.093787621,-3.003073103,0.002672682,0.026082637,1763.867986,1714.626636,1666.334219,1338.951114,1489.973386,1352.580211
196,SPT_0038,2316.685741,0.285801461,0.095405868,-2.995638185,0.002738712,0.026455678,2716.545347,2664.359068,2299.246844,2032.925776,2092.632486,2094.404922
197,SPT_1157,670.8652475,-0.355909429,0.118776861,2.996454227,0.002731392,0.026455678,626.0788104,525.6127123,588.7559303,730.9733115,674.1206529,879.6500674
198,SPT_0636,159.6110315,0.437408484,0.146189093,-2.992073311,0.002770897,0.026555552,181.5746456,195.5924543,186.6976042,137.9949617,127.4397701,128.3667533
199,SPT_1812,10527.54312,-0.258376412,0.0863729,2.991406017,0.00277696,0.026555552,9878.132342,9260.059255,9484.393231,12203.55444,10764.49198,11574.62746
200,SPT_0661,529.3860633,-0.35265184,0.118426358,2.977815465,0.002903107,0.027552564,479.8758491,449.6610032,447.7643786,655.9760498,633.6257727,509.4133263
201,SPT_0865,1254.25993,0.296025451,0.099435169,-2.977069934,0.002910176,0.027552564,1396.00247,1322.769588,1457.170928,1213.955677,1069.541248,1066.119667
202,SPT_1215,861.1994107,0.30963918,0.104254524,-2.970031106,0.002977696,0.028052254,879.5758806,967.8801863,1031.097557,742.9728734,744.3911803,801.2787864
203,SPT_1651,559.8448511,0.328607422,0.110916232,-2.962663065,0.003049902,0.028590955,585.9909017,676.1718524,622.8418,489.9821103,469.2642,514.8182422
204,SPT_1982,207.1669458,-0.419503263,0.141877548,2.956798094,0.003108516,0.028997578,174.5003087,154.5919742,187.4722831,212.9922235,251.3064625,262.1384225
205,SPT_1581,762.717336,-0.322519301,0.109419688,2.947543594,0.003203096,0.029734105,656.7342701,618.3678968,737.4942706,911.9667033,859.9206915,791.8201836
206,SPT_0901,877.9841017,0.312487946,0.106230779,-2.941595161,0.003265265,0.029946126,1064.687695,979.9786886,897.8527938,797.9708654,719.3796366,808.0349313
207,SPT_0995,382.6015207,-0.359692414,0.122234902,2.942632648,0.003254343,0.029946126,318.3451578,317.9217556,351.7042005,402.9852867,416.859061,487.7936626
208,SPT_2118,6405.458114,-0.292421577,0.09943442,2.940848612,0.003273145,0.029946126,6026.155932,4932.156116,6186.585342,7352.731546,7153.301486,6781.818262
209,SPT_1662,192.8960307,-0.413358818,0.141130845,2.928904866,0.003401585,0.030972328,154.4563544,160.6412254,166.555954,201.9926251,225.1038929,248.6261327
210,SPT_0774,2368.194022,0.274308795,0.094056602,-2.91642256,0.003540706,0.031990083,2701.217617,2724.179441,2395.307022,2204.919497,2168.858143,2014.682412
211,SPT_0787,3163.960184,-0.342512425,0.117524387,2.914394475,0.003563793,0.031990083,2789.646828,3267.267768,2197.763914,3367.877036,3729.102057,3632.103504
212,SPT_1455,3239.062958,0.249217565,0.085483376,-2.915392151,0.003552419,0.031990083,3540.705589,3568.386048,3485.280172,2858.895619,2898.957012,3082.153308
213,SPT_1183,2131.915324,0.259767582,0.089187386,-2.912604499,0.003584283,0.032022956,2305.054754,2363.912927,2332.558035,1958.928478,2006.878622,1824.159126
214,SPT_0206,841.5274313,-0.301185802,0.103634009,2.906244816,0.003657951,0.032397725,701.5384034,739.3529201,800.243258,936.9657906,987.3604615,883.7037543
215,SPT_1212,2997.746187,0.346511939,0.119261269,-2.905485922,0.003666833,0.032397725,3478.215614,3671.223318,3034.417078,2727.900402,3007.340368,2067.380343
216,SPT_1598,6795.75326,-0.249347652,0.085888735,2.903147323,0.003694328,0.032397725,6182.970399,6394.058481,5966.576547,7846.71351,7310.516903,7073.683722
217,SPT_2120,2180.698274,-0.26961224,0.092854027,2.903613855,0.003688828,0.032397725,1886.489824,1929.038982,2080.012728,2332.914823,2555.941557,2299.791728
218,SPT_0075,1603.981073,0.328925883,0.113492971,-2.898204892,0.003753053,0.032761744,1783.91194,1928.366843,1698.096052,1418.948193,1625.750338,1168.81307
219,SPT_0490,2102.975695,-0.250348817,0.086530233,2.89319477,0.003813447,0.033136942,1939.547351,1918.284758,1877.821546,2269.917123,2316.545353,2295.738041
220,SPT_0074,1390.627127,0.273312153,0.094966459,-2.877986141,0.004002227,0.034619265,1582.29334,1570.788886,1437.029277,1207.955897,1245.813079,1299.882281
221,SPT_0803,5024.836918,0.322431738,0.112349899,-2.869888992,0.004106159,0.035357561,5481.431996,5747.460745,5679.170691,4884.821651,4851.048444,3505.08798
222,SPT_0738,123.9034946,-0.481918051,0.168644532,2.857596652,0.004268626,0.036590971,99.04071578,92.75518452,101.4829301,181.9933553,106.0013041,162.1474779
223,SPT_1425,443.4113057,-0.343459796,0.120256947,2.856049524,0.004289482,0.036604864,347.8215614,383.7913794,422.9746552,510.9813436,539.5347275,455.364167
224,SPT_0080,10890.92883,-0.237141298,0.083141465,2.852262683,0.004340921,0.036714547,9813.284255,10011.51068,10042.93669,11550.57828,11404.07288,12523.19021
225,SPT_0430,370.2814592,0.340475644,0.119356228,-2.852600564,0.004336309,0.036714547,422.1020982,397.2341598,435.3695169,307.9887551,314.4308346,344.5633905
226,SPT_1238,933.5970911,-0.320544969,0.112440367,2.850799745,0.004360943,0.03672068,728.6566946,884.534948,845.1746316,918.9664478,1104.080999,1120.168826
227,SPT_0173,40.40165897,0.562077744,0.197636046,-2.844004193,0.004455046,0.037184004,66.02714385,51.08256539,42.60733706,21.99919679,30.9666731,29.72703761
228,SPT_1370,504.7598799,0.320396461,0.112641425,-2.844392816,0.004449615,0.037184004,527.0380947,573.3345826,595.7280401,433.9841549,472.8372777,425.6371294
229,SPT_1236,1036.326882,0.294856485,0.103790601,-2.840878495,0.004498945,0.037386429,1103.596547,1244.801462,1098.494617,852.9688574,929.000193,989.099615
230,SPT_0533,4005.381367,-0.241257534,0.084983852,2.83886326,0.004527455,0.037459772,3726.996459,3630.894977,3608.45411,4335.841695,4552.100946,4178.000013
231,SPT_2107,1193.182753,-0.297529378,0.105291182,2.825776789,0.004716612,0.038855898,1160.191242,1025.684142,1000.110403,1442.947317,1200.554096,1329.609318
232,SPT_1217,612.7427829,0.309261662,0.109740642,-2.818114202,0.004830662,0.039623925,752.2378174,643.9091795,656.9276697,526.9807595,538.3437016,558.0575696
233,SPT_1729,1022.384389,0.308071178,0.10943279,-2.815163321,0.004875245,0.039817989,1083.552593,1242.785045,1092.297187,793.9710114,982.596358,939.1041426
234,SPT_0556,527.67759,0.32640024,0.116643508,-2.798271798,0.005137686,0.041701156,547.082049,649.9584307,581.0091418,492.9820008,418.0500868,476.9838307
235,SPT_2235,949.6825397,-0.296070388,0.105833128,2.797520903,0.005149643,0.041701156,907.8732279,783.7140953,844.3999527,1047.961738,968.3040473,1145.842177
236,SPT_1800,2263.402669,-0.387491722,0.138687861,2.793984404,0.005206299,0.0419813,1868.803982,1426.951136,2447.985184,2928.893064,2721.494155,2186.288493
237,SPT_1374,461.8034373,0.341955775,0.122518571,-2.791052587,0.005253694,0.042184721,472.8015122,566.6131924,525.2322642,350.9871852,443.0616305,412.1248396
238,SPT_0846,3637.028288,0.243088606,0.087222243,-2.787002463,0.005319807,0.042536108,3817.783782,4184.065389,3871.844921,3252.881235,3433.727636,3261.866763
239,SPT_0740,106.7085185,-0.466237501,0.167417179,2.784884464,0.00535468,0.042635798,87.25015437,85.36165532,82.89063756,141.9948156,144.1141325,98.6397157
240,SPT_0730,479.9788157,-0.332735541,0.119614562,2.78173105,0.005406983,0.042872868,406.7743684,391.8570476,459.3845614,593.9783133,545.4898569,482.3887466
241,SPT_0480,16909.0476,0.26904275,0.097020615,-2.773047253,0.005553406,0.043851165,19239.8381,19089.42026,17424.8515,16127.41117,16245.59312,13327.17145
242,SPT_0761,3104.599752,0.245207772,0.088530652,-2.769749981,0.005609934,0.043932937,3294.282856,3545.533321,3303.230641,2679.902155,2904.912142,2899.737396
243,SPT_1955,11123.57062,0.335210098,0.121011902,-2.770058906,0.005604616,0.043932937,14313.74154,9952.362443,13392.64806,11174.59201,8888.626205,9019.453456
244,SPT_1368,885.2886954,0.282284018,0.102098882,-2.764810079,0.005695595,0.044420969,917.3056771,1021.651308,992.3636142,743.9728369,822.9988889,813.4398473
245,SPT_0572,427.6351005,-0.351261854,0.127782258,2.748909422,0.005979391,0.046444002,350.1796736,325.3152848,431.4961226,470.982804,451.3988117,536.4379059
246,SPT_1857,3312.97806,0.247498511,0.09019082,-2.744165215,0.0060665,0.046929061,3828.395287,3456.810971,3554.22659,3047.888719,3150.263475,2840.283321
247,SPT_0455,20662.64327,0.363766541,0.132752544,-2.74018508,0.00614046,0.047308885,30846.46674,21965.50312,18036.07312,19529.28697,17417.56259,16180.96706
248,SPT_0105,61.9653597,0.514515533,0.188072504,-2.735729697,0.006224213,0.047568985,101.3988281,70.57459692,62.74898731,44.99835707,48.83206143,43.23932743
249,SPT_1759,552.4368278,-0.298900916,0.109236647,2.736269588,0.006214009,0.047568985,516.4265894,473.8580079,481.8502483,592.9783499,595.5129442,653.9948274
250,SPT_0027,479.1293762,-0.323678715,0.118690122,2.727090598,0.006389549,0.048443475,419.7439859,379.0864063,462.4832769,568.9792261,552.6360122,491.8473495
251,SPT_2203,1792.72885,-0.262258281,0.096124933,2.728306501,0.006366043,0.048443475,1678.975944,1715.298775,1465.692395,1970.92804,1917.55168,2007.926268
252,SPT_1388,349.050616,-0.336043888,0.123802567,2.714353153,0.006640533,0.050146567,273.5410245,330.692397,305.998148,406.9851406,410.9039315,366.1830542
253,SPT_RS02835,4444.469159,-0.349990189,0.129140787,2.710144466,0.006725391,0.050233612,3214.107038,4635.742809,3661.132272,4028.852903,5819.352491,5307.627442
254,SPT_0856,301.4725363,0.356746027,0.131647616,-2.709855571,0.006731251,0.050233612,331.3147754,361.6107918,336.9853022,231.9915298,303.7116016,243.2212168
255,SPT_1780,1709.23569,-0.278473074,0.102692827,2.711709114,0.00669373,0.050233612,1523.340533,1506.935679,1569.499362,2143.921724,1809.168325,1702.548518
256,SPT_1379,1147.40873,0.349798551,0.129727176,-2.696416919,0.007008988,0.052101969,1531.593926,1385.278517,997.7863662,1103.959693,895.6514681,970.1824092
257,SPT_0870,2528.999057,0.295300447,0.10965703,-2.692945884,0.007082376,0.052442654,3024.279,2458.01239,2945.329009,2038.925557,2141.464547,2565.983837
258,SPT_0607,116.6648345,0.427391112,0.158904466,-2.68961044,0.007153547,0.052764342,132.0542877,133.0835256,147.9636614,93.99656811,92.9000193,99.99094468
259,SPT_0342,129.84461,-0.43897193,0.16357953,2.683538284,0.007284763,0.053524729,106.1150526,93.42732354,116.9765072,185.9932092,123.8666924,152.688875
260,SPT_0438,18868.35234,0.237621016,0.088644738,-2.680599231,0.007349047,0.053672222,21674.58902,21045.3448,18785.18757,17238.37061,16529.05728,17937.56474
261,SPT_0680,495.3910293,-0.299553098,0.111771703,2.680044135,0.007361245,0.053672222,453.936614,418.0704694,446.9896998,548.9799563,519.2872874,585.0821493
262,SPT_0279,2638.597741,-0.315435976,0.117868157,2.676176357,0.007446745,0.05389613,1987.888652,2492.963619,2481.296375,2726.900439,3517.099449,2625.437912
263,SPT_0767,785.9266497,0.279690332,0.104514431,-2.676092961,0.007448598,0.05389613,919.6637893,836.8130777,849.0480259,752.9725083,659.8283422,697.2341548
264,SPT_1017,851.9510163,0.288285966,0.108632921,-2.653762432,0.007959985,0.057378223,1034.032235,832.1081046,968.3485697,780.9714861,730.0988696,766.1468329
265,SPT_0315,5051.67802,0.23528778,0.08873257,-2.651650673,0.008009937,0.057520412,5693.662101,5256.127123,5507.191985,4768.825886,4802.216382,4282.044645
266,SPT_0789,838.4691137,-0.279548504,0.105626712,2.646570157,0.008131264,0.058172161,721.5823578,708.4345252,823.4836236,980.9641842,909.9437788,886.4062123
267,SPT_0746,51679.93915,-0.235052935,0.088871085,2.644875263,0.008172104,0.058245368,43845.56069,51050.97485,46861.09866,53256.05558,58129.20951,56936.73562
268,SPT_1542,1712.295188,0.290508025,0.109893756,-2.64353531,0.008204521,0.05825822,1778.016659,2089.008069,1826.692742,1301.952465,1667.436244,1610.664947
269,SPT_0940,2286.402971,0.248625784,0.094141705,-2.640973897,0.008266809,0.058330561,2450.078659,2655.621261,2376.714729,1928.929573,2154.565832,2152.507769
270,SPT_RS05980,45.00153233,-0.508283886,0.192488254,2.640596898,0.008276012,0.058330561,33.01357193,31.59053386,34.86054851,60.99777292,59.55129442,49.99547234
271,SPT_1478,13589.67961,-0.32413505,0.122992287,2.635409563,0.008403582,0.059011129,10953.43154,13929.40901,10802.12196,15386.43823,18128.60505,12338.07184
272,SPT_0126,255.7340131,-0.348712395,0.132777729,2.626286792,0.008632205,0.060393701,238.1693403,209.0352347,215.3607219,275.9899234,271.5539026,324.2949557
273,SPT_RS05400,144.1907113,-0.430907154,0.164254417,2.62341288,0.008705371,0.060682492,117.905614,98.13229667,137.1181575,210.9922965,163.1705467,137.8253562
274,SPT_1216,2753.757321,0.252987909,0.096585742,-2.619309049,0.008810808,0.060970795,2925.238284,3155.020552,2951.52644,2707.901132,2545.222324,2237.635194
275,SPT_1897,7872.469626,-0.263190896,0.100462382,2.619795491,0.008798251,0.060970795,7520.020062,6485.469387,7312.968398,8691.682659,7660.678515,9563.998736
276,SPT_0168,615.3926986,-0.356445073,0.136322457,2.614720135,0.008930059,0.061532028,615.4673052,416.7261913,555.4447396,716.9738227,582.4116595,805.3324734
277,SPT_2103,689.6245535,-0.299681069,0.114657482,2.613707038,0.00895658,0.061532028,659.0923824,621.7285919,554.6700607,808.9704638,671.7386011,821.5472212
278,SPT_1039,294.9539904,-0.32677113,0.125464911,2.604482216,0.00920132,0.062986012,278.2572491,239.2814905,257.1933801,334.9877693,337.0603264,322.9437267
279,SPT_2234,6927.524029,-0.223746674,0.08640817,2.589415727,0.009613895,0.065574346,6256.07188,6529.158423,6307.435243,7361.731217,8016.795255,7093.952156
280,SPT_1279,2564.468451,-0.229829035,0.088909375,2.584980875,0.00973844,0.065979819,2250.818172,2399.536295,2396.081701,2635.903761,2856.080081,2848.390694
281,SPT_RS08605,393.9162303,0.325619237,0.125973143,-2.584830613,0.009742685,0.065979819,482.2339613,446.9724471,402.833005,328.9879884,393.0385432,309.4314369
282,SPT_1439,946.9900841,-0.313643839,0.121493626,2.581566207,0.009835312,0.06637092,837.1298595,776.9927051,883.9085744,996.9636,899.2245458,1287.72122
283,SPT_0716,207.7682444,-0.384991309,0.149235358,2.579759346,0.009886919,0.066483415,178.0374772,157.2805303,189.0216408,229.9916028,197.7102975,294.5679181
284,SPT_2116,5890.885803,-0.223096185,0.086650923,2.574654461,0.010034027,0.067235049,5378.854112,5418.784765,5440.569604,5907.784302,6706.666778,6492.655259
285,SPT_RS03310,85.62780503,-0.454116404,0.176611765,2.571269274,0.010132651,0.067657665,68.38525613,59.14823361,75.14384901,82.99696971,102.4282264,125.6642953
286,SPT_1522,1022.577986,-0.244237544,0.095185852,2.565901756,0.010290797,0.06847338,955.0354735,910.7483697,927.2905903,1102.95973,1101.698947,1137.734803
287,SPT_0514,110.2949928,0.42336447,0.165923293,-2.55156743,0.010723957,0.071106935,112.0103333,125.6899964,154.1610923,97.99642207,88.13591575,83.7761969
288,SPT_1291,427.0270449,0.313708261,0.123066944,-2.549086309,0.010800557,0.071119237,538.8286561,476.5465639,422.9746552,403.9852502,364.4539219,355.3732223
289,SPT_2060,831.1989129,-0.268977192,0.105495131,2.549664527,0.010782662,0.071119237,764.0283788,673.4832963,807.2153677,911.9667033,937.3373742,893.1623572
