,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.C
1986,SPT_RS05905,47.14740467,-0.155039403,0.30332621,0.511130913,0.609259391,0.661104727,37.4307083,54.98019205,63.17620119,52.20356257,47.12052276,27.97324118
1987,SPT_0809,751.2669325,0.061558496,0.120894761,-0.509190767,0.610618514,0.662246048,710.897727,678.3418177,796.6364881,670.226384,784.3287014,867.1704766
1988,SPT_0740,55.54091144,0.129844231,0.257563209,-0.504125691,0.614173054,0.665256388,58.00331133,59.15110317,44.68560572,55.57153435,66.88074198,48.95317206
1989,SPT_1372,142.1152829,-0.09479234,0.188111326,0.503916174,0.614320284,0.665256388,144.5796824,151.6694953,166.9289869,159.9786595,159.6017706,69.93310295
1990,SPT_RS11255,31.01043403,0.167863688,0.333025522,-0.504056526,0.614221655,0.665256388,24.00137021,28.05885663,32.35854207,35.36370368,24.32026981,41.95986177
1991,SPT_0455,6684.193982,0.070482364,0.140125463,-0.50299469,0.614968005,0.665623331,5691.753506,6162.331594,7674.110747,6606.276644,5844.464839,8126.226563
1992,SPT_1646,29.92987684,0.172375275,0.343009119,-0.502538461,0.615288805,0.665636232,30.00171276,21.61290308,33.89942503,38.73167545,27.36030354,27.97324118
1993,SPT_1911,3.471049464,0.396873355,0.793860173,-0.499928537,0.617125398,0.667288125,2.285844782,3.412563644,2.054510608,0,6.080067453,6.993310295
1994,SPT_1973,9234.957288,-0.167313852,0.338263194,0.494626241,0.620863975,0.670993915,9292.530498,6100.147101,13976.32204,10210.00645,8557.69494,7273.042707
1995,SPT_0315,763.5705531,0.061191014,0.124037153,-0.493328107,0.621780771,0.671311404,826.3328885,684.0294238,719.5923404,685.382257,826.8891736,839.1972354
1996,SPT_1317,48.04030726,0.131657392,0.266764821,-0.49353356,0.621635633,0.671311404,47.71700981,47.01754354,40.5765845,43.78363312,53.20059021,55.94648236
1997,SPT_0370,0.926844455,0.464598482,0.948011431,-0.490076877,0.6240795,0.673455845,0.571461195,0.758347477,1.027255304,1.683985889,1.520016863,0
1998,SPT_1561,81.08380586,0.104747599,0.214571983,-0.488169973,0.625429451,0.674574809,78.00445317,81.52235373,69.85336066,74.09537913,85.12094434,97.90634413
1999,SPT_2242,583.0837369,0.058981683,0.121675484,-0.484745826,0.627856656,0.676853973,634.3219269,560.7979589,526.9819709,643.2826097,580.6464418,552.4715133
2000,SPT_1370,171.3471253,-0.079815265,0.16725195,0.47721575,0.633208497,0.682282155,160.0091347,186.1743055,169.4971251,166.714603,142.8815851,202.8059986
2001,SPT_0166,328.9667821,0.058152804,0.123505153,-0.470853258,0.637745529,0.686827394,314.0179269,330.6394998,329.2353249,340.1651496,345.043828,314.6989633
2002,SPT_RS10465,46.30004456,0.143024319,0.30575566,-0.467773252,0.639946751,0.68885377,45.71689563,35.6423314,59.58080762,50.51957668,65.36072512,20.97993088
2003,SPT_1037,24.17962571,0.165973821,0.355630875,-0.466702509,0.640712734,0.68933397,24.5728314,25.02546672,20.03147843,28.62776012,25.84028668,20.97993088
2004,SPT_0680,154.2920144,0.090316778,0.196229527,-0.460260899,0.645328963,0.693618734,170.0097056,142.1901518,156.6564338,208.8142503,164.1618212,83.91972354
2005,SPT_RS08295,33.57333348,0.149732869,0.325331615,-0.460246904,0.645339008,0.693618734,36.00205531,30.7130728,31.33128677,25.25978834,50.16055649,27.97324118
2006,SPT_1430,22.53372179,0.167616844,0.36580012,-0.458219762,0.646794563,0.694836632,24.858562,22.37125056,19.51785077,28.62776012,25.84028668,13.98662059
2007,SPT_0211,486.5031641,0.053459461,0.11690099,-0.457305456,0.647451509,0.695195815,468.026719,488.3757749,474.5919504,447.9402466,536.5659527,503.5183412
2008,SPT_0387,446.5209906,-0.063466323,0.139193807,0.455956513,0.64842125,0.695890335,513.7436146,449.7000536,428.3654617,506.8797527,437.7648566,342.6722044
2009,SPT_1752,10.31521564,0.234229172,0.51521496,-0.454624167,0.649379646,0.696571994,11.14349331,8.341822242,10.27255304,8.419929447,16.7201855,6.993310295
2010,SPT_0435,33.49007654,-0.148742684,0.327966128,0.453530628,0.650166694,0.697069267,36.28778591,31.09224654,31.33128677,31.9957319,21.28023609,48.95317206
2011,SPT_RS05350,38.90989647,-0.147244067,0.325316454,0.452617952,0.650823869,0.697426871,39.43082248,48.15506476,38.00844624,55.57153435,24.32026981,27.97324118
2012,SPT_RS03595,46.09230629,-0.129991176,0.29187616,0.445364141,0.656056622,0.702684901,47.71700981,39.81324252,50.33550989,28.62776012,47.12052276,62.93979265
2013,SPT_1668,141.7825753,-0.086350532,0.196388171,0.43969314,0.660159372,0.706727991,173.1527422,122.8522912,141.2476043,124.6149558,148.9616526,139.8662059
2014,SPT_0642,389.3045344,0.066624053,0.152393404,-0.437184622,0.661977461,0.708322457,391.4509188,349.5981867,423.7428128,486.671922,390.6443339,293.7190324
2015,SPT_1196,89.91650283,-0.091050367,0.209097891,0.435443735,0.663240371,0.709321588,93.43390544,83.03904868,92.45297735,84.19929447,74.4808263,111.8929647
2016,SPT_0753,88.6903485,0.091663345,0.211532585,-0.433329668,0.664775287,0.710610488,92.29098305,75.07640017,92.966605,87.56726625,100.321113,83.91972354
2017,SPT_0777,741.2662298,-0.0452188,0.106000781,0.426589311,0.669678485,0.715214622,723.7556039,793.9898079,759.6552972,784.7374244,728.0880775,657.3711677
2018,SPT_1231,532.801507,-0.051214368,0.120081615,0.42649633,0.669746221,0.715214622,592.8909902,525.913975,530.0637368,538.8754846,568.4863069,440.5785486
2019,SPT_0749,24.05566255,-0.169405606,0.398293951,0.425328092,0.670597518,0.715414678,25.1442926,34.88398392,16.94971251,23.57580245,22.80025295,20.97993088
2020,SPT_1038,4.20489248,0.302755718,0.711161296,-0.425720184,0.670311753,0.715414678,3.428767172,6.066779812,3.081765912,5.051957668,7.600084316,0
2021,SPT_2023,451.0155603,0.052178012,0.123833963,-0.421354612,0.673496157,0.718079981,466.598066,432.6372354,410.9021215,410.892557,460.5651096,524.4982721
2022,SPT_2032,1.484616191,0.38454909,0.913439665,-0.420990137,0.673762284,0.718079981,0.857191793,0.758347477,2.56813826,1.683985889,3.040033727,0
2023,SPT_0733,105.9439041,-0.085143384,0.203320273,0.418764852,0.675387994,0.719456811,117.7210062,97.44765073,103.239158,107.7750969,83.60092748,125.8795853
2024,SPT_1578,3.643358324,0.316499086,0.759965526,-0.416465056,0.677069732,0.720891933,2.857305977,3.033389906,2.56813826,3.367971779,3.040033727,6.993310295
2025,SPT_2259,26.68290348,-0.153940963,0.37218505,0.413614043,0.679156787,0.722756976,23.14417841,31.85059401,28.24952086,33.67971779,15.20016863,27.97324118
2026,SPT_1612,406.5731609,0.050322984,0.122144844,-0.411994341,0.680343571,0.723662584,388.0221517,399.2699464,420.6610469,392.3687122,454.4850421,384.6320662
2027,SPT_1018,601.243336,0.060956651,0.148582082,-0.410255736,0.681618359,0.724402491,491.456628,622.6032782,646.1435861,687.0662428,516.8057335,643.3845471
2028,SPT_RS10910,29.20638037,0.137157358,0.334425103,-0.410128774,0.681711486,0.724402491,25.71575379,27.67968289,30.81765912,38.73167545,24.32026981,27.97324118
2029,SPT_1109,28.2096046,-0.137626232,0.342330744,0.402027088,0.687664091,0.730367726,30.57317395,25.40464046,32.35854207,28.62776012,24.32026981,27.97324118
2030,SPT_0358,0.921925269,0.38144075,0.95182028,-0.40074871,0.688605144,0.731006939,0.571461195,0.379173738,1.540882956,0,3.040033727,0
2031,SPT_RS07015,14.36437223,-0.184520942,0.46254378,0.398926437,0.689947409,0.732071229,14.28652988,14.78777579,13.8679466,10.10391534,12.16013491,20.97993088
2032,SPT_0417,1410.74713,-0.037332558,0.093981236,0.397234167,0.691194789,0.733033843,1365.792257,1511.007347,1399.635352,1325.296895,1415.1357,1447.615231
2033,SPT_RS03755,111.216168,0.078529515,0.199390548,-0.39384773,0.693693463,0.734807223,101.7200928,94.79343456,124.8115194,106.091111,114.0012647,125.8795853
2034,SPT_0957,796.1015431,0.043638322,0.11087487,-0.393581715,0.693889883,0.734807223,832.9046923,817.8777534,713.4288085,855.4648318,808.6489713,748.2842016
2035,SPT_RS05480,14.93419068,0.176291465,0.447366982,-0.394064543,0.693533388,0.734807223,14.57226048,14.78777579,13.35431895,10.10391534,22.80025295,13.98662059
2036,SPT_1786,206.3366702,0.065560166,0.166964118,-0.392660212,0.694570461,0.735166672,231.4417841,207.0288611,172.0652634,212.1822221,226.4825126,188.819378
2037,SPT_0925,28.96501868,0.123206418,0.330074472,-0.373268545,0.708948585,0.749648774,27.14440678,29.19637785,27.7358932,25.25978834,36.48040472,27.97324118
2038,SPT_1409,61.8237647,-0.096018907,0.257127477,0.373429195,0.708829034,0.749648774,60.86061731,56.87606074,62.14894588,60.62349202,39.52043845,90.91303383
2039,SPT_0372,1.584225257,-0.335632077,0.91777901,0.365700319,0.714588708,0.755242112,1.428652988,2.654216168,2.054510608,3.367971779,0,0
2040,SPT_1471,263.1971448,-0.055520322,0.15255428,0.363938148,0.715904197,0.756261542,234.5848207,268.0758329,296.8767828,232.3900527,267.5229679,279.7324118
2041,SPT_RS03060,3.181157463,0.292003675,0.808407949,-0.361208317,0.717943725,0.757896911,1.714383586,1.895868691,3.595393564,3.367971779,1.520016863,6.993310295
2042,SPT_RS06050,39.6205714,0.139730412,0.387145524,-0.360924777,0.718155681,0.757896911,59.71769492,21.61290308,38.52207389,52.20356257,51.68057335,13.98662059
2043,SPT_1086,1.5686514,-0.324591876,0.916892306,0.354013087,0.723329075,0.762982945,1.714383586,2.27504243,2.054510608,3.367971779,0,0
2044,SPT_1172,69.70075083,-0.079389518,0.226055925,0.351194146,0.725442702,0.764838073,71.43264942,71.66383653,79.0986584,74.09537913,72.96080944,48.95317206
2045,SPT_2166,28.10373692,0.124582317,0.355292818,-0.350646878,0.725853283,0.764896736,30.57317395,27.30050915,22.59961668,40.41566134,19.76021922,27.97324118
2046,SPT_1617,24.5044581,0.126364573,0.361640961,-0.349419968,0.726774044,0.765492701,22.00125602,29.19637785,20.54510608,26.94377423,27.36030354,20.97993088
2047,SPT_RS08245,0.968531288,0.330351272,0.948794542,-0.348179988,0.727705016,0.766098832,1.714383586,0.379173738,0.513627652,1.683985889,1.520016863,0
2048,SPT_1560,18.28936107,0.139987882,0.40527764,-0.345412302,0.72978443,0.767912816,16.85810526,20.47538187,16.43608486,25.25978834,16.7201855,13.98662059
2049,SPT_2025,1417.8399,0.032011112,0.092917811,-0.344509967,0.730462802,0.768251507,1338.64785,1383.984145,1463.838808,1362.344584,1419.69575,1538.528265
2050,SPT_0826,298.591945,0.043428887,0.127844602,-0.339700594,0.734082015,0.771681337,304.8745477,293.8596471,288.6587404,299.7494883,317.6835244,286.7257221
2051,SPT_RS03945,2.175960846,-0.290713064,0.87235906,0.333249321,0.738946091,0.77641581,2.571575379,1.137521215,4.622648867,1.683985889,3.040033727,0
2052,SPT_0786,0.133226375,-0.231877688,0.697589689,0.332398387,0.739588456,0.776712048,0.285730598,0,0.513627652,0,0,0
2053,SPT_1004,10.06140288,0.182428335,0.55206153,-0.330449279,0.741060512,0.77787891,11.14349331,4.929258597,13.35431895,11.78790123,12.16013491,6.993310295
2054,SPT_0735,59.80763391,-0.080526298,0.245085001,0.328564774,0.742484678,0.778994392,60.57488671,67.49292541,59.58080762,69.04342146,53.20059021,48.95317206
2055,SPT_2108,1078.545133,0.031740867,0.097021051,-0.327154433,0.743551083,0.779733618,1018.629581,1062.065641,1109.949356,1123.218588,1024.491366,1132.916268
2056,SPT_1505,514.7507019,0.038656792,0.120923893,-0.31967869,0.749211915,0.785287781,466.3123354,516.8138052,518.2503008,466.4640913,512.2456829,608.4179957
2057,SPT_2106,878.5940359,-0.040237416,0.127787173,0.314878362,0.752854011,0.788721631,764.6150794,909.6377981,1012.360102,922.8242674,864.8895952,797.2373736
2058,SPT_RS00290,94.95734342,-0.060833523,0.198922137,0.305815754,0.759744933,0.795554096,100.5771704,97.06847699,104.2664133,106.091111,98.80109611,62.93979265
2059,SPT_0628,362.6894903,0.036098715,0.120381169,-0.299870111,0.764276234,0.799910289,370.3068546,351.4940554,355.9439628,358.6889944,383.0442495,356.658825
2060,SPT_1576,69.02148551,0.067066689,0.227927334,-0.294245925,0.76856999,0.804013752,65.43230687,67.49292541,71.90787127,82.51530858,63.84070826,62.93979265
2061,SPT_1395,335.2696037,-0.038116939,0.129875186,0.293489004,0.769148403,0.804061692,313.7321963,341.2563644,356.4575904,333.4292061,310.0834401,356.658825
2062,SPT_2091,474.8665536,0.034649779,0.118174148,-0.293209471,0.769362045,0.804061692,474.3127922,490.6508173,463.8057697,478.2519926,536.5659527,405.6119971
2063,SPT_0648,125.1690727,0.051404738,0.17591545,-0.292212756,0.770123959,0.80446783,124.29281,124.7481599,127.8932853,126.2989417,142.8815851,104.8996544
2064,SPT_0116,140.7013163,0.056391387,0.194061614,-0.290584961,0.771368763,0.805091533,139.7222623,122.8522912,130.4614236,106.091111,135.2815008,209.7993088
2065,SPT_0888,434.765166,-0.036276206,0.124894439,0.290454937,0.771468221,0.805091533,440.8823122,429.2246717,452.5059614,380.580811,478.8053119,426.591928
2066,SPT_0728,0.759801324,-0.272957979,0.945250713,0.288767811,0.772759066,0.805993689,1.142922391,1.895868691,0,0,1.520016863,0
2067,SPT_RS06735,12.00726747,-0.155240732,0.539294495,0.287858922,0.773454732,0.805993689,9.429109724,19.33786065,8.218042431,13.47188711,7.600084316,13.98662059
2068,SPT_1907,2.089682351,0.246433757,0.855340969,-0.288111719,0.773261222,0.805993689,2.857305977,1.895868691,1.540882956,1.683985889,4.56005059,0
2069,SPT_RS05765,79.78044323,-0.070108892,0.248018045,0.282676577,0.777424773,0.809739191,101.1486316,71.66383653,76.53052014,101.0391534,65.36072512,62.93979265
2070,SPT_0737,52.21868581,-0.082150289,0.292145798,0.281196202,0.778559918,0.810529769,61.4320785,67.87209915,41.60383981,60.62349202,60.80067453,20.97993088
2071,SPT_0296,3.294849421,0.213259886,0.765570593,-0.27856332,0.780579965,0.812240379,2.285844782,3.412563644,4.622648867,3.367971779,6.080067453,0
2072,SPT_0958,1246.362043,0.028517663,0.104108524,-0.273922458,0.784144212,0.815555395,1303.217256,1281.986409,1130.494462,1229.309699,1351.294991,1181.86944
2073,SPT_0235,2.768456391,-0.223206208,0.819424894,0.272393736,0.785319289,0.816383535,4.571689563,3.412563644,2.054510608,5.051957668,1.520016863,0
2074,SPT_2112,118.4824309,0.051446764,0.192491214,-0.267268114,0.789262735,0.820087365,118.8639286,106.9269942,131.4886789,112.8270546,142.8815851,97.90634413
2075,SPT_RS04135,20.18455657,0.098251466,0.391220956,-0.2511406,0.801705407,0.832614531,22.28698662,22.37125056,15.92245721,25.25978834,21.28023609,13.98662059
2076,SPT_RS05685,35.30025276,-0.075181858,0.310555355,0.242088428,0.808711644,0.839486317,31.43036575,39.05489504,35.44030798,31.9957319,31.92035413,41.95986177
2077,SPT_RS07375,0.768751843,-0.224156979,0.951492788,0.235584528,0.813755081,0.844314973,1.142922391,0.758347477,1.027255304,1.683985889,0,0
2078,SPT_1074,752.8128338,-0.023168231,0.101099257,0.229163221,0.818742057,0.84908043,776.6157645,761.3808664,744.7600953,794.8413398,718.9679763,720.3109604
2079,SPT_0416,677.1411194,0.024826623,0.111529062,-0.222602273,0.823845067,0.853961577,646.8940732,697.6796784,640.493682,631.4947085,649.0472006,797.2373736
2080,SPT_0751,15.80874449,0.100338261,0.472134324,-0.212520582,0.831700923,0.861690139,13.42933809,18.95868691,14.38157425,6.735943557,27.36030354,13.98662059
2081,SPT_1942,1417.892056,-0.018113567,0.085824489,0.211053593,0.832845452,0.862461292,1432.367486,1400.288615,1449.970861,1439.807935,1386.255379,1398.662059
2082,SPT_1318,28.32976045,-0.070016169,0.333747272,0.20978799,0.833833147,0.863069371,28.00159857,31.85059401,29.79040381,31.9957319,27.36030354,20.97993088
2083,SPT_0926,13.70077393,-0.103491436,0.50180014,0.206240349,0.836603172,0.865520804,13.71506869,14.40860205,8.731670083,6.735943557,10.64011804,27.97324118
2084,SPT_0369,6.526495558,-0.125447617,0.626556205,0.200217659,0.841310357,0.869973041,5.143150758,9.100169718,8.731670083,10.10391534,6.080067453,0
2085,SPT_1611,402.8450287,0.025474161,0.134437209,-0.189487429,0.849710807,0.878238268,367.4495486,376.5195221,443.2606636,415.9445147,366.324064,447.5718589
2086,SPT_RS07930,7.542990473,0.107982228,0.577718703,-0.186911429,0.851730078,0.879903317,6.571803747,10.23769093,7.704414779,10.10391534,10.64011804,0
2087,SPT_1976,117.5454335,0.032892748,0.181133714,-0.181593738,0.855901564,0.883789109,109.7205495,117.9230326,116.0798493,116.1950264,112.4812479,132.8728956
2088,SPT_RS06730,9.015408149,0.102422743,0.568032956,-0.180311268,0.85690821,0.884404786,10.85776271,5.687606074,7.704414779,6.735943557,9.12010118,13.98662059
2089,SPT_RS02145,71.25376902,0.038039483,0.220044462,-0.172871803,0.862752196,0.890010044,70.86118823,70.52631532,72.93512657,75.77936502,74.4808263,62.93979265
2090,SPT_0205,183.0685029,0.028484853,0.169712187,-0.167842121,0.866707484,0.893662502,177.1529706,156.2195802,198.2602736,181.870476,161.1217875,223.7859294
2091,SPT_0336,690.599073,-0.019643889,0.118237656,0.166139027,0.868047542,0.894616189,623.1784336,739.3887896,728.8376381,734.2178478,653.6072512,664.364478
2092,SPT_RS06870,155.7831643,-0.030249586,0.185012833,0.163499932,0.870124827,0.896328395,139.4365317,151.2903216,189.0149759,170.0825748,152.0016863,132.8728956
2093,SPT_1553,7.473801488,0.092703966,0.584712026,-0.158546365,0.874026289,0.899917177,8.571917931,6.066779812,7.190787127,8.419929447,7.600084316,6.993310295
2094,SPT_1367,293.2920874,0.021157793,0.134845558,-0.156903896,0.87532059,0.900819423,309.4462373,277.1760027,299.9585487,325.0092766,296.4032883,251.7591706
2095,SPT_RS03055,32.16121242,-0.050451899,0.328225736,0.153710978,0.877837628,0.902547752,31.71609634,33.36728897,39.5493292,45.46761901,28.8803204,13.98662059
2096,SPT_1396,326.8715138,0.026124714,0.169691153,-0.153954484,0.877645624,0.902547752,352.5915575,326.4685886,301.4994317,264.3857846,422.564688,293.7190324
2097,SPT_0512,40.33769103,-0.043978041,0.293648404,0.149764279,0.880950593,0.905316417,41.14520607,42.46745868,35.44030798,42.09964723,31.92035413,48.95317206
2098,SPT_0629,66.86705758,-0.035236743,0.238635357,0.147659355,0.88261161,0.906591048,67.43242105,68.63044662,57.52629702,58.93950613,57.7606408,90.91303383
2099,SPT_RS04175,132.1814091,0.027157657,0.190644848,-0.142451564,0.886723336,0.910380557,145.1511436,109.5812104,135.5977001,139.7708288,123.1213659,139.8662059
2100,SPT_RS05015,6.965741442,0.085048153,0.603029104,-0.141034906,0.887842367,0.911095381,5.714611954,9.479343456,7.704414779,6.735943557,12.16013491,0
2101,SPT_1621,135.5175287,-0.024715857,0.178851442,0.138192101,0.890088598,0.912965696,144.5796824,135.7441983,125.3251471,116.1950264,144.401602,146.8595162
2102,SPT_1574,8.830772032,0.073664795,0.55303464,-0.13320105,0.89403438,0.916576636,7.714726138,9.479343456,9.245297735,13.47188711,6.080067453,6.993310295
2103,SPT_1254,603.1218629,0.017840576,0.135622811,-0.131545544,0.895343761,0.917482551,648.3227262,598.336159,579.3719914,586.0270895,731.1281112,475.5451001
2104,SPT_1618,29.99904502,0.043249231,0.340558016,-0.126995194,0.898944203,0.9207342,34.00194112,23.12959803,34.92668033,31.9957319,34.96038786,20.97993088
2105,SPT_1480,2589.210583,0.013704092,0.109923531,-0.124669317,0.900785349,0.922181676,2349.848435,2431.26201,2944.627329,2455.251427,2682.829764,2671.444533
2106,SPT_2183,378.2187944,-0.016292549,0.13512063,0.120577804,0.904025451,0.925059281,374.0213524,361.3525726,388.3025049,309.8534036,395.2043845,440.5785486
2107,SPT_0544,142.0358116,-0.019810219,0.173621674,0.114099922,0.909158584,0.929870313,154.2945228,133.4691559,138.679466,148.1907583,130.7214502,146.8595162
2108,SPT_RS08035,58.00518863,0.028218789,0.260815639,-0.108194392,0.913841493,0.933821728,56.86038894,53.46349709,57.52629702,70.72740735,39.52043845,69.93310295
