"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.c"
"78","SPT_1942",8487.10351720874,-0.0876517886151767,0.0724266771579942,-1.21021413731255,0.226196734697056,0.675690245954025,7379.5191736022,8463.42338122317,8667.79343501035,8589.74636770448,9265.64609482823,8556.49265088402
"79","SPT_0462",22947.4330958764,0.0784917806666476,0.0657599146311012,1.19361135285788,0.232630030990472,0.67753496525975,24845.2469466042,22792.9022504707,23398.5195223478,22093.7328863802,23163.4668363641,21390.7301330915
"80","SPT_0941",9900.92965479881,-0.0837828474792048,0.0700423970598708,-1.19617333209754,0.23162892537017,0.67753496525975,9747.8724211751,9795.40691619692,9113.95682575619,9401.67293678031,10655.8172094057,10690.8516194787
"81","SPT_0957",7280.42229388177,0.0828257759024756,0.0702884238134635,1.1783700844151,0.238649098617454,0.678112682656912,7578.16883841048,7769.90395401351,7253.51660461873,7516.77250319229,6471.03905013196,7093.13281292366
"82","SPT_2114",9129.20673000136,0.078314210423289,0.0662859775632984,1.18145968879322,0.237420158280651,0.678112682656912,9192.63607890178,10018.2921610492,9050.39382214308,8647.31573323798,8966.08496845939,8900.51761621671
"83","SPT_0317",24761.6068539707,0.0838996499995402,0.0728742574397922,1.15129337775904,0.249611560616709,0.692374924091585,24082.9376321809,27001.0822319644,25873.8095668966,22507.6367730606,22828.8920718483,26275.2828478735
"84","SPT_1813",20455.180964266,0.0733602282613061,0.0634862050427133,1.1555302165557,0.24787336611487,0.692374924091585,21271.6588068906,21281.5449327872,20616.4157488203,20582.040753492,19979.8193678122,18999.6061757937
"85","SPT_1811",12655.2296680337,-0.0802003215472354,0.0708322080660289,-1.13225782079917,0.257526057460036,0.705924369272804,12352.0782743154,12096.1864756082,12235.878195523,14410.2077381943,12187.339677984,12649.6876465771
"86","SPT_0087",6000.35087213965,-0.0773058919211365,0.0750378757698424,-1.03022495143987,0.302904419411917,0.744119328031642,5805.06264298394,5819.88005881195,5770.78730879761,6687.97215456353,5418.03630289606,6500.36676478482
"87","SPT_0258",7407.76328939266,0.0871805433937835,0.084708951438496,1.02917745897353,0.30339629254509,0.744119328031642,6490.86024905351,8717.3882418915,7974.71222253667,8051.77057254665,6319.31328482826,6892.53516549935
"88","SPT_0268",21007.7711165214,0.0690309717114165,0.0639992448477234,1.07862165992217,0.280756421533369,0.744119328031642,20510.0514347458,21827.6581821264,22438.9626408807,20393.4514526065,20158.7779627858,20717.7250259829
"89","SPT_0395",6375.44721290451,-0.0730200109058127,0.0696588069486224,-1.04825239053648,0.294522338399038,0.744119328031642,6283.78727690354,6447.68829829624,5807.45827242056,6530.15268698033,6956.04277853864,6227.55396428776
"90","SPT_0445",6397.74644826464,-0.0763310062438761,0.0699387409565891,-1.09139806064359,0.275097765409949,0.744119328031642,5875.95881310987,5974.3901488689,6732.78892117289,6628.4176384944,6762.81936802368,6412.10379991813
"91","SPT_RS02835",10288.8847553714,-0.0842246030686586,0.0798178418215483,-1.05521022802098,0.291329187385483,0.744119328031642,11293.5493183759,8844.37067222566,9532.00581105778,11701.4698323166,10072.2565736222,10289.6563246301
"92","SPT_0688",80471.6741782645,0.0690347790396664,0.0647465765313573,1.06623056751475,0.286319427385719,0.744119328031642,84486.4745794668,84379.3809625401,79280.1786219012,77625.3413950424,81816.4979382516,75242.1715723851
"93","SPT_1079",51175.5815723405,-0.069014661490307,0.0666063436148969,-1.03615748507881,0.300128677466538,0.744119328031642,49880.720250675,47478.1091096275,51838.0741773965,52003.0034315661,50330.1596342027,55523.4228305753
"94","SPT_1565",10871.50566252,0.0912781088058882,0.0879085802587982,1.03832991656981,0.299116485282668,0.744119328031642,8838.15522827217,13201.7328096364,12147.8678828279,11318.3357789385,9111.32672669883,10611.6155487461
"95","SPT_1670",8130.94810961389,0.0707041350308174,0.0659530715905533,1.07203703065961,0.283703399899271,0.744119328031642,8170.60812144294,8631.25330662986,8292.5272406022,7473.09919140826,8082.96320630711,8135.23759129296
"96","SPT_0341",20516.0689211352,0.0721459325859465,0.0733903874025037,0.98304335403311,0.325586101658061,0.747864593943249,21642.2843299251,22886.1410979189,18928.3290567106,19111.0442065845,19672.4774329663,20856.1374027057
"97","SPT_0552",8240.29921925443,0.0641792014042939,0.0651981552620815,0.984371431159492,0.324932919573652,0.747864593943249,8377.68109359291,8774.21953938371,8210.62875517762,8252.27077664607,8127.05445434409,7699.94069638221
"98","SPT_0923",8324.69817899215,0.0698809796128753,0.0712302174261051,0.981058069707151,0.326564106148323,0.747864593943249,7909.48559385043,9274.15735951052,8528.44377324315,7739.10936318371,8383.8211340888,8113.17185007629
"99","SPT_0987",15726.6798606007,0.0760115826343711,0.0765959890840458,0.992370273474327,0.321016934412338,0.747864593943249,15058.0657578345,15914.5392758663,17801.3081080321,13682.6500668831,15394.3295719672,16509.1863830209
"100","SPT_1340",107459.584066323,0.0630776926809038,0.0644056207763585,0.979381798056635,0.327391367305628,0.747864593943249,105716.016849649,110648.760239292,114215.383300028,102776.206106305,109256.815834202,102144.32206846
"101","SPT_1500",6934.62813644357,-0.0646640179391128,0.0658660832896863,-0.981749858340798,0.326223095998208,0.747864593943249,6671.25941462145,6753.15652231688,6833.02288840895,7504.86159997846,7066.27089863107,6779.19749470462
"102","SPT_1897",7909.7083599117,-0.0697602594786612,0.0684831555584279,-1.01864843858055,0.308369899385295,0.747864593943249,8183.94502473396,7168.73538522869,7688.67870627769,8104.37706174106,8370.85311996028,7941.6608615285
"103","SPT_1446",13202.6540833989,0.0618402948330487,0.0651150747095675,0.949707807429765,0.342260741560299,0.77424031828689,13312.3353112685,14027.5626013202,13261.4428115114,13372.9665833236,12282.0061811222,12959.6110118477
"104","SPT_0081",30731.0880016058,0.0579133409193553,0.0693344404278705,0.835275233519816,0.403562758592554,0.797634776259974,31342.424676164,32302.3767011599,30771.8279414681,27312.6936445718,31229.5716243042,31427.6334219669
"105","SPT_0119",12248.7924655379,0.0686520401853486,0.0766749708699474,0.895364411703437,0.370592318373719,0.797634776259974,10849.2198561016,13513.4169568203,13507.1382677851,11561.5167195542,12013.5682886618,12047.8947043042
"106","SPT_0271",12966.5114194959,0.0674325044147368,0.0763838083855034,0.882811499452999,0.377338126312145,0.797634776259974,12908.0165588672,13735.4142126493,13419.1279550901,14341.7200447148,11992.8194660562,11401.9702795979
"107","SPT_0454",36223.343402619,-0.0613884174660147,0.0701087601659687,-0.875616931759878,0.381238317574396,0.797634776259974,37391.0612897786,32116.7869952869,36365.3722594215,35787.3012812093,37429.57917915,38249.9594108678
"108","SPT_0461",7063.17080364696,-0.0545232669424885,0.0630812197990265,-0.864334379014814,0.387404229619653,0.797634776259974,6989.94120904887,6876.58699655778,6861.1372938532,7428.43330435641,7023.47645200695,7199.44956605855
"109","SPT_0501",8950.09081415953,0.0522762407168292,0.0627300871686149,0.833351954004362,0.40464626323216,0.797634776259974,8839.55911282912,9242.18975467115,9330.31551113157,8746.57326001986,8861.04405401837,8680.86319228709
"110","SPT_0581",6194.02961226266,0.0601297040936534,0.0705234785680105,0.852619656809275,0.393870258250529,0.797634776259974,6701.44293259585,6399.73689103718,5946.80793418775,6199.62512279665,6268.73802972703,5647.8267632315
"111","SPT_0771",7373.6445986329,0.0679867187125863,0.0808511214054762,0.840887764210793,0.400410813730839,0.797634776259974,8012.67110878618,6940.52220623652,7865.92169712193,6192.67709592192,8152.99048260113,7077.08500112972
"112","SPT_0875",6756.18027192701,-0.0580314394770361,0.070042236095134,-0.828520657139152,0.407375701179987,0.797634776259974,7151.387933098,6175.07566813828,6446.75540491391,6727.67516527629,6965.12038842861,7071.06707170699
"113","SPT_1047",27025.2994833019,0.0664579366821283,0.0771625223097293,0.861272217299573,0.389088133593079,0.797634776259974,23866.7394104108,30296.4094974895,29319.6577819995,25460.5481948218,27247.0944854354,25961.3475296544
"114","SPT_1445",10014.6780970278,0.0557804100804879,0.0650794251054001,0.857112827750831,0.391382532473994,0.797634776259974,9945.11820142642,10331.7522862797,10448.7799016314,9752.05200632037,9375.87421492065,10234.4919715884
"115","SPT_1524",27652.3457689193,0.0639531268062166,0.0713136468019601,0.89678665548848,0.369832770021216,0.797634776259974,27765.326825058,28972.4178637256,28462.7795986766,24120.5715832663,28559.4575152417,28033.5212275476
"116","SPT_1603",7232.84045229028,-0.0675185536635464,0.0733920027801739,-0.919971537849706,0.357587632963428,0.797634776259974,7335.99875233678,7166.95940718206,6562.88012305324,8143.08749718599,7281.53993316452,6906.57700081905
"117","SPT_1606",9525.14198227564,-0.0607325270555357,0.0684118739714612,-0.887748332707139,0.37467614088173,0.797634776259974,8568.60939333797,9655.99263953633,9635.90687465612,10012.1067264889,9530.19358305005,9748.04267658443
"118","SPT_1664",6492.32404512198,-0.0706459226787607,0.0791351861137247,-0.892724540727508,0.372004704934083,0.797634776259974,5621.15376602363,6409.50477029366,6820.79923386796,5914.75602093263,7058.49009015396,7129.24038946004
"119","SPT_1980",7971.87932922748,-0.0667048796318023,0.0789214727240098,-0.845205713089906,0.397995993094066,0.797634776259974,7108.56945411105,7252.20635342038,8831.59040585951,7638.85926113401,8868.82486249548,8131.22563834448
"120","SPT_0548",7853.94822481598,-0.0561374028777172,0.0703228871930243,-0.798280689523308,0.424707621502255,0.824640631750211,7280.5453123373,7418.26030078044,8312.08508786777,8428.94917431782,7818.41571808529,7865.43375550726
"121","SPT_1956",6710.06567540477,-0.0677138190589155,0.0877735437755236,-0.771460466858785,0.440434046311995,0.848108535460288,5128.39028653455,6397.07292396724,7892.81373711209,6365.3851925224,6904.17072202456,7572.56119026777
"122","SPT_0311",14177.6338165071,0.0482105123984428,0.064705807406151,0.74507241824263,0.456227942059073,0.871320577866919,13998.1329173381,14944.8552624054,14417.8005310883,13311.4269167188,14360.7788459241,14032.8084255677
"123","SPT_0705",11063.0686150736,0.0501421231175273,0.0684164327656944,0.732895900744327,0.463621923503409,0.878243155904833,10693.3886702802,12149.4658170072,11036.7376850527,10967.9567093985,10463.8906003036,11066.9722083993
"124","SPT_1590",11437.6695405603,-0.0601998689578612,0.0834329468031437,-0.721535931122032,0.470579841971411,0.884234703059183,10419.6311816752,11059.9032853987,11833.7199611247,10253.3025165689,14120.8705845465,10938.5897140477
"125","SPT_0276",32053.9211024607,-0.0598223512147647,0.0847755976841201,-0.705655316494106,0.480402515047051,0.895470288047703,37264.7116796532,28467.1521094589,27583.89883718,37090.5526078555,31062.2842420463,30854.9271385705
"126","SPT_2115",6419.23303013122,-0.0427083157766593,0.0640788521311104,-0.666496267587233,0.505093948569318,0.934022936640088,6203.06391487897,6283.41032898281,6440.64357764342,6288.95689690035,6665.55926205977,6633.76420032199
"127","SPT_0084",20632.754297554,-0.0361351291705758,0.0627430007221012,-0.575922871949081,0.56466731520583,0.960486049089482,19492.2351309578,21034.6839843054,20479.5108179613,20993.9594896369,20857.7539243131,20938.3824381497
"128","SPT_0089",24937.9113934694,-0.038517485454368,0.0737604724756107,-0.522196837433546,0.601533287762954,0.960486049089482,22216.4731137173,25803.1850395114,25551.1050870147,23318.5707668687,26109.7996463641,26628.3347073403
"129","SPT_0255",29060.468595204,0.0461843572362416,0.0800208959941054,0.577153712945725,0.563835622227974,0.960486049089482,27217.8118478479,33880.3331955922,27939.6071843226,31107.3088934433,28532.2246855718,25685.525764446
"130","SPT_0260",7711.04166306274,0.0436607897811667,0.0812877780532427,0.537113829739193,0.591188988449603,0.960486049089482,7369.69198170356,7753.03216257051,8486.88334780381,8805.13520082118,7172.60861448494,6678.89867099246
"131","SPT_0274",8016.95810747467,0.046901719128969,0.0867102272424899,0.540901813090696,0.588575261147561,0.960486049089482,6853.76440702482,10593.7090481578,7806.02578987112,5629.88691906862,9628.75049042681,7589.61199029884
"132","SPT_0313",6460.2485040458,-0.046945252423443,0.0793862448412997,-0.591352475700177,0.554284276043216,0.960486049089482,5614.83628551736,6677.67745533504,6672.89301392208,5825.42424682893,7136.29817492508,6834.3618477463
"133","SPT_0498",12936.2795337266,-0.0457887476124816,0.0723256810788469,-0.633091136225379,0.526674130229573,0.960486049089482,11415.6872748305,13859.7326759135,12777.3860916885,13420.6101961789,13043.2286104664,13101.0323532818
"134","SPT_0579",42444.6208335074,-0.0424273167092554,0.0770277207547501,-0.550805817613901,0.58176679569881,0.960486049089482,45035.9146446441,37335.4984853141,42555.4309189748,47655.5237585195,39920.7346932389,42164.6225003532
"135","SPT_0617",7949.31929072545,0.0437389339751632,0.0701417141447527,0.623579484882539,0.532903787004688,0.960486049089482,7604.84264499251,8332.00100577243,8348.75605149072,7782.78267496774,8304.71624790482,7322.8171192245
"136","SPT_0638",6358.59069458592,-0.0422344468026019,0.0716936956839716,-0.589095685466863,0.555797087527051,0.960486049089482,6013.53949969087,5961.95830254248,6759.68096116305,6289.94947216816,6902.87392061171,6223.54201133927
"137","SPT_0986",9267.16525248039,0.0395256412845182,0.0648190524799912,0.609784311437124,0.542004695401323,0.960486049089482,9535.18391079733,9691.51220046896,9017.38995488243,8881.56349644323,9054.26746453333,9423.07448775705
"138","SPT_1044",24430.3191943594,-0.0318654626984951,0.0610021720363645,-0.522366034433979,0.601415500114203,0.960486049089482,24467.6020007849,24146.197522004,23751.7831385822,24187.0741262102,24990.6600270727,25038.5983515026
"139","SPT_1057",16522.0324908576,-0.0396408683446657,0.0732305104593162,-0.541316291475101,0.588289593242884,0.960486049089482,14748.5092130273,17551.9910348607,16421.2575103552,16951.2004238106,17692.2616755411,15766.9750875509
"140","SPT_1152",12201.2339601765,0.0373647230093465,0.067122221234989,0.556666962473365,0.577754993313183,0.960486049089482,11636.7990925499,12706.2349346262,12823.8359789442,12292.0521166689,12261.2573585166,11487.2242797532
"141","SPT_1274",14162.4135078433,0.0440600536375959,0.0839464275720676,0.524859185934632,0.599681083780503,0.960486049089482,13564.3325892408,13982.2751611311,15857.747036016,13892.0834483929,11516.8933475395,16161.1494647397
"142","SPT_1660",12752.6190376934,0.0381550478790769,0.0683136743654439,0.558527238265161,0.576484410076268,0.960486049089482,13363.5770975971,13477.0094068643,12019.5195101476,12714.8891807597,12025.2395013775,12915.4795294143
"143","SPT_1937",38009.8902289946,-0.0329831626980013,0.0632173198716868,-0.521742502924004,0.601849627326456,0.960486049089482,36760.7171237085,39347.6816121477,36414.2668775854,38046.402590765,38413.8514515048,39076.4217182559
"144","SPT_1938",23995.8014297834,0.0416558193803448,0.0679145982690611,0.61335589758353,0.539641040485705,0.960486049089482,22617.2821547262,26002.9825697574,24606.2165909968,23105.1670842876,23556.3976644583,24086.7625144742
"145","SPT_1973",14103.608471415,0.0443950136254239,0.082826989570171,0.53599694804569,0.591960659722188,0.960486049089482,9196.84773257263,16372.7416118973,19094.570758468,12142.1732512282,15673.1418757304,12142.1755985936
"146","SPT_2223",9216.32136950231,-0.0393090653804924,0.0709978622552481,-0.553665478534696,0.579807805053585,0.960486049089482,9113.31660143417,8618.82146030344,9459.88624926598,10151.0672639836,9191.72841429566,8763.10822773106
"147","SPT_0167",6307.34820092337,0.0350972123626956,0.0717362477719154,0.489253528763962,0.624662216916584,0.982063539683585,6148.31241715796,6716.74897236094,6340.40961040737,5895.89709084407,5957.50569064253,6785.21542412735
"148","SPT_0393",7084.38424946765,0.030950721819275,0.0646705289481299,0.478590825259827,0.632229746577415,0.982063539683585,6914.13144297362,7485.74746655244,7119.05640466793,6861.67282643183,7085.72291982385,7039.97443635622
"149","SPT_0480",13698.2198723969,0.0350980530353397,0.0731238389645788,0.479980995696098,0.631240906390516,0.982063539683585,12458.0715583651,14410.2858703693,14848.0731709309,13165.5183523495,14210.3498820333,13097.0204003333
"150","SPT_1810",10975.3255687102,-0.0338646399599703,0.0707580202453099,-0.478597900881985,0.632224711958972,0.982063539683585,11712.6088586252,10841.457985663,9898.71544728724,11395.7566498284,10823.1045916636,11180.309879194
"151","SPT_0400",9020.86341061042,-0.0396276441104982,0.0843393800118559,-0.469859324374066,0.638455526679903,0.985166474943161,10109.3726945895,8207.68254250821,8219.18531335631,10329.730812191,7732.82682483705,9526.38227618057
"152","SPT_0059",8807.36035835281,-0.0262855061371769,0.0689216367348321,-0.381382500219884,0.702919444359408,0.988034566777799,9068.3922956118,8531.79853601849,8529.66613869725,8831.93473305229,9531.49038446291,8350.8800622741
"153","SPT_0204",16640.3004636385,-0.0295601906825019,0.0846189635884671,-0.349332932346748,0.726839377452382,0.988034566777799,14719.7295796098,14849.8404369106,19626.2997310007,15312.4586566417,18784.1684651626,16549.3059125057
"154","SPT_0220",6282.35863240087,0.0303447488498683,0.0822871354227145,0.368766620614331,0.712301686722221,0.988034566777799,5826.82285361665,6512.51149699829,6779.23880842863,5218.96075819161,7046.81887743829,6309.79899973173
"155","SPT_0221",6315.48638461556,-0.0316778332051849,0.0700282806498575,-0.452357717642313,0.65101130211996,0.988034566777799,6566.67001512876,6176.85164618491,5950.47503055004,6298.88264957854,6058.65620084499,6841.38276540615
"156","SPT_0269",10610.7137783969,0.0329629165752582,0.0794775614167771,0.414744941687403,0.678328628928673,0.988034566777799,10042.6881781344,11159.35805601,11114.9690741149,11718.3436118696,8953.11695433087,10675.8067959219
"157","SPT_0401",6104.52064362122,0.0330599746187417,0.0788388133009611,0.419336279105798,0.674970386183703,0.988034566777799,6862.88965664498,5927.32673063316,5797.67934878777,6735.61576741884,5502.32839473144,5801.2839635111
"158","SPT_0402",8803.87294830007,-0.0240702954325278,0.0691756867819747,-0.347958893540033,0.727871054860286,0.988034566777799,8711.80561814676,8908.3058819044,8525.99904233496,9519.78939365076,8938.8521387895,8218.48561497405
"159","SPT_0403",13191.0187407165,-0.0291815839555667,0.0771462719505944,-0.378263047814611,0.705235193193881,0.988034566777799,14629.1790256866,11708.1352724192,12718.7125498918,14372.4898780172,13023.7765892736,12693.8191290104
"160","SPT_0460",8679.37613771865,0.032169140115433,0.0741770685223772,0.433680391477435,0.664520547679831,0.988034566777799,8723.03669460236,8737.81198942776,8937.93620036605,8037.87451879719,9650.7961144453,7988.80130867322
"161","SPT_0463",12250.8600725691,0.0285090327026365,0.0722820261698193,0.394413856574212,0.6932755151648,0.988034566777799,12781.6669487418,12566.8206579656,11850.8330774821,11591.2939775887,11345.715561043,13368.8302125933
"162","SPT_RS02880",18172.3339776484,-0.0356633410337554,0.0830091975474443,-0.429631198559314,0.667463938657827,0.988034566777799,20583.7553739856,17066.2610391069,15931.0889632619,21058.4768820451,16866.1991755544,17528.2224319364
"163","SPT_0879",7284.67965816741,0.0244844929851542,0.0708719947704679,0.345474867251187,0.729737401536411,0.988034566777799,7079.08787841512,7911.09420872073,7087.27490286137,6835.86586946854,7661.50274713018,7133.25234240853
"164","SPT_0927",12187.4434716652,0.0352919393594216,0.0918953422431099,0.384044919992316,0.700945154238141,0.988034566777799,8548.95500954068,13210.6126998696,15602.2726561094,10923.2908223466,13712.3781394981,11127.1515026266
"165","SPT_0958",15095.688838116,-0.0259792008861666,0.0763344416814299,-0.340333934642331,0.733605064603259,0.988034566777799,15419.5660312489,15489.192533698,13855.5124222031,16964.1039022923,15201.1061614523,13644.6519778017
"166","SPT_0961",12822.7654680175,-0.028756358283553,0.0757229400943753,-0.379757550984065,0.704125395226245,0.988034566777799,11770.8700677385,13406.8582740224,12803.0557662246,13075.1940029779,14247.957123006,11632.6575741358
"167","SPT_1043",14086.4734804475,-0.0226087834382686,0.0623541443512671,-0.362586700106152,0.716913646898214,0.988034566777799,13872.4852494911,13979.6111940611,14025.4212203228,13947.6676633907,14751.1160711926,13942.5394842268
"168","SPT_1349",6449.94554261106,0.0289124954873127,0.0654631993993463,0.44166028780441,0.658735050736534,0.988034566777799,6681.78854879857,6270.09049363307,6623.99839575815,6143.04833253097,6578.67356739868,6402.07391754691
"169","SPT_1444",18751.0410766046,0.0293543194115002,0.064585217015339,0.45450523770058,0.649465222951623,0.988034566777799,18584.6237648903,19129.9475292929,19208.2507456991,18805.3310240963,17532.7551017603,19245.3382938885
"170","SPT_1495",7545.7365767222,-0.0240302267317973,0.068781040367013,-0.349372830122559,0.726809428165688,0.988034566777799,7578.16883841048,7924.41404407046,6905.14245020074,7493.94327203245,7813.22851243388,7559.52234318519
"171","SPT_1598",7526.14488733377,-0.0243476650450005,0.0631245736071462,-0.385708190229172,0.699712796426531,0.988034566777799,7280.5453123373,7586.97821521045,7491.87786816788,7451.26253551624,7549.9778256249,7796.22756714588
"172","SPT_1656",6308.44972501869,0.0283795094963891,0.0688030898198198,0.412474346293296,0.67999178007818,0.988034566777799,6693.72156753264,6127.12426087922,6325.74122495819,5851.23120379223,6337.46850460819,6515.41158834165
"173","SPT_1872",10969.6044417197,-0.0239457363952711,0.0659563955476172,-0.363054048003328,0.716564510291211,0.988034566777799,11207.2104181235,10348.6240777227,11031.8482232363,10637.4291452148,11090.2456827111,11502.26910331
"174","SPT_0651",6684.33163100037,-0.021004520447915,0.0651309892312568,-0.3224965672383,0.74707653790977,0.989027462119184,6806.03233208855,6557.7989371874,6518.87496670571,6889.46493393076,6428.24460350784,6905.57401258193
"175","SPT_1303",9802.59210429636,-0.0221787791308165,0.0669668716217772,-0.331190312369379,0.740500737314888,0.989027462119184,9877.73174269287,9931.26923676424,9331.53787658567,10258.265392908,9291.58212308527,10125.1662537421
"176","SPT_2147",12550.8892798866,0.0293237361841538,0.0902579236250625,0.324888220406737,0.745265672459743,0.989027462119184,9200.357443965,13699.8946517166,15381.0245089177,11362.0090907226,13571.0267854972,12091.0231985004
"177","SPT_0464",21546.9764045206,-0.0223082077040434,0.0711252959805041,-0.313646606267314,0.753789457696297,0.990275714940849,20054.4908960159,21786.8106870539,22192.0448191528,19984.5104422651,22081.9344580455,23182.0671245906
"178","SPT_2213",6910.39738793831,-0.0200126426522977,0.0645456006253986,-0.310054325289255,0.756519644890434,0.990275714940849,6975.90236347938,6853.49928195157,6732.78892117289,6673.08352554625,7028.66365765836,7198.44657782143
"179","SPT_0080",35497.0823351398,-0.0161515338953475,0.073410140105415,-0.220017750574434,0.825857330449752,0.9935219799015,39225.9384057109,33112.222690424,33409.692591412,37743.6671340803,34918.9716438684,34572.001545343
"180","SPT_0085",13135.8012767226,-0.00431244616594213,0.0677906781448304,-0.0636141470178077,0.949277466867918,0.9935219799015,12751.4834307674,13076.5263573489,13512.0277296015,12642.4311862089,12689.2018247578,14143.1371316511
"181","SPT_0094",11778.2628236205,-0.0109090003091678,0.0700604103075881,-0.155708484453256,0.876262809121268,0.9935219799015,10694.7925548372,12630.7558676444,11849.610712028,11796.7570580272,11833.3128922754,11864.3478569109
"182","SPT_0125",13462.4327385327,-0.00595240762906708,0.0755378603729072,-0.0788003207885672,0.937191448890152,0.9935219799015,11885.9886014084,13524.9608141234,14876.1875763751,13733.2714055419,12857.7860084285,13896.4020253192
"183","SPT_0310",6471.97618713812,-0.0033962394732564,0.0677308023880117,-0.050143204472911,0.960008270830794,0.9935219799015,6114.61918779119,6621.73414686614,6653.33516665651,6539.0858643907,6731.69613411523,6171.38662300895
"184","SPT_0333",11507.310708145,0.0128291970065843,0.0668560377739746,0.191892870617864,0.847826122089154,0.9935219799015,11266.8755117939,11245.4929912717,12191.8730391755,11055.3033329665,12018.7554943132,11265.5638793493
"185","SPT_0394",7298.94474385812,-0.00126177418173945,0.0826036138985224,-0.0152750481751261,0.987812748833379,0.9935219799015,7821.74280904112,6966.27388791268,7094.60909558596,8502.39974413642,7254.30710349463,6154.33582297789
"186","SPT_0397",6658.37076897689,0.00113703816187703,0.0787005777958362,0.014447646938841,0.988472846588068,0.9935219799015,7069.26068651648,6177.73963520823,6738.90074844339,7589.23049774306,6349.13971732386,6025.95332862632
"187","SPT_0405",22922.2578051055,0.0172773381541123,0.0634423503919356,0.272331306254828,0.78536728664487,0.9935219799015,22681.1589020674,22865.7173503826,23699.2214240559,22607.8868751104,21985.9711534944,23693.5911255226
"188","SPT_0412",65147.4905342238,-0.0105188860595729,0.0821586763612473,-0.128031347697496,0.898124165307356,0.9935219799015,59364.6623751437,62750.6323216364,72353.0335935266,55501.8312506276,72596.2398928732,68318.543771535
"189","SPT_0418",7127.41190248297,0.0054525746493766,0.0752228109871163,0.0724856539901239,0.942215421893104,0.9935219799015,7253.87150575527,7593.19413837366,6584.88270122701,6665.1429234037,6815.98822595062,7851.39192018756
"190","SPT_0455",20413.7411228323,0.00430920984161471,0.0728402893652029,0.0591597024005412,0.952824906222218,0.9935219799015,13148.0808181055,24831.7250480039,23739.5594840412,13851.3878624123,25941.2154626933,20970.4780617376
"191","SPT_0456",6673.11062675919,0.00727319546455506,0.0702029871977606,0.103602364441653,0.917484911210372,0.9935219799015,6421.36796348454,6498.30367262524,7164.28392646956,7061.18045526342,6534.58231936171,6358.94542335068
"192","SPT_0457",10055.0250043473,-0.00294220931139242,0.0632725249376272,-0.0465005832198539,0.962911269248598,0.9935219799015,10402.0826247133,9993.42846839635,9732.47374552988,10111.3642532708,9889.40757441008,10201.3933597634
"193","SPT_0458",9905.42737600271,-0.00430894366442945,0.074179984739941,-0.058087686045443,0.953678782943595,0.9935219799015,8990.47670270113,9992.54047937303,10681.0293379101,10514.3498120053,10043.7269425395,9210.44098148727
"194","SPT_0539",22027.9896384204,-0.009060625758029,0.0707107274903399,-0.128136508838306,0.898040944304954,0.9935219799015,20991.5838377793,22815.9899650769,22025.8031173955,24094.764626303,21585.2595169231,20654.5367670443
"195","SPT_0565",11629.0768651347,0.0176190199003751,0.0751942945258365,0.234313254901557,0.814741796398753,0.9935219799015,11886.6905436868,12716.0028138827,10549.0138688675,10905.4244675259,12455.7775704444,11261.5519264009
"196","SPT_0729",6816.56219403878,0.0204820036061914,0.0700214619017863,0.292510368248522,0.769896433653399,0.9935219799015,6735.8381042411,7319.69351919238,6568.99195032374,6436.85061180536,6652.59124793125,7185.40773073885
"197","SPT_0746",42482.7229364131,-0.00228035594226493,0.0647410179322388,-0.0352227384600543,0.971902130809801,0.9935219799015,40541.378235572,45039.6912516022,41749.8920847241,42697.6102957642,42634.9400503384,42232.8257004775
