Gene,Value,AveExpr,t,P.Value,padj,B
Rv1011,-0.138532077,9.458542678,-0.62210934,0.550643872,0.652795121,-6.835133194
Rv1301,0.119320677,12.8454528,0.617561875,0.553496138,0.655983354,-6.838129068
Rv0053,-0.30032631,10.67766398,-0.615570489,0.554747886,0.657114105,-6.839434691
Rv3167c,-0.155600689,7.368859402,-0.61552474,0.554776662,0.657114105,-6.83946464
Rv0140,0.223408797,11.57343282,0.614855627,0.555197637,0.657419319,-6.839902442
Rv2141c,0.1586702,7.924431855,0.614190576,0.555616239,0.657721546,-6.840337155
Rv1240,-0.14450163,10.45790106,-0.613675032,0.555940864,0.65791238,-6.840673848
Rv2495c,0.120060487,12.47926543,0.612323419,0.556792462,0.65872655,-6.841555337
Rv1450c,0.142061177,12.45794269,0.610653408,0.557845714,0.659778744,-6.842642028
Rv2849c,-0.13435201,12.24129856,-0.607948974,0.559553806,0.661430996,-6.844396078
Rv0510,-0.1430494,13.69355233,-0.607921333,0.55957128,0.661430996,-6.844413969
Rv1234,0.114266937,12.03271391,0.606101241,0.56072255,0.662597295,-6.845590395
Rv1634,-0.133898607,12.24484124,-0.605240662,0.56126737,0.663046489,-6.846145513
Rv0746,0.114305863,12.7325742,0.603912115,0.562109053,0.66384601,-6.847001077
Rv3648c,-0.115567103,13.76601001,-0.600632346,0.56419001,0.666108205,-6.849105832
Rv2167c,-0.215486213,9.747435491,-0.600277419,0.56441547,0.666179033,-6.849332973
Rv0497,0.13575177,11.59416841,0.599091657,0.565169073,0.666390761,-6.850090928
Rv0595c,0.206466034,7.924533014,0.59903869,0.565202749,0.666390761,-6.850124754
Rv2922c,-0.139847942,9.27425858,-0.59901427,0.565218275,0.666390761,-6.850140347
Rv3286c,-0.190629767,10.11818239,-0.598953457,0.565256942,0.666390761,-6.850179179
Rv2598,0.162781336,7.869027306,0.598454537,0.565574228,0.666487381,-6.850497617
Rv2993c,0.14799414,11.99553336,0.598303986,0.56566999,0.666487381,-6.850593659
Rv2272,0.144291578,10.33966982,0.597965252,0.565885485,0.666546215,-6.850809671
Rv1814,0.181184678,9.036391409,0.59637643,0.566896884,0.667542221,-6.851821366
Rvns01,0.291714671,10.02443336,0.595735303,0.567305299,0.667827817,-6.85222891
Rv2028c,-0.12966246,14.56853851,-0.595469609,0.567474602,0.667831847,-6.852397686
Rv2060,-0.120581898,9.661728086,-0.592442364,0.56940563,0.669908552,-6.85431579
Rv1805c,0.126656955,7.070787291,0.59136602,0.57009311,0.670521432,-6.854995614
Rv0532,0.11696017,13.14921008,0.58933604,0.571390976,0.671851656,-6.85627467
Rv2075c,-0.156170826,9.645454917,-0.588734191,0.571776088,0.672108185,-6.856653108
Rv0200,-0.111200267,11.96958406,-0.585992331,0.573532415,0.67397592,-6.858372671
Rv0175,-0.114063637,13.63763072,-0.585717634,0.573708543,0.673986167,-6.858544541
Rv3737,0.156411477,10.37406156,0.585217847,0.574029069,0.673992834,-6.858857053
Rv2708c,-0.13500702,11.89700783,-0.585186715,0.574049039,0.673992834,-6.858876512
Rv2930,0.121495333,13.18002461,0.583208803,0.575318542,0.675286428,-6.860110815
Rv1251c,-0.131971987,8.517088777,-0.582690777,0.575651292,0.675480065,-6.86043345
Rv3763,0.13099031,11.54943467,0.580354535,0.577153305,0.677045223,-6.861885219
Rv0833,0.128717077,13.53743854,0.579207747,0.5778914,0.677593836,-6.862595882
Rv0923c,0.154172422,9.920859779,0.579104956,0.577957584,0.677593836,-6.862659519
Rv0275c,-0.126053275,9.607427365,-0.576089624,0.579900953,0.679674305,-6.864521628
Rv1548c,0.134669971,9.694217287,0.575335004,0.580387872,0.680047024,-6.864986239
Rv0003,-0.128682813,10.71958183,-0.573297111,0.581703964,0.681390794,-6.866238139
Rv3908,0.129141247,10.88568391,0.572635199,0.58213179,0.681693597,-6.866643876
Rv2048c,0.124351583,12.85363937,0.570377973,0.583592061,0.683204896,-6.868024253
Rv3859c,-0.105431623,12.42749837,-0.570066682,0.583793604,0.683242166,-6.868214224
Rv2315c,-0.141477433,11.14744701,-0.567718008,0.585315481,0.684824216,-6.869644455
Rv0269c,0.125645877,8.791379648,0.56688202,0.585857707,0.685233197,-6.870152214
Rv1724c,-0.13570952,8.190186862,-0.566495937,0.586108216,0.685233197,-6.870386479
Rv3303c,0.138297863,10.31853382,0.566392038,0.586175641,0.685233197,-6.870449497
Rv3324A,-0.120718319,7.303142482,-0.563983117,0.587740098,0.686862594,-6.871907581
Rv2764c,0.161195183,11.28136506,0.563289288,0.588191127,0.687190214,-6.872326478
Rv0938,-0.10398862,12.68454307,-0.561353247,0.58945067,0.688461967,-6.873492835
Rv0006,-0.10468498,13.55044127,-0.561046657,0.589650266,0.688495351,-6.873677197
Rv0064,-0.15745734,11.96625835,-0.560464747,0.590029203,0.688738061,-6.874026861
Rv0438c,0.176933677,8.268984503,0.558135108,0.591547588,0.690144113,-6.875423353
Rv1670,0.173754761,8.238772035,0.558090649,0.591576585,0.690144113,-6.875449951
Rv3090,0.153814225,7.483880382,0.555454863,0.593297127,0.691950821,-6.877023344
Rv2878c,-0.105375817,12.26566365,-0.555013526,0.593585481,0.692086634,-6.877286118
Rv3171c,-0.109130827,11.39586029,-0.554722523,0.593775655,0.692107929,-6.877459277
Rv1337,-0.101918467,12.67455653,-0.551730711,0.595732754,0.694188153,-6.87923464
Rv1300,-0.103388557,12.82828274,-0.550868395,0.596297489,0.694645165,-6.87974469
Rv0369c,0.171987187,7.949917407,0.549595538,0.59713162,0.69541565,-6.880496217
Rv0994,-0.112740327,12.31302796,-0.548695497,0.597721817,0.695719378,-6.881026648
Rv2777c,0.133904187,10.70475277,0.548670773,0.597738035,0.695719378,-6.881041208
Rv1229c,-0.105696297,12.50779266,-0.545631752,0.599733215,0.697839863,-6.882826185
Rv0362,-0.107456826,8.653066584,-0.544204215,0.60067166,0.698729877,-6.88366147
Rv2551c,-0.16454173,11.4321091,-0.543161849,0.601357397,0.699180063,-6.884270096
Rv2029c,-0.104203373,15.44140941,-0.542952125,0.601495419,0.699180063,-6.884392421
Rv0026,0.110225895,9.672497826,0.542590224,0.601733629,0.699180063,-6.884603401
Rv1833c,-0.241035429,8.87380013,-0.542560291,0.601753333,0.699180063,-6.884620845
Rv2160c,-0.1461006,13.33197192,-0.541770358,0.602273467,0.69958251,-6.885080881
Rv3249c,-0.212772431,10.58997923,-0.541103272,0.6027129,0.699891011,-6.885468887
Rv3568c,0.10280061,12.23383276,0.538712707,0.604289057,0.701518957,-6.886855689
Rv3500c,-0.109574029,8.151970307,-0.537697413,0.604959131,0.702063756,-6.887442945
Rv2307D,-0.107224746,7.853494435,-0.537269956,0.605241362,0.702063756,-6.887689881
Rv0674,0.11726461,11.79554625,0.537209182,0.605281494,0.702063756,-6.887724975
Rv0529,-0.122906203,12.87869326,-0.535494101,0.606414635,0.702979812,-6.888713811
Rv0330c,0.102481779,7.122812681,0.535485245,0.606420489,0.702979812,-6.888718909
Rv3393,-0.109784253,7.281644599,-0.534896969,0.606809421,0.703228189,-6.889057397
Rv1456c,0.114801407,7.986883145,0.533338379,0.607840503,0.704220393,-6.889952517
Rv0806c,-0.121902511,8.774926576,-0.529698076,0.610252359,0.706811276,-6.892033697
Rv3432c,0.151776627,9.72552577,0.529206294,0.610578572,0.706985715,-6.892313831
Rv0944,-0.178548873,7.663488107,-0.525357071,0.613135054,0.709741727,-6.894498066
Rv0376c,0.112861448,7.763527107,0.524745927,0.613541466,0.710008032,-6.894843488
Rv0282,0.103265917,13.62963435,0.524052095,0.614003036,0.710337996,-6.895235189
Rv2624c,-0.119152963,14.44965802,-0.522472042,0.615054844,0.711350417,-6.896125397
Rv3338,0.108055427,11.8646505,0.521818347,0.61549027,0.711554711,-6.896492955
Rv2478c,0.151319915,9.560990491,0.521676221,0.615584962,0.711554711,-6.896572813
Rv3615c,-0.112937423,13.57348449,-0.517019118,0.618691967,0.714777337,-6.899178266
Rv0520,0.247184693,8.005160199,0.516965145,0.618728023,0.714777337,-6.899208333
Rv2251,-0.149392218,8.075252008,-0.516320987,0.61915843,0.715069375,-6.899566954
Rv3014c,0.141243289,9.34036401,0.516005039,0.619369594,0.715108112,-6.899742699
Rv0712,-0.10599132,11.07624779,-0.514053766,0.620674555,0.716315422,-6.900825849
Rv2488c,0.126179351,7.986209917,0.513909467,0.620771115,0.716315422,-6.900905796
Rv0320,0.217019879,8.09106025,0.511842488,0.62215512,0.717621045,-6.902048676
Rv3344c,-0.104072353,13.86384875,-0.511687318,0.622259083,0.717621045,-6.902134299
Rv0133,-0.109523723,12.02892082,-0.511288477,0.622526345,0.717723672,-6.902354267
Rv2629,-0.105347083,14.62798928,-0.50972657,0.623573543,0.718725188,-6.903214139
Rv0681,-0.120179547,11.2138008,-0.509440851,0.623765205,0.71874033,-6.903371168
Rv0019c,-0.106995993,12.4027233,-0.508053815,0.624696065,0.71960697,-6.904132297
Rv0591,0.146559966,7.529764549,0.507628851,0.624981408,0.719729733,-6.904365104
Rv0203,-0.102821491,9.398867989,-0.506799934,0.625538178,0.720164914,-6.904818681
Rv0425c,-0.12435148,12.71128134,-0.505937069,0.62611802,0.720283342,-6.905290095
Rv1526c,-0.166486368,8.142076934,-0.505919178,0.626130045,0.720283342,-6.905299862
Rv1433,-0.138749906,8.946527193,-0.505497454,0.626413546,0.720283342,-6.905529982
Rv1849,0.196931497,10.04400763,0.505447821,0.626446916,0.720283342,-6.905557054
Rv0074,-0.109731453,12.48873464,-0.505315943,0.626535585,0.720283342,-6.905628971
Rv0903c,-0.096591233,12.57104571,-0.505046527,0.62671675,0.720285936,-6.905775838
Rv0404,0.163475219,7.862878249,0.502494411,0.628434212,0.722053692,-6.907163427
Rv1844c,-0.099223917,12.13614051,-0.50071645,0.629632119,0.723154291,-6.908126199
Rv2829c,-0.214748123,10.83745981,-0.500539575,0.629751352,0.723154291,-6.908221802
Rv2544,0.157255458,8.574338638,0.499784162,0.630260715,0.723532831,-6.908629754
Rv2617c,-0.166229519,9.259140847,-0.496484432,0.63248812,0.725626931,-6.910404934
Rv0313,-0.092472287,12.92666013,-0.496473959,0.632495196,0.725626931,-6.910410551
Rv2614c,-0.10588881,10.96286892,-0.496281009,0.632625565,0.725626931,-6.910514008
Rv0097,-0.102749877,7.868252932,-0.494736181,0.633669848,0.726617718,-6.911340966
Rv1059,-0.112482994,9.267751191,-0.493423003,0.63455822,0.727429213,-6.91204201
Rv2554c,0.102063973,13.18126184,0.493107841,0.634771523,0.727466596,-6.912209999
Rv3704c,0.11234396,11.91460876,0.491810776,0.63564976,0.728265775,-6.9129003
Rv2134c,-0.087470317,12.88888177,-0.489447125,0.637251746,0.729893465,-6.914153834
Rv3205c,-0.08648541,12.35215911,-0.48616948,0.639476541,0.732233377,-6.915882664
Rv0957,0.137717142,9.374218778,0.485751936,0.639760239,0.732349935,-6.916102115
Rv3609c,0.11295206,12.46405768,0.485081235,0.640216074,0.732663421,-6.916454246
Rv3373,0.09327249,9.355998324,0.483922473,0.641003997,0.733347388,-6.917061537
Rv0540,0.123844383,9.272555363,0.483666605,0.641178044,0.733347388,-6.917195449
Rv0578c,0.104962867,13.18079844,0.482151038,0.642209448,0.734227678,-6.917987268
Rv0670,-0.122411423,12.42610321,-0.481638976,0.642558113,0.734227678,-6.918254269
Rv2498c,-0.132726157,10.58101982,-0.481561517,0.642610863,0.734227678,-6.918294634
Rv2022c,0.209764445,7.949918015,0.481345099,0.642758257,0.734227678,-6.918407382
Rv3815c,0.087366087,12.16066069,0.48091214,0.643053179,0.734227678,-6.918632796
Rv2431c,0.14012232,12.83007257,0.480667468,0.643219874,0.734227678,-6.918760097
Rv0959,-0.132604543,10.89113081,-0.480660976,0.643224297,0.734227678,-6.918763474
Rv2122c,0.160738201,7.508838937,0.477930366,0.645086113,0.736144187,-6.920180013
Rv2972c,-0.106254637,7.706257465,-0.476009279,0.646397561,0.737431731,-6.921172027
Rv2742c,-0.114016223,9.930068791,-0.474825366,0.647206422,0.738145341,-6.921781495
Rv1912c,-0.095344249,7.609007339,-0.473725681,0.647958182,0.738793441,-6.922346316
Rv2640c,0.265978293,10.78601883,0.471905571,0.649203375,0.74000362,-6.923278438
Rv0932c,-0.089618107,13.82405395,-0.471633928,0.649389315,0.740006052,-6.923417262
Rv3788,0.124966152,8.438359135,0.47111737,0.64974297,0.740150233,-6.92368104
Rv0634B,-0.180509883,12.0622159,-0.470912108,0.649883526,0.740150233,-6.92378578
Rv0525,0.112565757,12.88386435,0.470498655,0.650166689,0.740263318,-6.923996625
Rv0047c,-0.122223333,11.83063736,-0.467997823,0.651880726,0.742005033,-6.925268205
Rv2737c,0.09915427,12.29189512,0.466270217,0.653066084,0.743144165,-6.926142876
Rv3628,-0.118204555,8.483583961,-0.465955313,0.653282261,0.743180102,-6.926301978
Rv2559c,0.129400704,9.279863301,0.465448951,0.653629944,0.743222458,-6.9265576
Rv3356c,-0.138266417,10.7639585,-0.464860368,0.654034194,0.743222458,-6.926854397
Rv1306,-0.086120317,13.31263092,-0.464830744,0.654054544,0.743222458,-6.926869325
Rv0283,0.087359777,13.45567411,0.464657668,0.65417344,0.743222458,-6.926956527
Rv2038c,0.125611004,8.208238297,0.464355037,0.654381362,0.743222458,-6.927108928
Rv0620,0.086796994,6.9269214,0.464288432,0.654427127,0.743222458,-6.927142458
Rv0787,0.084896135,9.53530147,0.463292164,0.655111857,0.743790281,-6.927643434
Rv1736c,0.134804247,14.98115651,0.462325605,0.655776498,0.744334983,-6.928128495
Rv3889c,-0.106415261,9.533066693,-0.461717373,0.656194908,0.744599972,-6.928433239
Rv3450c,0.104569141,8.840661271,0.461399371,0.656413716,0.744638383,-6.928592417
Rv0747,0.100112283,12.92849124,0.461032399,0.656666263,0.744715035,-6.928775977
Rv3842c,-0.0899109,12.39900814,-0.460614349,0.656954017,0.744831561,-6.928984918
Rv3740c,0.128620783,8.302002359,0.459950925,0.657410794,0.745139599,-6.929316127
Rv2214c,-0.08998749,12.15650805,-0.459517991,0.657708957,0.745267734,-6.929532022
Rv1843c,-0.09122579,12.54867474,-0.458352297,0.658512097,0.745967839,-6.930112367
Rv3808c,-0.085059603,11.3905898,-0.457898526,0.658824862,0.746112207,-6.9303379
Rv1914c,0.106192817,9.086286105,0.457625421,0.659013137,0.746115548,-6.930473536
Rv3577,0.120233485,9.476109287,0.457307086,0.659232625,0.746154217,-6.930631539
Rv2683,-0.144220597,9.501662275,-0.455213216,0.660677191,0.747579081,-6.931668206
Rv0630c,-0.10389321,8.42484474,-0.453342898,0.661968802,0.74883012,-6.932590368
Rv2770c,-0.108160412,9.296470059,-0.452130127,0.662806962,0.749439946,-6.933186396
Rv1569,-0.131948197,10.65947142,-0.452024204,0.662880191,0.749439946,-6.933238381
Rv0628c,-0.14564019,11.39601757,-0.450405259,0.663999905,0.75049512,-6.934031483
Rv1110,-0.08258839,12.87734533,-0.449738613,0.664461239,0.750805767,-6.934357278
Rv3498c,-0.103526223,10.62909533,-0.448655735,0.665210937,0.751441985,-6.934885509
Rv1655,-0.12870052,10.05088239,-0.448322374,0.66544181,0.751491929,-6.935047879
Rv0662c,0.102205563,7.289693106,0.44682988,0.666475915,0.752448692,-6.93577342
Rv1854c,0.093643967,12.03955115,0.446325883,0.666825291,0.752632077,-6.936017906
Rv1803c,0.11876083,10.30579502,0.443423872,0.668838664,0.754692954,-6.93742054
Rv0942,-0.163337618,7.969350083,-0.442286968,0.669628206,0.755372137,-6.937967663
Rv2484c,-0.09820513,12.03393036,-0.441556603,0.67013565,0.755732808,-6.938318438
Rv1109c,-0.092377817,13.26488211,-0.439811191,0.671349054,0.756889188,-6.939154473
Rv1042c,-0.090626677,12.09761329,-0.437922829,0.672662987,0.758158227,-6.940055422
Rv1084,-0.113124383,11.26826676,-0.437309657,0.673089892,0.758427066,-6.940347174
Rv1989c,-0.153081328,10.38147743,-0.436797339,0.673446676,0.758487431,-6.94059064
Rv2227,-0.100044889,7.657335993,-0.436691693,0.67352026,0.758487431,-6.940640811
Rv3244c,0.081435497,12.63727633,0.434336132,0.675161907,0.760123556,-6.941756467
Rv0397,0.118402384,9.494338404,0.433765232,0.675560058,0.760339901,-6.942025992
Rv2175c,-0.161254809,9.006482741,-0.433519044,0.675731785,0.760339901,-6.942142115
Rv1749c,0.136994116,9.596831404,0.432951699,0.676127611,0.760471558,-6.942409481
Rv2813,0.084033301,7.026205648,0.432605635,0.676369105,0.760471558,-6.942572403
Rv2059,0.100929925,8.177986695,0.432539213,0.676415461,0.760471558,-6.942603659
Rv2601A,-0.152393197,10.80902549,-0.431616982,0.677059237,0.760982828,-6.94303716
Rv1374c,0.17374201,8.451519526,0.428573518,0.67918576,0.763159885,-6.944461486
Rv0049,-0.090043773,12.15723251,-0.428248556,0.679412996,0.763202211,-6.944612997
Rv3509c,-0.164552297,10.22622991,-0.426017391,0.680974123,0.764742488,-6.945650293
Rv1303,-0.12809405,12.29246453,-0.425501944,0.681335008,0.764934396,-6.945889193
Rv0191,0.095135717,10.60096289,0.424755116,0.681858047,0.765211342,-6.946234844
Rv3766,-0.128171098,9.419921536,-0.424500023,0.682036743,0.765211342,-6.946352774
Rv2378c,0.097293323,9.022004908,0.424335664,0.682151889,0.765211342,-6.946428722
Rv0956,0.101626411,8.939263012,0.421223944,0.684333555,0.767234221,-6.947861287
Rv2172c,-0.07722493,13.05338679,-0.420945727,0.684528771,0.767234221,-6.947988881
Rv2793c,0.128114687,12.04843201,0.420754285,0.684663113,0.767234221,-6.948076631
Rv1086,0.082295683,11.68149035,0.420676822,0.684717475,0.767234221,-6.948112126
Rv1177,0.08365022,13.77748595,0.418137961,0.686500279,0.768905979,-6.94927203
Rv2366c,-0.0904449,12.57940955,-0.417791125,0.686743991,0.768905979,-6.949429963
Rv2685,-0.113062656,10.47673439,-0.417736484,0.68678239,0.768905979,-6.949454832
Rv0372c,0.097707259,7.303862847,0.417225669,0.687141405,0.769094049,-6.949687176
Rv1328,0.08359105,10.48117712,0.415449336,0.688390514,0.770277991,-6.950493018
Rv2925c,-0.080983017,12.97733754,-0.414662109,0.688944413,0.770281806,-6.950849093
Rv0517,-0.109534107,8.428213854,-0.414629681,0.688967234,0.770281806,-6.950863747
Rv0608,-0.08314969,11.94675199,-0.414628728,0.688967905,0.770281806,-6.950864178
Rv3389c,-0.086974133,11.18420646,-0.414002869,0.689408413,0.770560319,-6.95114678
Rv0908,-0.0972629,11.10138926,-0.413278361,0.68991851,0.770916437,-6.951473414
Rv3624c,0.08017118,11.65093738,0.412881025,0.69019833,0.771015116,-6.951652315
Rv1127c,0.082605637,10.86951544,0.409484372,0.692592444,0.773474946,-6.95317492
Rv2197c,-0.077138123,12.73282032,-0.409089787,0.692870803,0.773571229,-6.953351016
Rv1765A,0.150459685,7.653597025,0.40736992,0.694084654,0.774711622,-6.954116659
Rv3530c,-0.171612872,8.078246274,-0.407028566,0.694325688,0.774765859,-6.954268254
Rv1156,-0.09639319,13.03102549,-0.405825069,0.695175781,0.7754995,-6.954801749
Rv2555c,0.073467843,13.1600801,0.405384009,0.695487439,0.775632252,-6.954996885
Rv0675,0.137908887,11.16494192,0.404987534,0.695767645,0.775729864,-6.955172122
Rv2592c,-0.10103078,11.02939897,-0.403596527,0.696751122,0.776611122,-6.955785626
Rv3879c,0.072430213,12.83774151,0.403324021,0.696943861,0.776611122,-6.955905577
Rv2325c,0.083187003,13.29254689,0.40241567,0.697586493,0.776860562,-6.956304851
Rv2909c,0.107398943,11.56160418,0.402366519,0.697621273,0.776860562,-6.956326432
Rv3713,-0.117976279,10.12595984,-0.402189424,0.697746595,0.776860562,-6.956404165
Rv2839c,0.078200043,13.17781895,0.40081032,0.698722862,0.77771039,-6.957008381
Rv0134,-0.075600967,12.75032632,-0.400565515,0.698896222,0.77771039,-6.957115427
Rv0288,0.073317657,14.0151166,0.400038054,0.699269809,0.777911095,-6.957345856
Rv3125c,-0.119487476,9.53357058,-0.398752406,0.700180763,0.778709323,-6.957906288
Rv2666,-0.11980454,11.86922738,-0.397816666,0.70084411,0.779231811,-6.958313098
Rv2903c,-0.077374617,13.03425794,-0.395457212,0.702517935,0.780877196,-6.959334781
Rv1367c,-0.092485084,9.250977441,-0.3941045,0.70347834,0.781728898,-6.959917889
Rv2160A,-0.10493101,14.14778028,-0.393132439,0.704168838,0.782280281,-6.960335723
Rv1695,-0.088796337,12.20551357,-0.392090788,0.704909091,0.78288662,-6.960782368
Rv2306B,0.083163964,8.676901786,0.391521811,0.705313576,0.783119817,-6.961025854
Rv1684,0.177377177,8.929439437,0.390061502,0.706352163,0.784056744,-6.961649217
Rv2959c,0.188514691,9.076208697,0.38663786,0.708789645,0.78654551,-6.963101866
Rv2900c,0.076194717,12.1620331,0.386309408,0.709023676,0.786588404,-6.963240579
Rv1885c,-0.130098614,9.819700091,-0.38406382,0.710624591,0.787764867,-6.964185897
Rv1743,-0.08707869,10.72245216,-0.383872123,0.710761325,0.787764867,-6.964266349
Rv2487c,0.080429267,11.91957485,0.383663722,0.710909987,0.787764867,-6.964353767
Rv3667,-0.070194124,8.463729378,-0.383522965,0.711010402,0.787764867,-6.964412785
Rv2243,0.083431437,12.04320605,0.383449975,0.711062475,0.787764867,-6.96444338
Rv1026,-0.117285971,10.41682382,-0.382957733,0.711413697,0.787937151,-6.964649569
Rv2435c,0.083426623,7.182588206,0.382249336,0.711919276,0.788077759,-6.964945851
Rv1061,-0.090548161,9.181196476,-0.38223131,0.711932143,0.788077759,-6.964953384
Rv3870,0.070643417,13.68466645,0.380912481,0.712873793,0.788903213,-6.965503539
Rv0618,-0.119941307,9.685450852,-0.380099249,0.713454705,0.789329113,-6.965841868
Rv1392,-0.070805633,12.93215955,-0.379115263,0.714157854,0.789889978,-6.966250303
Rv0008c,0.103419679,8.511455302,0.377051068,0.715633852,0.791305105,-6.96710379
Rv3034c,0.116889213,10.48384849,0.376697839,0.715886555,0.79136718,-6.967249389
Rv1647,0.091581142,8.89167742,0.375649247,0.716636944,0.79197923,-6.967680837
Rv3191c,0.093086878,9.2126069,0.374863531,0.717199428,0.792383342,-6.968003362
Rv2671,-0.070056586,8.260152034,-0.373112515,0.718453615,0.793551236,-6.968719781
Rv0725c,-0.119655913,9.113410922,-0.372674197,0.718767707,0.793680414,-6.968898609
Rv3520c,0.06542713,12.5197565,0.371764289,0.719419915,0.794109131,-6.969269191
Rv2877c,0.075964863,12.37776473,0.371378616,0.719696432,0.794109131,-6.969426001
Rv2848c,-0.097348973,11.45376638,-0.371307125,0.719747694,0.794109131,-6.969455052
Rv3314c,-0.122683048,9.570090034,-0.370687381,0.720192139,0.794381795,-6.969706656
Rv1359,-0.069227956,7.528870717,-0.369735815,0.720874767,0.794916957,-6.970092183
Rv3367,0.10187429,12.11415595,0.368910954,0.721466714,0.79535186,-6.9704256
Rv2314c,-0.105430713,12.35392748,-0.368628227,0.721669654,0.795357796,-6.970539715
Rv2677c,-0.093124597,12.26479798,-0.367890036,0.722199634,0.795724063,-6.970837267
Rv3343c,0.069115183,11.08260945,0.365540774,0.723887327,0.797365357,-6.971780373
Rv0744c,-0.092393615,10.07101855,-0.362706406,0.725925645,0.799077493,-6.972910438
Rv1460,-0.137134537,11.60045562,-0.362664919,0.725955497,0.799077493,-6.972926915
Rv2261c,0.163947318,8.445008109,0.36255148,0.726037126,0.799077493,-6.972971961
Rv0359,0.091782831,8.079574681,0.36035207,0.72762051,0.800601305,-6.973842636
Rv1609,0.075910127,12.01571161,0.358886621,0.728676277,0.801543904,-6.97441991
Rv3867,-0.070363537,13.4888485,-0.356461943,0.730424453,0.803247432,-6.97537004
Rv3622c,-0.103010179,8.478392191,-0.355479329,0.731133388,0.803807487,-6.975753307
Rv2737A,0.133309344,7.782916896,0.354696931,0.731698066,0.804208685,-6.976057747
Rv2047c,-0.10079667,11.30000334,-0.354020304,0.732186545,0.804389315,-6.976320505
Rv1421,0.063575073,12.10838571,0.353915793,0.732262007,0.804389315,-6.976361047
Rv0458,-0.07377095,11.55804668,-0.351012115,0.73435982,0.806473714,-6.9774828
Rv0414c,-0.142634704,8.133827595,-0.350388448,0.734810708,0.806748817,-6.977722566
Rv3758c,0.07596256,12.54633314,0.350026248,0.735072616,0.806816345,-6.977861622
Rv3526,-0.134832127,10.68635021,-0.34922947,0.735648896,0.807228796,-6.978167031
Rv0567,-0.094055324,9.190411014,-0.348394668,0.736252867,0.807671401,-6.978486289
Rv2759c,-0.129926639,9.085795211,-0.3473446,0.737012857,0.808284871,-6.97888682
Rv1050,0.093219151,7.111014386,0.34677129,0.737427921,0.808519828,-6.979105004
Rv0392c,0.107373422,9.259882906,0.344973913,0.738729773,0.809726672,-6.979786761
Rv2266,-0.077456989,9.209736781,-0.342420114,0.740581042,0.81132714,-6.980749514
Rv1788,-0.095970908,9.077996104,-0.342403688,0.740592955,0.81132714,-6.980755685
Rv1152,0.10242708,10.24123942,0.341563626,0.741202318,0.811773812,-6.981070844
Rv3721c,0.086687597,10.93568158,0.341264779,0.741419142,0.811790445,-6.981182779
Rv1851,0.089218771,9.758355552,0.339944501,0.742377341,0.812618591,-6.981676156
Rv3337,-0.077231593,11.30541877,-0.338630773,0.743331259,0.813347201,-6.98216524
Rv3070,0.067129883,10.39645897,0.338471394,0.743447019,0.813347201,-6.982224449
Rv3400,0.065055023,11.54138406,0.337895818,0.743865126,0.813583536,-6.98243805
Rv1044,-0.078926893,8.19564528,-0.337320958,0.744282803,0.813819274,-6.982651033
Rv0531,0.077629247,11.25139542,0.336986389,0.744525933,0.81386408,-6.982774827
Rv1203c,-0.121303171,7.510690578,-0.334681301,0.746201852,0.815474662,-6.983624484
Rv1541c,0.142009667,9.675963643,0.333359174,0.747163753,0.816304279,-6.98410926
Rv3582c,-0.076272943,13.97340149,-0.328749047,0.750521466,0.819750251,-6.985785012
Rv0083,-0.07668633,12.48734925,-0.324635127,0.753522536,0.822804917,-6.987261202
Rv0753c,-0.061436157,10.34214179,-0.322130027,0.755352163,0.824416361,-6.988151227
Rv3709c,0.058732543,12.58479036,0.322053832,0.755407838,0.824416361,-6.988178192
Rv1449c,-0.06602377,12.28577257,-0.321615521,0.75572814,0.82454241,-6.988333191
Rv0437c,-0.073363495,10.26034968,-0.32034078,0.756659961,0.825335411,-6.988782804
Rv2306A,-0.093002083,8.27530027,-0.319729285,0.757107106,0.82559946,-6.988997866
Rv0985c,-0.087541516,8.823140958,-0.317028074,0.759083475,0.827529315,-6.989943082
Rv3891c,-0.130875352,8.437860818,-0.316584616,0.759408114,0.827529315,-6.99009751
Rv2582,0.134374829,8.716212097,0.316467996,0.759493497,0.827529315,-6.990138086
Rv1866,-0.058278034,7.744737527,-0.315857227,0.75994072,0.827673409,-6.990350357
Rv2780,0.15375679,11.60349462,0.315725881,0.760036908,0.827673409,-6.990395953
Rvnt22,0.089148273,12.7561858,0.315395983,0.76027852,0.827712635,-6.990510395
Rv2166c,0.15609751,11.6923104,0.315029211,0.760547171,0.827781268,-6.990637491
Rv3040c,-0.084004613,9.91420535,-0.31455397,0.760895325,0.827936372,-6.990801961
Rv0491,-0.05875481,12.50544616,-0.314195818,0.761157738,0.827998123,-6.990925748
Rv3133c,-0.05631229,14.90611462,-0.312827381,0.762160676,0.828865176,-6.99139745
Rv1268c,0.107503351,7.00179139,0.311083402,0.763439541,0.830031756,-6.991995688
Rv3342,0.07401258,11.96177902,0.309790071,0.764388442,0.830839057,-6.992437231
Rv0855,-0.06573257,10.28517489,-0.309337761,0.764720395,0.830975523,-6.992591225
Rv1377c,-0.090134976,10.51194939,-0.308890742,0.765048516,0.831107751,-6.992743202
Rv3674c,0.057331393,11.15907812,0.308120729,0.765613839,0.831497522,-6.993004486
Rv1690,0.107943543,9.224701822,0.30519514,0.767763081,0.83360684,-6.9939914
