Gene,Value,AveExpr,t,P.Value,padj,B
Rv2941,-0.238411083,13.0983864,-1.121732282,0.289679092,0.34823769,-6.70617619
Rv0691c,0.212021316,7.22896818,1.12124406,0.289876581,0.348271094,-6.706708125
Rv2705c,0.29522554,9.92454126,1.121235881,0.28987989,0.348271094,-6.706717034
Rv1137c,0.294591432,7.526432009,1.120341557,0.290241927,0.348602028,-6.707690966
Rv1539,-0.21705585,12.77951617,-1.119352094,0.29064289,0.348979504,-6.708767815
Rv1651c,-0.244046793,11.02950652,-1.116342405,0.291865184,0.350342645,-6.71203883
Rv1079,-0.247195767,10.78403113,-1.114329567,0.292684879,0.351221855,-6.714222676
Rv3142c,-0.2227837,11.4193101,-1.112013584,0.293630251,0.352251308,-6.716731681
Rv0838,-0.228473311,9.239756013,-1.11085911,0.294102391,0.352712608,-6.717980878
Rv1028c,0.232764444,8.629534115,1.106973054,0.295696011,0.354518207,-6.722178449
Rv0104,0.20880993,7.527306517,1.106449525,0.295911217,0.354670604,-6.72274308
Rv1274,0.231707427,11.76273103,1.10566953,0.296232074,0.354949503,-6.723583932
Rv2549c,-0.47464775,8.971404192,-1.104249905,0.296816744,0.355544247,-6.725113147
Rv0796,0.37358755,10.54291064,1.101475979,0.297961775,0.356809668,-6.728096841
Rv0060,0.2347911,11.71981115,1.099578469,0.298747012,0.357565848,-6.730134508
Rv3237c,-0.25452819,11.55901412,-1.099520854,0.29877088,0.357565848,-6.730196336
Rv1863c,-0.23671432,12.80120939,-1.099306524,0.298859682,0.357565848,-6.730426317
Rv1636,0.237835917,12.38229939,1.098216852,0.299311475,0.357999999,-6.731595027
Rv2371,0.276866133,12.97279653,1.097103254,0.299773736,0.358446409,-6.732788473
Rv0667,-0.234009297,13.7196083,-1.095694507,0.300359309,0.359039958,-6.73429689
Rv0909,0.325103543,12.08196129,1.092430492,0.301719473,0.3605588,-6.737786074
Rv1969,0.214550662,6.970740802,1.091074158,0.30228608,0.361128712,-6.739233603
Rv2265,0.272442314,7.514602538,1.090852169,0.302378894,0.361132432,-6.739470385
Rv0640,-0.218947577,13.48561083,-1.089524462,0.302934472,0.361688667,-6.740885789
Rv3872,0.203422367,12.9604885,1.087732955,0.30368538,0.362477717,-6.742793507
Rv2256c,0.214218863,13.06395612,1.086600505,0.304160787,0.362937561,-6.743998159
Rv3892c,0.212844749,7.868667907,1.086164099,0.304344146,0.36304875,-6.74446213
Rv3195,0.229407157,7.946535372,1.082482227,0.305894511,0.364790077,-6.748370784
Rv2061c,0.329820957,10.6395502,1.081788127,0.306187465,0.36503131,-6.749106481
Rv1838c,0.346267796,9.097681846,1.081439476,0.3063347,0.365032529,-6.749475887
Rv3740c,0.283452485,8.37941821,1.081356319,0.306369825,0.365032529,-6.74956398
Rv1115,-0.280862733,8.527240134,-1.081057113,0.306496233,0.365075099,-6.749880905
Rv1211,0.21204586,13.5288876,1.080721627,0.306638018,0.365135953,-6.750236177
Rv0366c,-0.341662969,8.295468139,-1.078044479,0.307771256,0.366377019,-6.753068138
Rv0129c,-0.214613303,12.12288098,-1.077607588,0.307956498,0.36648917,-6.753529773
Rv1451,-0.2078543,11.95309551,-1.076939159,0.308240079,0.36671825,-6.754235777
Rv0211,0.211361047,12.72677547,1.074379174,0.309328014,0.367903865,-6.756936509
Rv3841,0.212078267,14.70022537,1.073437434,0.309728974,0.368271958,-6.757928761
Rv1276c,0.25057279,6.927317277,1.072343182,0.310195371,0.368717615,-6.759080852
Rv3601c,0.256262677,11.82254836,1.069890279,0.311242819,0.36985348,-6.761660069
Rv3591c,0.243794222,7.213950664,1.069257217,0.311513592,0.370066014,-6.76232498
Rv0560c,-0.316314473,9.529110889,-1.0687369,0.311736278,0.370221314,-6.762871242
Rv3562,0.411428973,8.555086769,1.065910492,0.31294806,0.371550837,-6.765834952
Rv2840c,-0.19970128,13.34861685,-1.063387469,0.314032819,0.372728812,-6.768475338
Rv2231c,-0.457606948,8.911606792,-1.061482031,0.314853959,0.373494883,-6.770466154
Rv2391,-0.244673,13.34930864,-1.061459233,0.314863793,0.373494883,-6.770489957
Rv1550,-0.234097267,7.714184063,-1.061008036,0.31505848,0.37361574,-6.770960952
Rv2269c,0.214492274,6.725661949,1.060566939,0.315248897,0.373731466,-6.771421252
Rv2906c,-0.223839576,9.56198831,-1.059337174,0.31578024,0.374251176,-6.772703759
Rv2753c,-0.250738533,11.77272931,-1.058937532,0.31595306,0.374345798,-6.773120289
Rv2601A,0.285178143,11.02781116,1.058713088,0.31605015,0.374350663,-6.773354163
Rv1064c,0.268975094,7.593536359,1.056425253,0.31704112,0.375413985,-6.775735896
Rv3491,-0.282068967,12.1921163,-1.054164481,0.318022697,0.376465563,-6.778085469
Rv1750c,0.201919394,8.12280088,1.048112778,0.320661622,0.379477863,-6.784355321
Rv0064,-0.239217847,11.9253781,-1.047005346,0.321146332,0.379939798,-6.785499585
Rv0005,-0.216609457,13.45204934,-1.046342174,0.321436861,0.380171799,-6.786184355
Rv1859,0.222683407,11.05311675,1.043245999,0.322795911,0.38166706,-6.789376821
Rv0787,0.227926287,9.606816546,1.042903589,0.322946478,0.381732977,-6.789729419
Rv0332,0.319993498,9.292944899,1.04176255,0.323448608,0.382214293,-6.790903749
Rv2730,0.282977326,7.108023591,1.04029662,0.32409458,0.382865252,-6.79241095
Rv1323,-0.210252833,13.05786891,-1.037922664,0.325142756,0.383990829,-6.794848171
Rv1638,-0.24842743,11.69440765,-1.035287213,0.326309396,0.385255609,-6.797548672
Rv2089c,0.206202778,7.381854655,1.034149339,0.326814079,0.385738341,-6.798712945
Rv1915,0.217967323,11.47492292,1.032681326,0.327466061,0.386394596,-6.80021351
Rv1654,-0.29711164,10.64607721,-1.032245402,0.327659856,0.386482634,-6.800658773
Rv1594,0.205186183,13.60193363,1.032081672,0.327732666,0.386482634,-6.800825973
Rv1637c,0.215009257,10.56366729,1.027914455,0.329589931,0.388559022,-6.80507437
Rv3572,0.278401873,10.89870016,1.022219272,0.332141013,0.391451908,-6.810858303
Rv3864,0.200389527,12.3858491,1.016243381,0.33483378,0.394510037,-6.816899664
Rv2971,0.23122207,11.50901176,1.013091302,0.336260708,0.396075369,-6.820074831
Rv2199c,-0.191308137,13.02938148,-1.012620684,0.336474145,0.396210853,-6.820548217
Rv2288,-0.222611838,9.330302834,-1.012119788,0.336701425,0.396362555,-6.821051865
Rv1493,-0.269354748,10.07967158,-1.011431561,0.337013893,0.396614421,-6.821743546
Rv3837c,0.24509408,12.00336622,1.011002103,0.337208985,0.396728046,-6.822174968
Rv1492,-0.257954333,10.67088093,-1.009418538,0.337929091,0.397459106,-6.823764501
Rv1298,-0.31354652,13.58360349,-1.008441994,0.338373735,0.397865846,-6.824743726
Rv0442c,0.305962943,9.955093572,1.006691192,0.339172011,0.398688034,-6.826497425
Rv3860,0.22010706,7.74501399,1.00622261,0.3393859,0.39882301,-6.826966367
Rv3628,0.291231869,8.688302173,1.005274701,0.339818889,0.399215304,-6.827914465
Rv1227c,-0.30243098,10.83973492,-1.004972705,0.339956922,0.399260959,-6.828216369
Rv1930c,0.287763902,7.089585568,0.997785483,0.343254345,0.403016038,-6.835379816
Rv2300c,0.255667182,7.934193133,0.996549955,0.343823583,0.40356669,-6.836607072
Rv1109c,-0.199493367,13.21132433,-0.995228116,0.344433364,0.404088944,-6.8379187
Rv3543c,-0.313868887,9.849027197,-0.995150349,0.344469264,0.404088944,-6.837995822
Rv3403c,-0.338547143,9.090446716,-0.993604391,0.345183508,0.404808856,-6.839527952
Rv2996c,-0.211370267,11.58421634,-0.991572785,0.346123797,0.405793363,-6.841538451
Rv2997,-0.291125487,7.564318446,-0.988401911,0.347595169,0.407399753,-6.844669713
Rv2356c,-0.198610223,12.47786089,-0.984494193,0.349414824,0.409413295,-6.848517411
Rv1358,0.187785653,6.763579098,0.98296498,0.350128828,0.410130539,-6.850019764
Rv1702c,0.314766121,9.190099247,0.982108994,0.350528966,0.410364991,-6.850859884
Rv0811c,-0.197171707,11.64443201,-0.982100715,0.350532837,0.410364991,-6.850868007
Rv3650,0.356604598,7.029385641,0.980435927,0.35131203,0.411157626,-6.852500222
Rv3111,0.199450323,7.666710658,0.978890713,0.3520364,0.411885658,-6.854013184
Rv0985c,-0.51763918,8.608092126,-0.97698825,0.352929755,0.412749039,-6.855873266
Rv3590c,-0.217695053,11.29210499,-0.976882696,0.35297937,0.412749039,-6.855976382
Rv2272,-0.397041418,10.06900332,-0.974945225,0.353890973,0.413694849,-6.857867492
Rv3620c,0.18841284,14.31746139,0.973257081,0.354686677,0.414504663,-6.859512741
Rv1753c,0.188836795,9.091217404,0.971706858,0.355418531,0.415239409,-6.861021522
Rv2998A,0.231001085,7.675738417,0.969718052,0.356359061,0.416217459,-6.862954281
Rv0853c,-0.240321607,8.096918545,-0.968580555,0.356897819,0.416725817,-6.864058266
Rv0716,-0.244527717,12.33216146,-0.964119178,0.359016646,0.419078288,-6.86837796
Rv2648,0.427280503,11.41877593,0.962650478,0.359716182,0.419773145,-6.86979644
Rv1234,0.195314227,12.07323756,0.961901567,0.36007327,0.420068091,-6.87051906
Rv0740,0.218246103,11.59984255,0.961002435,0.360502326,0.420446803,-6.871386018
Rv2929,-0.257048794,7.928719964,-0.955238679,0.363261606,0.423542203,-6.876927695
Rv0136,-0.302709703,8.880795913,-0.951492965,0.365063025,0.425519323,-6.880514375
Rv3258c,-0.258568297,11.08249865,-0.951149064,0.365228743,0.425589267,-6.880843093
Rv3511,-0.244773873,12.79039516,-0.950095292,0.365736868,0.426058053,-6.88184973
Rv3000,0.351452974,7.323532412,0.949871075,0.365845052,0.426060798,-6.8820638
Rv2820c,-0.241450518,7.688949793,-0.947448116,0.367015596,0.427300402,-6.884374438
Rv1299,-0.203715213,12.87698763,-0.945609239,0.367905781,0.428212973,-6.886124819
Rv2573,0.223829023,7.759332176,0.943260503,0.36904506,0.429414859,-6.888356433
Rv1531,-0.248313463,8.801804898,-0.939066654,0.371085683,0.431664537,-6.892329731
Rv2333c,0.174931104,8.184709724,0.93755746,0.371822012,0.432396136,-6.893755969
Rv1350,-0.300615738,8.880787083,-0.93731272,0.371941519,0.43241021,-6.893987076
Rv0520,-0.229771247,7.766682229,-0.936548095,0.372315065,0.43271953,-6.89470879
Rvnt40,-0.28586337,11.58251027,-0.936226744,0.372472138,0.43277715,-6.895011961
Rv3011c,0.229644681,8.718885804,0.932251861,0.374418963,0.43491366,-6.898754826
Rv1002c,-0.231257198,8.68263221,-0.931781893,0.374649629,0.434981167,-6.899196488
Rv1120c,0.285942602,7.498991855,0.931693211,0.374693166,0.434981167,-6.899279807
Rv0208c,-0.21257605,10.99926115,-0.928688784,0.376170315,0.436570104,-6.902098676
Rv1781c,-0.181891429,7.295662839,-0.926470254,0.377263756,0.437712934,-6.904175322
Rv3660c,0.26180609,11.29791034,0.92240755,0.379272043,0.439916233,-6.907967475
Rv0915c,-0.180100868,7.528083738,-0.922081331,0.379433632,0.439976901,-6.908271367
Rv2817c,-0.213223742,7.612034902,-0.921268103,0.37983667,0.44031743,-6.909028545
Rv0553,-0.341245222,8.574504779,-0.919244895,0.38084071,0.441354259,-6.910909892
Rv2502c,-0.243725451,9.283070498,-0.917784356,0.381566697,0.442068352,-6.912265875
Rv3263,0.21880627,8.363641219,0.915611841,0.382648415,0.443164303,-6.914279532
Rv0021c,0.222025279,8.174535525,0.915442532,0.382732807,0.443164303,-6.914436292
Rv3397c,0.264475856,8.462956999,0.914659093,0.383123488,0.443443477,-6.915161354
Rv2436,-0.269466442,8.637566187,-0.914517351,0.383194202,0.443443477,-6.915292479
Rv2002,0.226227915,9.248532214,0.914051432,0.383426709,0.443585037,-6.915723378
Rv1892,0.225845727,11.7159333,0.913438963,0.383732502,0.443768192,-6.916289532
Rv3221c,0.385807693,12.6597768,0.913270407,0.383816689,0.443768192,-6.916445286
Rv1979c,0.214502537,10.97688429,0.913072201,0.383915701,0.443768192,-6.916628408
Rv3063,-0.270919141,8.773939885,-0.912273271,0.384314988,0.444102222,-6.917366197
Rv1086,0.20295859,11.7418218,0.908035956,0.386437643,0.446426959,-6.921270193
Rv0661c,0.306319958,7.255517575,0.905482688,0.387720704,0.44778071,-6.923615252
Rv3366,0.182844951,7.136514482,0.903328467,0.388805588,0.448904875,-6.925589493
Rv3524,0.188649957,11.22525263,0.902219199,0.389365064,0.449421946,-6.926604542
Rv0794c,0.220696865,9.148693397,0.900711255,0.390126533,0.450171803,-6.927982725
Rv1778c,0.277613247,10.80434621,0.899302588,0.390838821,0.450864497,-6.92926842
Rv3392c,-0.239001938,9.483715514,-0.898201437,0.391396256,0.451378208,-6.930272265
Rv0098,-0.237524443,8.42670878,-0.896856465,0.392077882,0.452034809,-6.931496981
Rv0874c,0.300391283,10.19541962,0.895598805,0.392716018,0.452585217,-6.932640792
Rv1660,-0.302103545,10.21045367,-0.895472556,0.392780117,0.452585217,-6.932755537
Rv2487c,-0.20918411,11.77476816,-0.893181062,0.393944837,0.4537974,-6.934835869
Rv2901c,-0.202520593,13.06491412,-0.892603273,0.3942389,0.454006239,-6.935359705
Rv0402c,-0.183169027,7.766049553,-0.891879046,0.39460771,0.454301013,-6.936015901
Rv2202c,0.1803001,13.29095283,0.891483512,0.394809237,0.454324814,-6.936374089
Rv0099,-0.183404414,9.107658162,-0.89139552,0.39485408,0.454324814,-6.936453756
Rv1756c,0.20310415,10.15658814,0.88872625,0.396216093,0.455761711,-6.938867293
Rv1811,-0.208603873,11.38641976,-0.886409808,0.397400749,0.45692154,-6.940956847
Rv1523,0.282561362,8.29376296,0.886310925,0.397451374,0.45692154,-6.941045942
Rv2070c,-0.174438488,8.313220602,-0.884652666,0.39830103,0.457767613,-6.942538805
Rv1762c,-0.223965115,8.323965941,-0.884252487,0.398506264,0.45787278,-6.942898716
Rv1856c,0.213563093,11.73264454,0.872150196,0.404748027,0.464911713,-6.953717947
Rv3680,-0.179829893,12.34572715,-0.867831493,0.406991815,0.46735569,-6.957548107
Rv1552,-0.221032378,7.304577937,-0.866648376,0.407608012,0.467929813,-6.958594562
Rv3822,-0.18909293,12.15062387,-0.864774082,0.408585515,0.468918268,-6.960249865
Rv0639,-0.162990277,13.55208019,-0.861535097,0.410278579,0.470727147,-6.963103205
Rv1147,-0.209202598,7.155953915,-0.859988659,0.411088635,0.471522177,-6.964462294
Rv1189,0.205355797,7.529519164,0.858852352,0.41168456,0.472071216,-6.96545961
Rv0852,0.353106856,8.538507346,0.857250885,0.412525448,0.472783013,-6.966863275
Rv3669,0.189164683,11.02262993,0.857222867,0.41254017,0.472783013,-6.966887812
Rv0589,-0.308685543,12.06646764,-0.855216118,0.41359556,0.473857634,-6.968643489
Rv1705c,-0.247353705,7.460294494,-0.853876477,0.41430114,0.474530979,-6.969813564
Rv1432,0.176735019,7.458973942,0.851373736,0.415621539,0.475907939,-6.971995308
Rv1761c,-0.237838197,8.168819799,-0.849916924,0.416391456,0.476653967,-6.973262744
Rv2712c,0.23557921,9.651127541,0.849584214,0.416567429,0.476719861,-6.973551943
Rv2893,0.300178808,7.391331232,0.84858066,0.417098527,0.477192007,-6.974423668
Rv2437,0.326551709,7.727203606,0.845126439,0.418930113,0.479151317,-6.977417372
Rv3078,-0.263575684,8.028438359,-0.843931833,0.419564829,0.479740983,-6.978450272
Rv3278c,0.216187091,9.585012101,0.843250705,0.41992702,0.480018791,-6.979038639
Rv0618,0.205039061,9.847941036,0.84284077,0.420145106,0.480131762,-6.979392549
Rv1858,-0.185874963,8.908750379,-0.842545093,0.420302456,0.48017528,-6.979647725
Rv0855,-0.215643014,10.21021967,-0.839928853,0.421696485,0.481631219,-6.981902242
Rv3790,-0.174530255,7.968104173,-0.839339229,0.422011094,0.481635301,-6.982409511
Rv1003,-0.195393531,9.20719763,-0.839290142,0.422037292,0.481635301,-6.982451727
Rv0164,-0.176404477,12.54118716,-0.839249561,0.422058952,0.481635301,-6.982486627
Rv0539,-0.26433977,10.73051591,-0.837754858,0.42285727,0.482324884,-6.983771068
Rv3374,-0.225357814,7.5052552,-0.837669591,0.422902842,0.482324884,-6.983844281
Rv2079,-0.174863677,8.52761796,-0.833965191,0.424885937,0.484449386,-6.987018796
Rv2316,0.172574784,6.988847394,0.832547044,0.425646794,0.485179499,-6.988230877
Rv3850,-0.217578554,10.39798977,-0.831601826,0.426154431,0.485620646,-6.98903776
Rv0219,-0.200319383,7.650124264,-0.831082244,0.426433653,0.485801326,-6.989480963
Rv2701c,-0.230996355,9.014087904,-0.830522293,0.426734707,0.48600677,-6.989958334
Rv3583c,0.164737013,14.36230147,0.829904878,0.427066825,0.486247465,-6.990484371
Rv3566A,0.34760514,10.95200146,0.828669974,0.427731625,0.48676414,-6.991535496
Rv0192A,-0.165718723,11.70690692,-0.828612791,0.427762426,0.48676414,-6.991584136
Rv2833c,-0.161581427,7.422249119,-0.827881913,0.428156239,0.487074602,-6.99220557
Rv3459c,-0.159143153,13.70583596,-0.827617539,0.428298749,0.487099085,-6.992430239
Rv2268c,0.199380749,7.095710501,0.826997649,0.428633026,0.487320667,-6.992956788
Rv2928,0.289534894,9.324451727,0.826807372,0.428735669,0.487320667,-6.993118345
Rv3123,0.36621062,8.546271225,0.825746281,0.429308369,0.487730651,-6.99401869
Rv0870c,-0.157201,12.9616509,-0.825690192,0.429338656,0.487730651,-6.994066253
Rv2094c,0.158456007,13.39389454,0.823632226,0.430450925,0.488856254,-6.995809501
Rv1327c,-0.189678357,11.62289853,-0.821509349,0.431600315,0.49002337,-6.997603787
Rv2023c,0.305841051,8.30183363,0.821196993,0.431769609,0.490077375,-6.997867456
Rv0932c,-0.162018927,13.78785354,-0.818969425,0.43297823,0.491310697,-6.999745297
Rv0468,-0.317878561,9.830220575,-0.818488621,0.4332394,0.491468534,-7.000150034
Rv3450c,0.236894341,8.906823872,0.813002887,0.43622674,0.494717987,-7.004753287
Rv3727,0.157167759,8.095462853,0.811830977,0.436866711,0.495304246,-7.005733189
Rv2460c,0.161229997,13.12452774,0.809927729,0.437907402,0.49634437,-7.007321988
Rv1794,0.155871537,13.29448421,0.808699131,0.438580078,0.4969669,-7.008345878
Rv2980,0.19889052,8.186996657,0.805745169,0.440200247,0.498662407,-7.010802116
Rv2779c,-0.212819138,8.301025715,-0.805263628,0.440464738,0.49882167,-7.01120178
Rv0779c,0.157360259,6.878224736,0.800902289,0.44286508,0.501398991,-7.014812058
Rv2566,-0.232165257,8.00514067,-0.800392074,0.443146454,0.501576504,-7.015233293
Rv2141c,0.224190334,7.957191922,0.7986487,0.444108792,0.502524451,-7.016670858
Rv3186,0.306259477,11.27260583,0.795389835,0.445911401,0.504422394,-7.019350737
Rv1576c,0.19873784,11.94667266,0.792603646,0.4474564,0.506027939,-7.021634324
Rv1948c,-0.163347334,8.084972868,-0.791018876,0.448336767,0.506881164,-7.022930089
Rv0619,-0.196092224,7.340213518,-0.789885367,0.448967154,0.507451365,-7.023855494
Rv2602,-0.162217957,11.24211676,-0.78760062,0.450239567,0.508746702,-7.025717246
Rv0961,-0.19688344,11.87495773,-0.785286498,0.451530765,0.51006253,-7.027598118
Rv2144c,-0.145872043,12.9332409,-0.782290103,0.453206268,0.511811622,-7.030026313
Rv1910c,0.179568207,9.253831996,0.781458635,0.453671926,0.512193824,-7.030698668
Rv0865,-0.159037343,12.6534705,-0.781174373,0.453831198,0.512229998,-7.030928389
Rv0917,-0.22868338,8.600017144,-0.780531015,0.454191805,0.512493332,-7.031448034
Rv0591,0.177105716,7.545037424,0.779046272,0.455024734,0.513289319,-7.032645836
Rv0233,-0.172205184,9.323487498,-0.778363273,0.455408228,0.513578018,-7.033196167
Rv2727c,0.231495137,9.545284226,0.775331288,0.457113199,0.515356409,-7.035634081
Rv1967,0.151630297,6.997665327,0.774163983,0.45777072,0.515953224,-7.036570439
Rv0988,0.358788741,10.04439815,0.770240714,0.459985153,0.518304009,-7.039708397
Rv0195,-0.529585615,7.725121503,-0.761954413,0.464685145,0.523453384,-7.046289827
Rv0100,-0.275147161,9.281546595,-0.760696675,0.465401248,0.524113405,-7.047283294
Rv0261c,0.151938656,6.708574367,0.758075037,0.466896194,0.52564991,-7.04934942
Rv2855,-0.15445177,8.055331018,-0.753516084,0.469503244,0.528437254,-7.052927314
Rv2091c,-0.145082857,12.96744971,-0.7516069,0.470597797,0.529521166,-7.054419972
Rv2332,0.198575366,8.661144944,0.74606084,0.473786704,0.532960399,-7.058736993
Rv2187,0.150655942,10.15465604,0.744225639,0.474844961,0.534001623,-7.06015925
Rv0001,0.239584033,11.33908044,0.738558206,0.478122583,0.537331692,-7.064531772
Rv0002,0.170538823,10.69571448,0.738444808,0.478188311,0.537331692,-7.064618957
Rv3619c,0.14253095,14.12608048,0.738413394,0.478206521,0.537331692,-7.064643108
Rv2179c,0.163653806,7.143052588,0.736653189,0.479227534,0.538194033,-7.065994844
Rv2106,0.320929918,10.75098242,0.736629414,0.479241334,0.538194033,-7.066013081
Rv1160,0.275740055,9.241918446,0.736271896,0.479448887,0.538276971,-7.066287276
Rv3437,-0.411203625,9.452850635,-0.735000798,0.48018727,0.538955659,-7.067261169
Rv0476,0.138149337,13.57324576,0.730917649,0.482564061,0.541472382,-7.070379453
Rv3387,-0.162290386,7.469559988,-0.729941169,0.48313357,0.541960365,-7.07112289
Rv2737A,-0.267164191,7.582680128,-0.729389222,0.483455667,0.542170618,-7.071542719
Rv2879c,-0.14109925,12.57442868,-0.728252909,0.48411921,0.542763559,-7.072406143
Rv2056c,0.169002627,7.815701483,0.725396415,0.48578978,0.544484871,-7.074571328
Rv2597,0.161106519,9.446115052,0.721877451,0.487852774,0.54664494,-7.077228195
Rv1774,0.17442928,8.931439399,0.71694454,0.490753952,0.549742741,-7.080933137
Rv3480c,-0.174848923,10.24690303,-0.71528323,0.49173344,0.550555232,-7.082175764
Rv0216,0.187438981,8.216683563,0.715250483,0.49175276,0.550555232,-7.082200233
Rv1216c,0.192477674,9.891175683,0.713892183,0.492554526,0.551299561,-7.083214252
Rv3874,0.138699647,14.14336201,0.712463241,0.49339887,0.55209112,-7.084279141
Rv3867,0.138296593,13.59317856,0.709944406,0.494889416,0.553553242,-7.086151587
Rv0785,-0.171830953,8.186853657,-0.709642024,0.495068542,0.553553242,-7.086375971
Rv0781,-0.266496559,9.63638908,-0.70955848,0.495118039,0.553553242,-7.08643795
Rv2926c,0.13828165,12.84759649,0.707642134,0.496254259,0.55466953,-7.087857833
Rv0371c,-0.163619517,7.066956785,-0.70673393,0.496793307,0.555117917,-7.088529545
Rv1827,0.138542857,13.43469376,0.705328685,0.497628082,0.555896409,-7.089567344
Rv1646,0.165904107,11.04454061,0.70386259,0.498499932,0.556715874,-7.090648099
Rv2695,-0.365403609,8.523266978,-0.702287372,0.499437727,0.557608511,-7.091807042
Rv0109,-0.167879973,13.03509094,-0.701022304,0.500191667,0.558222227,-7.092736103
Rv0357c,0.144368806,8.524513733,0.700899775,0.500264728,0.558222227,-7.092826008
Rv2232,-0.154688174,9.749278911,-0.700495288,0.500505959,0.558336656,-7.093122696
Rv2972c,-0.157449005,7.680660281,-0.6997476,0.500952061,0.558679501,-7.093670715
Rv2115c,-0.138166193,13.1447746,-0.698246597,0.501848363,0.559393024,-7.094769284
Rv2495c,0.141642007,12.49005619,0.698210806,0.501869747,0.559393024,-7.094795453
Rv0012,-0.206286437,11.56717604,-0.695169736,0.503688754,0.561265132,-7.097014557
Rv0625c,0.165553304,8.794711702,0.693534272,0.504668676,0.562176402,-7.098204361
Rv1530,0.187451185,8.980533865,0.693313185,0.504801236,0.562176402,-7.098365009
Rv1567c,-0.407466031,9.174417266,-0.693106044,0.504925452,0.562176402,-7.09851548
Rv1037c,0.132274037,14.17098774,0.69257002,0.505246978,0.562378859,-7.098904671
Rv2191,-0.15791224,7.906892051,-0.688858254,0.507476865,0.56470477,-7.10159221
Rv1970,0.178160505,7.270067577,0.686620838,0.508823924,0.566018076,-7.103205926
Rv3240c,0.141335307,11.78038784,0.686431097,0.50893826,0.566018076,-7.103342556
Rv3898c,0.2507462,10.06454722,0.685892463,0.50926292,0.566222733,-7.103730235
Rv0374c,-0.192705913,7.115937113,-0.685121975,0.50972755,0.566582859,-7.10428431
Rv0751c,-0.245500367,10.99862983,-0.67656278,0.514906383,0.572016669,-7.110401474
Rv2419c,-0.20050463,9.862610968,-0.676498149,0.51494561,0.572016669,-7.1104474
Rv2193,0.131980143,13.45057054,0.676282275,0.515076644,0.572016669,-7.110600768
Rv3235,-0.154946984,8.724326,-0.676104755,0.515184412,0.572016669,-7.110726854
Rv3745c,0.175258381,7.075745227,0.674979818,0.515867654,0.572617362,-7.111525159
Rv3071,-0.145117129,8.355146736,-0.670022652,0.518884952,0.575807832,-7.115028599
Rv2606c,0.15750337,11.95539411,0.668902717,0.519568096,0.576407042,-7.115816855
Rv3719,-0.184747723,11.95153088,-0.665963693,0.521363428,0.578239438,-7.117879757
Rv3667,0.126232742,8.56194281,0.662804816,0.523297203,0.580224329,-7.120087756
Rv1250,0.210420009,8.908938464,0.660850728,0.524495584,0.581392958,-7.121448841
Rv1653,0.175401335,9.655095439,0.659505762,0.525321362,0.582148032,-7.122383526
Rv3090,0.199922503,7.506934521,0.655609557,0.527717909,0.584642901,-7.125081392
Rv0517,0.160273961,8.563117888,0.655279002,0.527921532,0.584707589,-7.125309609
Rv2104c,0.194441613,10.87477515,0.654041922,0.528683989,0.585391017,-7.126162762
Rv1001,-0.127332127,10.61577211,-0.650225474,0.531040315,0.587722253,-7.128785497
Rv3196,-0.150071661,7.417886955,-0.650159083,0.53108136,0.587722253,-7.128830998
Rv0319,-0.159518935,7.953873033,-0.648952164,0.531827853,0.588386627,-7.129657419
Rv3201c,0.127594542,7.908055643,0.647556828,0.532691656,0.589180386,-7.130611107
Rv3342,0.13278884,11.99116715,0.646819575,0.533148396,0.589523604,-7.131114248
Rv0472c,-0.14863971,11.29929126,-0.645654425,0.533870697,0.590160194,-7.131908339
Rv0587,0.14588546,12.57888284,0.63789947,0.538692798,0.595327259,-7.137160208
Rv0209,0.137760783,7.796942039,0.635958946,0.539903405,0.596501402,-7.138465283
Rv2834c,0.249574826,8.458311904,0.635648786,0.540097048,0.596551637,-7.138673539
Rv2251,-0.153456745,8.073219745,-0.631268175,0.542836315,0.599412782,-7.141604927
Rv2711,0.127457027,13.32197836,0.630694853,0.543195418,0.59959073,-7.1419872
Rv0163,-0.192976441,7.681344936,-0.630535385,0.543295326,0.59959073,-7.142093472
Rv3277,0.14346749,10.82343227,0.629296347,0.544071959,0.600283285,-7.142918343
Rv1920,0.14843762,9.112788219,0.628243032,0.544732686,0.600847615,-7.143618399
Rv2126c,-0.182580843,10.87771803,-0.626453829,0.545856086,0.601921831,-7.14480507
Rv2038c,0.119588508,8.20522705,0.626115776,0.546068492,0.601991169,-7.14502893
Rv2293c,-0.135492519,7.992675564,-0.625726101,0.546313393,0.602096283,-7.145286837
Rv3764c,-0.136878377,8.724529113,-0.62492252,0.546818624,0.602488171,-7.145818222
Rv1799,0.214622207,11.17919221,0.622705963,0.548213621,0.603859928,-7.147280709
Rv2033c,0.149686455,8.459884201,0.621517356,0.548962519,0.604519447,-7.148062983
Rv0364,-0.172039713,11.30190572,-0.619954313,0.549948229,0.605439313,-7.149089593
Rv3749c,0.182137143,11.6241975,0.619152345,0.550454372,0.605830864,-7.149615402
Rv0828c,0.135619438,7.279546938,0.618849015,0.550645882,0.60587601,-7.149814117
Rv1608c,-0.175466684,10.13116403,-0.61798665,0.551190551,0.606309606,-7.150378571
Rv2724c,-0.169059967,10.78997421,-0.612754975,0.554501476,0.609785016,-7.153787354
Rv3027c,0.147808526,8.794020938,0.60975271,0.556406605,0.611712996,-7.155731446
