Gene,Value,AveExpr,t,P.Value,padj,B
Rv1855c,0.286711627,12.16551013,0.79649009,0.44911379,0.523640926,-6.868842474
Rv2519,0.176014913,11.59673867,0.795964139,0.44940212,0.523825401,-6.869276759
Rv3849,0.17971667,11.74997053,0.792013148,0.451572105,0.5262024,-6.872531347
Rv2382c,-0.221296088,8.002399447,-0.79076302,0.452260186,0.52685171,-6.873558256
Rv0601c,0.208874003,7.660446318,0.789916739,0.45272639,0.527242246,-6.874252643
Rv1794,0.182964577,13.30803073,0.787050006,0.454308049,0.528931234,-6.876600132
Rv2549c,-0.299845984,9.058805075,-0.785360557,0.455241916,0.529865265,-6.877980166
Rv2473,-0.34830398,9.864621357,-0.781740744,0.45724718,0.532045418,-6.880928497
Rv2556c,0.23777869,12.64674929,0.780232389,0.458084517,0.532845947,-6.882153612
Rv3077,0.153321483,7.708738857,0.780024744,0.458199868,0.532845947,-6.882322107
Rv2293c,-0.211657786,7.954592931,-0.77544558,0.460748658,0.535534658,-6.886028135
Rv2082,-0.303581903,11.03510896,-0.775393041,0.460777957,0.535534658,-6.886070548
Rv0471c,0.156034517,11.4647738,0.773861564,0.461632542,0.536373049,-6.887305764
Rv0733,-0.180271217,12.26670439,-0.7727691,0.4622428,0.536927154,-6.888185614
Rv3311,-0.17912279,10.3932495,-0.771669562,0.462857556,0.537486161,-6.889070084
Rv3619c,0.16571226,14.13767114,0.763419027,0.467487889,0.542706529,-6.895672282
Rv2999,0.155796761,7.356351221,0.762701575,0.467891986,0.543019065,-6.89624351
Rv3304,0.296478659,9.682146973,0.761717586,0.468446587,0.543418196,-6.897026201
Rv1742,-0.204202919,9.645176706,-0.761612483,0.468505851,0.543418196,-6.897109752
Rv0539,-0.292753413,10.71630908,-0.760344812,0.469221044,0.544090992,-6.898116686
Rv2329c,0.404866124,10.77266928,0.755762312,0.471812432,0.546895749,-6.901744579
Rv1262c,-0.307274861,10.38217355,-0.755323277,0.472061201,0.546895749,-6.902091162
Rv0699,-0.181024171,7.057561443,-0.755280652,0.472085359,0.546895749,-6.902124802
Rv1411c,-0.165740997,12.65815966,-0.755107999,0.472183215,0.546895749,-6.902261043
Rv2890c,-0.1578473,11.67261517,-0.753801785,0.47292399,0.547596199,-6.903290911
Rv1906c,0.219230063,12.88013145,0.752760662,0.473514977,0.548122858,-6.904110668
Rv3764c,0.17230143,8.879119017,0.750262308,0.474935139,0.549608759,-6.906073816
Rv0780,0.265465772,9.410204101,0.749544623,0.475343618,0.549923392,-6.906636711
Rv1795,-0.18471102,12.85374281,-0.747592792,0.476455694,0.551051601,-6.908165214
Rv0069c,-0.212093588,8.149370619,-0.744934542,0.477973008,0.552647711,-6.910241366
Rv2820c,0.162502824,7.890926464,0.743605152,0.478733004,0.553367521,-6.911277242
Rv3392c,-0.19804912,9.504191922,-0.742769933,0.479210894,0.553760924,-6.911927233
Rv0663,-0.163825443,9.723532101,-0.741403772,0.479993247,0.554505829,-6.912989051
Rv1653,0.554532759,9.844661151,0.741067232,0.480186101,0.55456949,-6.913250358
Rv1880c,-0.241137777,11.87621495,-0.740711703,0.48038989,0.55463095,-6.913526298
Rv1893,-0.308495455,10.91522248,-0.740493763,0.480514842,0.55463095,-6.913695393
Rv1676,-0.21731201,11.62781138,-0.74018045,0.48069451,0.554679306,-6.913938409
Rv1503c,0.301630369,7.958738168,0.738608462,0.481596628,0.555561038,-6.915156349
Rv1322,0.237940653,11.39250152,0.737629321,0.482159086,0.555977848,-6.915913827
Rv2597,0.220925118,9.476024352,0.737498722,0.48223414,0.555977848,-6.916014794
Rv3071,-0.167150265,8.344130167,-0.735909511,0.483148052,0.556872046,-6.91724218
Rv1389,-0.173275707,11.92514552,-0.734362366,0.484038856,0.557739105,-6.918434864
Rv1784,-0.18091718,12.36933785,-0.732685908,0.48500532,0.558613829,-6.919724765
Rv1969,0.154382186,6.940656564,0.732564265,0.485075496,0.558613829,-6.91981826
Rv3006,-0.241400973,12.1218474,-0.73194629,0.485432103,0.55886464,-6.920293026
Rv0858c,-0.180059428,8.158615504,-0.731195986,0.485865301,0.55920346,-6.920868986
Rv0639,-0.1550304,13.55606012,-0.729496505,0.486847446,0.560121822,-6.922171662
Rv3369,-0.285862687,11.09909001,-0.729333918,0.486941474,0.560121822,-6.922296148
Rv0549c,0.29666502,8.81001209,0.727119938,0.488223043,0.561223859,-6.923988897
Rv1352,0.258760097,11.80263531,0.727059215,0.488258223,0.561223859,-6.92403526
Rv0355c,0.173518755,9.935585031,0.726956511,0.488317729,0.561223859,-6.92411367
Rv3011c,-0.253034689,8.477546119,-0.725457103,0.489187013,0.562062476,-6.925257299
Rv3390,0.27798635,10.86001716,0.723964986,0.490053063,0.562758979,-6.926393319
Rv0548c,-0.180349323,11.42952911,-0.723931048,0.490072772,0.562758979,-6.926419134
Rv0954,-0.140839373,13.11753309,-0.722509146,0.49089901,0.563547024,-6.927499747
Rv2430c,0.153954123,13.35181758,0.721580397,0.491439171,0.564006301,-6.928204572
Rv0657c,0.305354167,9.903166986,0.719797052,0.492477439,0.564950608,-6.929555722
Rv1748,0.166757464,8.505284387,0.719685157,0.492542631,0.564950608,-6.929640402
Rv1530,0.215443081,8.994529813,0.718622525,0.493162022,0.565499943,-6.930444003
Rv2804c,0.16829644,6.738626743,0.715311134,0.495095385,0.567458071,-6.932941522
Rv1061,0.266852302,9.359896707,0.715215034,0.495151565,0.567458071,-6.933013851
Rv3323c,0.399314449,8.803992644,0.714905374,0.495332622,0.567504023,-6.933246858
Rv3491,0.254615293,12.46045843,0.712575308,0.496696364,0.568904569,-6.934997303
Rv2997,-0.174251243,7.622755568,-0.710314743,0.498021721,0.570260366,-6.93669074
Rv2882c,0.161866123,12.88865124,0.710003189,0.49820456,0.570307523,-6.93692376
Rv0983,0.152336617,12.88892866,0.709465926,0.498519961,0.570506356,-6.937325385
Rv3229c,-0.145176023,13.39834446,-0.708231139,0.499245324,0.571174105,-6.938247422
Rv3922c,-0.204155577,12.81461089,-0.703442584,0.502064673,0.57423647,-6.94180975
Rv1109c,-0.18829507,13.21692348,-0.702364831,0.502700612,0.574800529,-6.942608584
Rv1198,0.15052413,14.40537201,0.701609344,0.503146699,0.575147249,-6.94316791
Rv2712c,0.221638125,9.644156998,0.700846594,0.503597329,0.575498963,-6.943732074
Rv2436,-0.22084314,8.661877838,-0.699330303,0.504493907,0.576359952,-6.944851984
Rv2980,-0.177417999,7.998842397,-0.698364748,0.505065363,0.576849121,-6.945564013
Rv1598c,0.255815137,10.85883715,0.697676742,0.505472803,0.577150739,-6.946070839
Rv1322A,-0.13995868,13.92947369,-0.696748598,0.506022784,0.577614893,-6.946753867
Rv0595c,0.307774251,7.975187123,0.695475902,0.506777545,0.578312471,-6.947689148
Rv0412c,0.180294927,12.77308326,0.694393666,0.507419914,0.578880094,-6.948483274
Rv3062,0.304860863,9.161131553,0.694153516,0.507562527,0.578880094,-6.948659343
Rv0393,-0.203018432,8.99917544,-0.688534273,0.510906699,0.582529133,-6.952763799
Rv2879c,0.18238974,12.73617317,0.687841499,0.511319944,0.58267577,-6.953267776
Rv3694c,-0.13995848,12.44216605,-0.687833422,0.511324763,0.58267577,-6.953273649
Rv2060,-0.47232996,9.485854056,-0.686104635,0.512356916,0.583686742,-6.954529327
Rv3667,0.139061751,8.568357315,0.6857083,0.512593728,0.583791329,-6.954816804
Rv2125,-0.17985397,11.73129625,-0.68477124,0.513153896,0.584264023,-6.955495905
Rv2063,-0.27309981,8.904044468,-0.682066082,0.514773165,0.585941974,-6.957451747
Rv3632,0.309313132,10.43784011,0.681627752,0.515035843,0.58607527,-6.957768015
Rv3912,0.215896211,7.303266126,0.681134845,0.515331327,0.58624581,-6.958123447
Rv2104c,0.225062723,10.89008571,0.678212211,0.517085534,0.588075243,-6.960226241
Rv2171,-0.188107051,8.670849128,-0.677623244,0.517439489,0.588311602,-6.960649022
Rv2046,-0.262373942,9.134882099,-0.676479763,0.518127124,0.588927103,-6.961468919
Rv2527,0.265968232,9.047489262,0.675080959,0.518969068,0.589717603,-6.962470213
Rv2249c,0.15889944,7.350606546,0.674439016,0.519355739,0.589990465,-6.962929112
Rv2348c,0.140624037,12.49889263,0.67201232,0.520819059,0.591485905,-6.964660346
Rv2408,0.133704068,7.145422438,0.670699751,0.521611612,0.592218937,-6.965594432
Rv0148,-0.169612643,12.28197557,-0.670051336,0.522003411,0.592496683,-6.966055275
Rv0977,-0.19076811,10.89004721,-0.66934706,0.522429169,0.592812806,-6.966555368
Rv1174c,0.13396723,13.56947315,0.66667179,0.52404841,0.594482643,-6.968450753
Rv3385c,0.285501886,10.06096102,0.666285158,0.524282679,0.594580864,-6.968724116
Rv2919c,0.18282252,12.80600979,0.664969616,0.525080278,0.595317713,-6.969653189
Rv3661,-0.24385578,10.97142934,-0.66122707,0.527353414,0.597726589,-6.97228731
Rv2855,-0.165551618,8.049781094,-0.660661272,0.52769759,0.597948353,-6.97268438
Rv1641,-0.14642284,13.75578144,-0.659408744,0.528459995,0.598643764,-6.973562307
Rv0472c,-0.18348096,11.28187063,-0.658318543,0.52912414,0.599227507,-6.974325242
Rv1502,0.239575157,11.61522806,0.657779477,0.529452725,0.599431009,-6.974702069
Rv1089,-0.161675981,7.169977129,-0.65698348,0.529938148,0.599811915,-6.975257995
Rv0681,-0.25600185,11.14588965,-0.655071298,0.531105363,0.600964078,-6.976591003
Rv0431,-0.14605162,11.09350379,-0.654326404,0.531560477,0.601310054,-6.977109337
Rv0187,-0.21932524,10.3090947,-0.650402305,0.53396193,0.603856947,-6.979831185
Rv2322c,-0.171893926,8.486704028,-0.639169023,0.540872656,0.61143441,-6.987541507
Rv2542,0.251019641,8.23322536,0.639017785,0.540966063,0.61143441,-6.987644489
Rv2374c,-0.15706168,12.12557227,-0.638415367,0.541338221,0.611683322,-6.988054475
Rv0070c,0.234266381,8.544831206,0.637990227,0.541600954,0.611808485,-6.988343602
Rv1156,-0.155383823,13.00153017,-0.637540451,0.541878995,0.611950865,-6.988649294
Rv3644c,0.174809749,9.659503235,0.637291502,0.542032926,0.611953046,-6.98881841
Rv3407,0.143417417,13.59547641,0.636438173,0.542560758,0.612207305,-6.98939764
Rv1828,-0.12835476,13.13324726,-0.636435744,0.542562261,0.612207305,-6.989399288
Rv1706c,-0.151701749,7.418054345,-0.63469933,0.543637283,0.613248445,-6.990575782
Rv2746c,0.135029981,8.402472163,0.63437829,0.543836179,0.613300968,-6.990792983
Rv0501,0.13742943,12.08653284,0.632885667,0.544761486,0.614172429,-6.99180152
Rv0329c,0.155364204,7.470341995,0.630638614,0.546156248,0.61541137,-6.993315765
Rv0956,0.127340472,8.952120042,0.630619631,0.546168039,0.61541137,-6.993328537
Rv3387,-0.147210541,7.47709991,-0.630376655,0.546318985,0.61541137,-6.993491978
Rv1473,0.267270971,10.85767877,0.625379047,0.549429189,0.618741794,-6.996841055
Rv1591,-0.130457557,12.04390258,-0.623778866,0.550427255,0.619692429,-6.997908298
Rv0096,0.167902665,6.874963499,0.61930103,0.553225857,0.622669081,-7.000881633
Rv3389c,-0.283968257,11.0857094,-0.616840049,0.554767505,0.62422973,-7.002507484
Rv1531,0.360470267,9.106196762,0.61640047,0.555043138,0.624365374,-7.002797275
Rv3339c,-0.15520518,12.18788568,-0.61465964,0.556135496,0.625391726,-7.003943068
Rv1119c,0.149720849,6.602184421,0.614451459,0.556266212,0.625391726,-7.004079893
Rv2568c,-0.148371245,8.212490262,-0.613814051,0.556666551,0.625667095,-7.004498563
Rv1624c,-0.301107647,11.66170158,-0.610576696,0.558702444,0.627780083,-7.006618864
Rv1705c,-0.181136078,7.493403308,-0.610191416,0.558945026,0.62787742,-7.006870524
Rv1704c,-0.210654546,9.939269824,-0.609227214,0.559552381,0.628384347,-7.007499696
Rv1335,-0.351955507,12.62897091,-0.606236123,0.561438925,0.630327137,-7.009445717
Rv0888,0.2458422,8.467530334,0.603333979,0.563272892,0.632209831,-7.011325534
Rv1879,-0.125068629,8.162304937,-0.598657217,0.566235586,0.63535799,-7.014337529
Rv0621,0.131944372,7.433872275,0.59827979,0.566475074,0.63544961,-7.014579673
Rv2134c,-0.181669333,12.84178226,-0.596211317,0.567788614,0.636625818,-7.015904257
Rv2219,-0.114241203,12.71919587,-0.596130659,0.567839869,0.636625818,-7.015955822
Rv0894,-0.173224783,7.217559291,-0.595353805,0.568333671,0.637002049,-7.016452151
Rv1369c,0.288274605,9.911769137,0.593118303,0.569756027,0.638418527,-7.017877106
Rv0782,0.117339717,8.641302727,0.591851173,0.570563153,0.639145035,-7.018682625
Rv3562,-0.134350813,8.282196876,-0.591579615,0.570736213,0.639152379,-7.018855051
Rv3164c,-0.236934859,8.931939019,-0.591342697,0.570887222,0.639152379,-7.019005423
Rv1553,-0.170677242,7.095518188,-0.586819488,0.573774635,0.642036275,-7.02186573
Rv1381,0.204329721,8.639508289,0.586807896,0.573782046,0.642036275,-7.021873035
Rv2615c,-0.12494424,12.25633542,-0.585827703,0.574408855,0.642559059,-7.02249021
Rv3258c,-0.221254943,11.10115533,-0.585400891,0.574681913,0.642685939,-7.022758656
Rv0874c,-0.114102595,9.988172686,-0.584822303,0.575052188,0.642921441,-7.023122276
Rv1675c,0.116002228,6.992610169,0.582714533,0.576402229,0.644251909,-7.024444139
Rv2717c,0.270396517,8.968810703,0.582046753,0.576830321,0.644551449,-7.024862016
Rv3068c,-0.137859292,7.852237859,-0.581235768,0.577350459,0.644953648,-7.025368917
Rv0424c,-0.284977581,10.90979006,-0.579615986,0.578390123,0.645935822,-7.026379409
Rv1987,0.268378937,11.93046589,0.578242964,0.57927223,0.646586448,-7.027233935
Rv2952,-0.140434633,11.12587012,-0.57820922,0.579293919,0.646586448,-7.027254913
Rv2941,-0.113854777,13.16066455,-0.576582766,0.580339848,0.647574342,-7.028264705
Rv3436c,0.209757908,10.05411104,0.575486266,0.581045577,0.648160983,-7.028943999
Rv0631c,0.120112695,7.654947348,0.575265742,0.581187568,0.648160983,-7.029080472
Rv0496,0.12988695,10.87214845,0.574462911,0.581704662,0.648558009,-7.029576906
Rv1190,-0.12242812,7.340213739,-0.571413112,0.583671352,0.650570561,-7.031456953
Rv0895,-0.12097568,6.960253092,-0.570465955,0.584282891,0.65107194,-7.032038953
Rv2458,0.188785908,7.678093475,0.569284997,0.585045886,0.651691663,-7.032763374
Rv2472,0.24212535,11.66273085,0.569104141,0.585162783,0.651691663,-7.032874192
Rv0632c,-0.124554923,13.05422481,-0.568787383,0.585367552,0.651739426,-7.033068206
Rv0920c,-0.113893839,7.979183955,-0.568208599,0.585741811,0.651975817,-7.033422452
Rv2742c,-0.164495712,9.904829047,-0.564921215,0.587870058,0.654163862,-7.035428202
Rv2468c,-0.13794007,11.40705588,-0.562088204,0.589707583,0.656027281,-7.037148118
Rv3852,0.159703153,12.47415223,0.560844524,0.590515252,0.656744311,-7.037900635
Rv0870c,-0.119654633,12.98042408,-0.560214441,0.590924673,0.657018153,-7.038281294
Rv3518c,0.144873837,11.5993031,0.559065321,0.591671761,0.657667176,-7.038974508
Rv3729,-0.203863426,10.04244429,-0.555808259,0.593792132,0.659841878,-7.040932207
Rv1981c,0.251972737,11.11823455,0.555264131,0.59414677,0.660053779,-7.041258232
Rv3720,-0.118436653,12.20402973,-0.554212901,0.594832243,0.660632996,-7.041887262
Rv1332,0.14932022,12.91647047,0.553567755,0.595253137,0.660918127,-7.042272755
Rv0361,-0.109786673,12.49808966,-0.551710957,0.596465423,0.662072059,-7.043379928
Rv0887c,0.120868712,7.016011846,0.551472328,0.596621319,0.662072059,-7.043521968
Rv0373c,0.107412028,7.059536848,0.550445275,0.597292547,0.662634278,-7.044132657
Rv1038c,0.123029337,14.40616493,0.549810723,0.597707463,0.662911914,-7.044509438
Rv1523,-0.249854407,8.027555075,-0.549537796,0.597885971,0.66292727,-7.044671371
Rv3863,-0.276574488,10.45377728,-0.549154151,0.598136943,0.663022944,-7.044898869
Rv1071c,-0.253467479,8.679766487,-0.539873832,0.604225349,0.669587464,-7.050357158
Rv2414c,0.120424498,9.623341743,0.539290301,0.604609293,0.669828567,-7.050697483
Rv2969c,-0.1351795,12.13085219,-0.538447849,0.605163829,0.670193341,-7.051188211
Rv3561,0.137205733,8.23624508,0.538284351,0.605271482,0.670193341,-7.051283367
Rv3408,0.142625017,13.44945915,0.537748259,0.605624535,0.670399884,-7.051595181
Rv3715c,-0.171933597,11.42648568,-0.536618094,0.60636919,0.670885927,-7.05225159
Rv0965c,-0.137342853,10.7933942,-0.536576064,0.606396892,0.670885927,-7.052275976
Rv2926c,0.146504983,12.85170816,0.534607393,0.607695235,0.672137642,-7.053416249
Rv3569c,-0.112444613,11.94610797,-0.533322714,0.608543286,0.672890763,-7.054158246
Rv1215c,-0.182254306,8.751692456,-0.530583494,0.610353626,0.674707221,-7.055734803
Rv3061c,0.13839678,10.89015778,0.52930324,0.611200725,0.675352065,-7.056469062
Rv2569c,0.260968496,8.551757725,0.529194868,0.61127246,0.675352065,-7.056531141
Rv0877,-0.1029903,12.75611415,-0.528278358,0.611879304,0.675663643,-7.05705567
Rv1718,-0.292415986,8.688945389,-0.528262019,0.611890125,0.675663643,-7.057065013
Rv3804c,-0.1092155,13.83475874,-0.526928277,0.612773808,0.676453894,-7.057826793
Rv1223,-0.132447603,13.11162535,-0.526479727,0.613071151,0.676596616,-7.058082584
Rv2579,-0.172297957,9.301044231,-0.523263129,0.615205666,0.678766241,-7.059910939
Rv3680,0.11442797,12.49285608,0.520773629,0.616860372,0.680256516,-7.061318829
Rv3903c,-0.103419927,7.801706522,-0.52072259,0.616894322,0.680256516,-7.061347628
Rv3370c,-0.156052283,8.182371079,-0.52023609,0.617217968,0.680427037,-7.061622002
Rv3348,0.209071664,10.06636498,0.518392869,0.618444991,0.681593083,-7.062659363
Rv0308,0.11988319,11.68415877,0.518129563,0.618620377,0.681599791,-7.062807271
Rv2572c,-0.127215929,9.454107461,-0.516667879,0.619594466,0.68248627,-7.06362707
Rv2844,-0.167698425,9.152836231,-0.516300913,0.619839144,0.682569035,-7.063832547
Rv1973,0.108618478,7.169534975,0.51464598,0.620943213,0.68359786,-7.064757505
Rv2655c,0.149198506,7.153616153,0.511223915,0.623229454,0.685927223,-7.066661326
Rv0288,-0.100844773,13.92803539,-0.509772361,0.624200541,0.686808248,-7.067465291
Rv2603c,0.15460063,11.3817947,0.509356426,0.624478946,0.686899269,-7.067695268
Rv0961,0.164257223,12.05552806,0.509139012,0.624624496,0.686899269,-7.06781541
Rv1812c,0.14496553,12.19205818,0.507326848,0.625838358,0.688046212,-7.068814936
Rv0216,-0.107454094,8.069237025,-0.506327969,0.626507969,0.688518845,-7.069364456
Rv0208c,-0.131267527,11.03991541,-0.506173865,0.626611307,0.688518845,-7.069449144
Rv0364,0.13044748,11.45314932,0.505920371,0.626781313,0.688518845,-7.069588399
Rv2127,-0.159716973,11.47799269,-0.503373784,0.628490505,0.690080802,-7.070983723
Rv1363c,-0.140396141,9.61221994,-0.503291121,0.628546026,0.690080802,-7.071028905
Rv2695,-0.133692823,8.639122371,-0.502760046,0.628902786,0.690284247,-7.071319015
Rv1171,-0.28397641,11.56998259,-0.501563696,0.629706838,0.690978394,-7.071971493
Rv0828c,-0.13964983,7.141912304,-0.499406421,0.631158046,0.692382097,-7.073144364
Rv3560c,-0.097572726,7.252510997,-0.498798883,0.631567049,0.692642043,-7.073473816
Rv1029,-0.104183382,7.372692317,-0.49582934,0.633568129,0.69464741,-7.075078703
Rv1866,0.106980495,7.827366791,0.494095916,0.63473772,0.695740283,-7.076011371
Rv2835c,-0.147605515,8.155198796,-0.493254759,0.635305667,0.696173275,-7.076462849
Rv0445c,0.256687524,10.46981673,0.492452557,0.635847552,0.696577481,-7.076892746
Rv0062,0.101006227,8.816460783,0.491232112,0.636672408,0.697154545,-7.077545515
Rv3471c,0.20030065,7.018795278,0.491160786,0.636720631,0.697154545,-7.077583617
Rv2342,0.183710933,11.65527419,0.489753789,0.637672278,0.698006687,-7.078334173
Rv0788,0.11758062,12.06766971,0.488376501,0.638604527,0.698837137,-7.07906692
Rv0910,0.164840053,12.02606452,0.488065079,0.638815415,0.698877951,-7.079232334
Rv0064,0.17475699,12.13236552,0.48619578,0.640081999,0.700073385,-7.080223139
Rv3710,0.099968797,12.47034874,0.484522582,0.641216781,0.701124052,-7.081106966
Rv2111c,0.176360853,12.70653458,0.484086194,0.641512909,0.701257391,-7.081337006
Rv2548,0.113658366,9.697869198,0.483185304,0.642124461,0.701586712,-7.081811289
Rv0581,-0.149017317,10.76964048,-0.483128987,0.642162701,0.701586712,-7.08184091
Rv2059,-0.260477951,7.997282757,-0.480625854,0.643863485,0.703115588,-7.083154195
Rv0728c,0.099866325,6.996736997,0.48052136,0.643934533,0.703115588,-7.083208878
Rv1753c,-0.106087143,8.943755435,-0.480171363,0.644172535,0.703115588,-7.083391957
Rv1187,-0.147043212,8.267921872,-0.48004179,0.644260656,0.703115588,-7.083459702
Rv0032,0.100807051,7.438988567,0.47877333,0.645123648,0.703866614,-7.084121992
Rv0781,0.31202682,9.925650769,0.476794276,0.646471236,0.705031756,-7.085151997
Rv2194,-0.09888195,13.01339496,-0.476690718,0.646541789,0.705031756,-7.085205783
Rv1761c,0.14099791,8.358237853,0.476126154,0.646926491,0.705260236,-7.085498814
Rv1177,0.131208047,13.80126486,0.475125838,0.647608399,0.705792372,-7.086017213
Rv1326c,-0.13677716,11.1751368,-0.474895852,0.64776523,0.705792372,-7.086136255
Rv1002c,0.109299448,8.852910533,0.474136058,0.648283476,0.706165929,-7.086529139
Rv1140,-0.146063613,11.18209132,-0.473554387,0.648680364,0.706407126,-7.086829516
Rv3110,0.111629327,7.414727685,0.469675432,0.651330129,0.709100893,-7.088823715
Rv0135c,0.17544003,11.32363629,0.469143912,0.651693631,0.709304828,-7.089095766
Rv2602,0.10533402,11.37589274,0.468643497,0.652035951,0.709485605,-7.08935163
Rv0395,0.10744211,6.619785679,0.465998085,0.653847066,0.71126406,-7.090699948
Rv2144c,-0.09109813,12.96062786,-0.465008221,0.654525382,0.711809613,-7.091202607
Rv2851c,-0.12321717,12.44337329,-0.464003811,0.655214016,0.712366089,-7.09171162
Rv1658,0.22337661,11.0516948,0.463721873,0.655407379,0.712383939,-7.091854312
Rv3444c,-0.08958773,6.659406085,-0.463421193,0.655613627,0.712415779,-7.0920064
Rv3377c,0.149033159,9.270809666,0.458670893,0.658876207,0.715767838,-7.094396763
Rv0857,-0.168612857,11.04403882,-0.457415543,0.659739709,0.716512562,-7.09502456
Rv2521,0.114363423,11.58890883,0.45182601,0.663591105,0.720501022,-7.09780006
Rv3089,-0.136403962,9.791037609,-0.450543619,0.664476233,0.721267542,-7.098432269
Rv3558,0.15991183,9.807246225,0.448976763,0.665558466,0.722247543,-7.0992024
Rv0012,-0.14116769,11.59973542,-0.445266897,0.668124216,0.724836458,-7.101015688
Rv1404,-0.09406479,11.92344608,-0.444433125,0.668701498,0.725267303,-7.101421246
Rv1684,-0.202925322,8.739288188,-0.443590476,0.669285165,0.72570484,-7.101830389
Rv0390,-0.151527483,11.26885314,-0.442053336,0.670350493,0.726664266,-7.102574834
Rv1834,0.121590273,7.83277299,0.440531584,0.67140594,0.727612467,-7.103309404
Rv2829c,0.248273045,11.06897039,0.439522714,0.672106096,0.728175227,-7.103795071
Rv3666c,0.089416942,7.919360228,0.43828648,0.672964508,0.728909096,-7.104388745
Rv2564,-0.111025621,10.06793185,-0.435563654,0.674856978,0.73076229,-7.105690705
Rv3780,-0.104915207,11.64630121,-0.434464327,0.675621754,0.731393703,-7.106214175
Rv0323c,0.116944515,8.709893116,0.434059699,0.675903346,0.731501847,-7.10640653
Rv3816c,-0.122229443,11.58409011,-0.431195577,0.67789812,0.73346354,-7.107763216
Rv0071,0.09364324,7.178373048,0.429070899,0.679379649,0.734869013,-7.108764107
Rv2292c,-0.103144088,7.206500726,-0.427288846,0.680623414,0.73572124,-7.109599956
Rv0755c,0.10198959,11.73224557,0.42717698,0.680701525,0.73572124,-7.109652314
Rv3828c,0.222065229,10.61691859,0.427156605,0.680715752,0.73572124,-7.109661849
Rv3403c,-0.114031187,9.202704694,-0.425495763,0.681875931,0.736777375,-7.110437628
Rv0196,0.112979154,7.598114346,0.425221869,0.682067347,0.73678646,-7.110565286
Rv2389c,0.191022042,10.11405,0.421925377,0.684373076,0.739078864,-7.11209558
Rv1000c,-0.159930689,9.179619243,-0.420049151,0.685686983,0.74029922,-7.112961478
Rv3316,0.11360182,10.92547436,0.417984832,0.687133928,0.741662518,-7.113909921
Rv2757c,0.130905206,7.763311443,0.4175635,0.687429422,0.741782593,-7.114102951
Rv2806,-0.086399482,8.048888479,-0.416213459,0.688376637,0.742605665,-7.114720208
Rv0332,0.164465542,9.215180921,0.412881637,0.690716816,0.744930593,-7.116235376
Rv2023c,0.137298772,8.217562491,0.411894927,0.691410538,0.745479064,-7.116681852
Rv1582c,0.094101009,8.868285054,0.409843837,0.692853582,0.746834945,-7.117606674
Rv1314c,-0.118631294,9.186778796,-0.405964083,0.69558684,0.749580466,-7.119343929
Rv1655,-0.232564039,9.998950626,-0.405004447,0.696263632,0.750109014,-7.119771187
Rv1406,0.090466218,8.959400655,0.401359917,0.698836611,0.75267956,-7.121384998
Rv2779c,0.126343827,8.470607197,0.401084505,0.699031217,0.752687799,-7.121506382
Rv2817c,-0.09518122,7.671056163,-0.400379492,0.699529487,0.752870953,-7.121816744
Rv0066c,-0.102455603,10.86769556,-0.400314653,0.69957532,0.752870953,-7.121845261
Rv2372c,0.08822492,12.1910751,0.396235712,0.702461246,0.755774714,-7.123630328
Rv2272,0.117652623,10.32635035,0.39412947,0.703953475,0.757177849,-7.124545207
Rv3591c,0.084006659,7.134056882,0.393440129,0.704442156,0.757383474,-7.124843614
Rv3650,0.100842208,6.901504447,0.393329083,0.704520892,0.757383474,-7.124891638
Rv1682,-0.096094426,7.664704599,-0.392801629,0.704894927,0.757583282,-7.125119566
Rv3004,-0.15613198,11.61113492,-0.390717028,0.706374023,0.758970327,-7.126017504
Rv3397c,-0.093592245,8.283922949,-0.390046768,0.706849879,0.759278979,-7.126305241
Rv1803c,-0.11252627,10.19015147,-0.38837956,0.708034122,0.760348193,-7.127018898
Rv0785,-0.102253193,8.221642537,-0.384384593,0.710875253,0.762942586,-7.128716993
Rv1054,-0.13820017,10.18802504,-0.384208529,0.711000578,0.762942586,-7.128791442
Rv2956,0.192279972,9.04149002,0.384183316,0.711018525,0.762942586,-7.128802101
Rv3697c,0.151650606,10.29520513,0.382330586,0.7123379,0.764154646,-7.129583486
Rv2454c,0.10409054,12.18075828,0.381340702,0.713043246,0.76470754,-7.129999476
Rv0151c,0.129985598,7.801205339,0.380785431,0.713439035,0.764928244,-7.130232369
Rv3817,0.202043764,8.931207674,0.379221992,0.71455393,0.76582563,-7.130886353
Rv2493,0.185809234,10.36152673,0.379078268,0.714656456,0.76582563,-7.130946342
Rv3826,0.082294539,10.01342118,0.377949482,0.715461901,0.76648473,-7.131416727
Rv0622,0.096428283,7.559984167,0.375829423,0.716975698,0.767902144,-7.132296537
Rv0462,0.076881077,12.31075772,0.374416441,0.717985359,0.768714639,-7.132880264
Rv1056,0.177422168,8.981286674,0.374233416,0.718116184,0.768714639,-7.132955719
Rv0624,-0.168629995,10.05027679,-0.373961609,0.718310489,0.768718243,-7.133067711
Rv0879c,-0.191153513,9.414839818,-0.372025948,0.719694856,0.769995081,-7.133862985
Rv0569,0.08276064,14.38848836,0.371052808,0.720391254,0.770535385,-7.134261299
Rv1560,-0.126063997,10.78564273,-0.3706669,0.720667494,0.770626117,-7.134418975
Rv3480c,-0.095840285,10.28640735,-0.369696071,0.721362626,0.771164613,-7.134814941
