Gene,Value,AveExpr,t,P.Value,padj,B
Rv2219A,-0.337192247,10.88739378,-1.353542514,0.214977883,0.299792503,-6.27085909
Rv0295c,-0.646519434,10.85047894,-1.352502902,0.21529514,0.300130967,-6.272132429
Rv0364,-0.536512027,11.11966957,-1.351775668,0.21551731,0.300336688,-6.273022807
Rv3388,-0.612109153,12.97547816,-1.34660814,0.217101739,0.302440001,-6.279341198
Rv3110,-0.278135031,7.219845506,-1.346175205,0.217234941,0.302520882,-6.279869882
Rv3576,-0.34311475,9.769966374,-1.343529504,0.218050486,0.303551611,-6.283098458
Rv2545,0.34292323,7.247756669,1.342169364,0.218470787,0.304031589,-6.284756739
Rv1676,-0.34275752,11.56508862,-1.34056467,0.21896756,0.304617621,-6.286711857
Rv1367c,0.341438889,9.467939427,1.339052255,0.219436661,0.305075703,-6.288553231
Rv3293,0.376264794,10.17941979,1.339014464,0.219448394,0.305075703,-6.288599227
Rv3865,-0.28690187,12.71795959,-1.338516713,0.219602978,0.305185222,-6.289204952
Rv0608,0.314919917,12.1457868,1.336943548,0.220092166,0.30575951,-6.291118465
Rv1290A,0.300387145,6.828174262,1.336537792,0.220218492,0.305829476,-6.291611781
Rv0760c,-0.520595907,11.50413068,-1.334202507,0.220946769,0.306735066,-6.294449213
Rv2490c,-0.678027413,12.62776973,-1.333210421,0.221256789,0.307059577,-6.295653699
Rv0217c,-0.289974779,7.903352345,-1.332551672,0.221462851,0.307239641,-6.296453176
Rv2892c,0.343143752,7.877208995,1.330926793,0.221971836,0.307839687,-6.298424137
Rv1151c,0.331065235,9.683461445,1.329732009,0.222346741,0.308192916,-6.29987245
Rv1247c,-0.627318776,9.811717495,-1.329627252,0.222379638,0.308192916,-6.299999397
Rv3755c,-0.415141323,11.97196877,-1.328043211,0.222877592,0.308776733,-6.301918231
Rv2924c,-0.360609288,8.718737416,-1.322609946,0.224592898,0.310943851,-6.308489067
Rv3547,0.841459769,9.800608476,1.322599195,0.224596304,0.310943851,-6.308502052
Rv0880,0.398983141,8.88039861,1.321930278,0.224808272,0.311130321,-6.309309861
Rv0049,-0.337464687,12.03352206,-1.321640978,0.2249,0.311150309,-6.309659152
Rv0301,-0.414607977,13.10487462,-1.319550547,0.225563766,0.311961429,-6.31218165
Rv1902c,-0.585666139,8.789171148,-1.317004419,0.226374507,0.312975194,-6.315250671
Rv1742,0.685004804,10.08978057,1.316293722,0.226601255,0.313181137,-6.316106663
Rv2914c,-0.392229767,8.632536848,-1.313052688,0.227637789,0.314505745,-6.32000663
Rv3500c,0.458814841,8.436164742,1.310160147,0.228566311,0.315680263,-6.323482168
Rv1089A,1.533792543,7.211409767,1.309844611,0.228667796,0.315712122,-6.32386101
Rv1912c,0.349552323,7.831455625,1.308925072,0.228963767,0.316012385,-6.32496471
Rv2832c,-0.558768603,8.233673946,-1.307488245,0.229426896,0.316543071,-6.326688325
Rv1428c,-0.743720272,10.03261418,-1.302532618,0.231030404,0.318618518,-6.33262394
Rv0859,-0.322719497,12.60742086,-1.301886719,0.231240106,0.318618518,-6.333396521
Rv1978,0.58321164,9.765110096,1.30162442,0.231325313,0.318618518,-6.333710196
Rv2822c,0.301328459,7.378214841,1.301622997,0.231325775,0.318618518,-6.333711898
Rv3339c,-0.864726613,11.83312497,-1.301619666,0.231326857,0.318618518,-6.333715881
Rv0852,0.611766456,8.667837146,1.30055477,0.231673061,0.318986233,-6.334988945
Rv1873,0.292218081,7.091228577,1.298269779,0.232417424,0.319901727,-6.337718387
Rv1433,0.551074375,9.291439334,1.297955379,0.232520004,0.319933539,-6.338093704
Rv2890c,0.54296984,12.02302374,1.295380763,0.233361486,0.320981669,-6.341164993
Rv3575c,-0.311374555,7.513851911,-1.294913261,0.233514563,0.321082524,-6.341722267
Rv3337,-0.3409569,11.17355612,-1.290106312,0.235093516,0.323143221,-6.347444857
Rv2331A,-0.368567593,7.835030372,-1.288777331,0.235531656,0.323634965,-6.349024596
Rv1501,-0.433465423,8.865776092,-1.287330466,0.236009454,0.32417084,-6.350743283
Rv1392,-0.279685553,12.82771959,-1.28710892,0.236082688,0.32417084,-6.351006342
Rv0626,-0.280622443,12.03197192,-1.286730263,0.236207902,0.32423219,-6.351455885
Rvnt12,0.423735547,12.8361276,1.284966328,0.236791943,0.324923096,-6.35354892
Rv1286,0.456137213,13.27094619,1.284176194,0.237053957,0.325171799,-6.354485875
Rv0197,0.326534521,7.932846276,1.283307291,0.237342377,0.325456542,-6.355515811
Rv2044c,-0.326834471,6.947272037,-1.280178101,0.238383545,0.326772949,-6.359221233
Rv1649,-0.293639065,9.984962449,-1.278317448,0.239004479,0.327512604,-6.361421771
Rv3312A,-0.471746278,10.31696914,-1.274661918,0.240228406,0.329077769,-6.365739066
Rv0266c,-0.3264297,8.372464623,-1.273743897,0.24053661,0.329387888,-6.366822027
Rv0179c,-0.793756385,10.58239691,-1.272308153,0.241019301,0.32980533,-6.368514723
Rv1334,-0.429851417,11.96260592,-1.272224678,0.24104739,0.32980533,-6.368613099
Rv2606c,0.269248923,12.01126688,1.272006639,0.241120773,0.32980533,-6.368870042
Rv3345c,-0.57516321,12.47185194,-1.271780205,0.241197001,0.32980533,-6.369136847
Rv0956,-0.360894666,8.708002474,-1.271619715,0.241251042,0.32980533,-6.369325933
Rv0621,0.562935768,7.649367972,1.270271993,0.24170526,0.330156858,-6.370913179
Rv2322c,0.469637867,8.807469924,1.270182015,0.241735611,0.330156858,-6.37101911
Rv3635,-0.292324611,8.836627556,-1.270126905,0.241754202,0.330156858,-6.371083988
Rv0619,0.56624223,7.721380745,1.269107519,0.242098303,0.330514672,-6.372283734
Rv0975c,-0.558561029,8.37703859,-1.268670817,0.242245842,0.330603987,-6.372797511
Rv0691c,0.291550851,7.268732947,1.266137624,0.243103185,0.331661614,-6.375775541
Rv3715c,0.437926927,11.73141594,1.2655901,0.243288828,0.331802447,-6.376418705
Rv2176,0.425138177,8.885813038,1.263347181,0.244050569,0.332728612,-6.379051531
Rv2833c,-0.32855263,7.338763518,-1.263074564,0.244143293,0.332742349,-6.379371334
Rv0393,-0.551352734,8.825008289,-1.261897439,0.244544006,0.333175691,-6.380751682
Rv1503c,0.288584751,7.952215359,1.259922759,0.245217471,0.333980223,-6.383065402
Rv3590c,-1.002413274,10.89974588,-1.259044426,0.245517531,0.334275813,-6.384093782
Rv2419c,-0.415904,9.754911283,-1.255767012,0.24663992,0.335676193,-6.387926957
Rv2100,0.318821455,8.560897447,1.255554546,0.24671283,0.335676193,-6.388175226
Rv2734,0.50817232,7.439835745,1.253675911,0.247358307,0.336440724,-6.390369245
Rv3315c,0.537547776,10.01650992,1.253125389,0.24754773,0.336584654,-6.391011782
Rv2684,-0.549894633,9.661037004,-1.252271279,0.247841853,0.336870797,-6.392008284
Rv2491,0.259199379,6.582382685,1.250054659,0.248606552,0.337796145,-6.394592371
Rv1479,-0.257544917,13.12260919,-1.242107859,0.251364453,0.341428234,-6.403831876
Rv2669,-0.483073738,8.497302796,-1.241339013,0.25163264,0.341677237,-6.404723735
Rv1509,-0.404384963,9.198215945,-1.237673619,0.252914506,0.343302024,-6.408970566
Rv2926c,0.27971895,12.91831514,1.237401042,0.253010052,0.343315965,-6.409286051
Rv1704c,-0.327126926,9.881033634,-1.232160067,0.254853051,0.345700264,-6.415343084
Rv2261c,-0.573332179,8.076368361,-1.22870958,0.256072564,0.347237502,-6.419321529
Rv3046c,0.595249437,10.67541597,1.227979175,0.25633134,0.347471371,-6.420162743
Rv2808,0.899342894,8.090146121,1.227457944,0.256516141,0.347604841,-6.420762845
Rv3924c,0.417923827,12.48276494,1.224049764,0.257727255,0.34904345,-6.424682562
Rv1885c,-0.462367502,9.653565647,-1.22394157,0.257765781,0.34904345,-6.424806876
Rv0961,0.30984814,12.12832352,1.223739186,0.257837859,0.34904345,-6.425039395
Rv2634c,-0.675622573,11.84492592,-1.22228221,0.258357248,0.349629002,-6.426712549
Rv0569,-0.30727248,14.1934718,-1.22119247,0.258746296,0.350037832,-6.427963108
Rv3721c,-0.327234023,10.72872077,-1.220523293,0.258985442,0.350243664,-6.428730671
Rv1468c,-0.671543603,11.62306722,-1.217105152,0.260209875,0.351781383,-6.43264697
Rv3843c,-0.256527153,12.3828936,-1.215078149,0.260938263,0.352647683,-6.434965912
Rv0358,0.272416841,7.17526457,1.214045114,0.26131013,0.35303174,-6.436146732
Rv3426,-0.767337813,10.03785473,-1.213402077,0.261541831,0.353226237,-6.436881421
Rv1731,-0.410469947,10.08248308,-1.212438924,0.261889198,0.353576764,-6.437981363
Rv2907c,0.455608163,10.71953722,1.209654647,0.262895527,0.354715228,-6.441157764
Rv2353c,-0.731053621,8.121149463,-1.209618387,0.262908654,0.354715228,-6.441199098
Rv1473A,-0.951816298,9.446658155,-1.208203969,0.263421126,0.355287588,-6.4428108
Rv3260c,0.382742277,12.50020119,1.207724369,0.263595083,0.355403149,-6.443357006
Rv2762c,-0.603801583,9.528727615,-1.205208108,0.264509333,0.35651643,-6.446220325
Rv1372,0.337627087,6.847963955,1.203936604,0.26497232,0.357020938,-6.44766567
Rv0756c,0.376740427,10.7793269,1.202366414,0.265544996,0.357672852,-6.449449112
Rv3376,-0.49294878,11.70918192,-1.201345505,0.265917892,0.358037049,-6.450607829
Rv2458,-0.306780442,7.4303103,-1.200917969,0.266074182,0.358037049,-6.451092879
Rv1490,0.309427997,7.855169364,1.200889278,0.266084673,0.358037049,-6.451125424
Rv2571c,-0.387080989,9.527467804,-1.200652926,0.266171109,0.358037049,-6.451393517
Rv2805,-0.393370371,7.827554674,-1.197980681,0.267150002,0.35923377,-6.454422133
Rv2603c,0.375458387,11.49222358,1.194381122,0.268473309,0.360892668,-6.458494486
Rv2340c,-0.570538483,11.30414871,-1.193256653,0.268887811,0.361329214,-6.459764945
Rv3918c,-0.342077853,12.77846365,-1.192353129,0.269221252,0.361656576,-6.460785181
Rv0667,0.307600527,13.99041321,1.190653566,0.269849395,0.362370226,-6.462702859
Rv1391,-0.271031117,12.62087812,-1.190428913,0.269932516,0.362370226,-6.462956203
Rv2132,0.538395972,10.05537276,1.18707129,0.271177347,0.36392,-6.466738753
Rv2293c,0.5281711,8.324507374,1.185949633,0.271594256,0.364358038,-6.468000736
Rv1322,0.40872948,11.47789594,1.185237731,0.271859137,0.364591901,-6.468801278
Rv0726c,0.523784607,11.00005451,1.184846454,0.272004813,0.364665794,-6.469241133
Rv0224c,0.337363781,7.838901944,1.183348148,0.272563241,0.365292813,-6.470924538
Rv3327,0.354925496,7.812173829,1.182412254,0.272912536,0.365639224,-6.471975312
Rv2527,1.029312611,9.429161452,1.181898215,0.273104542,0.365774746,-6.472552205
Rv0035,-0.30036839,7.633222322,-1.181598884,0.273216401,0.365802871,-6.472888058
Rv2861c,-0.483998253,12.07677995,-1.181027128,0.27343017,0.365967375,-6.473529412
Rv3801c,0.2485792,13.66382351,1.180021359,0.273806543,0.366261173,-6.474657094
Rv1558,0.522156233,11.42716522,1.179954368,0.273831627,0.366261173,-6.474732181
Rv3113,-0.24148939,6.777115384,-1.178638136,0.274324863,0.366799036,-6.476206904
Rv3231c,-0.324790532,9.771907755,-1.176739485,0.27503764,0.367629992,-6.478332181
Rv0396,0.462036625,7.252783032,1.17627644,0.275211704,0.367740564,-6.478850138
Rv1383,-0.37240507,8.054647456,-1.170715532,0.277309213,0.37033042,-6.485059533
Rv1053c,0.308784923,7.839550931,1.170583944,0.277359005,0.37033042,-6.48520622
Rv2269c,0.495836931,6.866334278,1.170407272,0.277425869,0.37033042,-6.485403146
Rv2647,0.396614599,7.6019484,1.165648927,0.279231707,0.372617451,-6.49069927
Rv0739,0.239950111,6.946566655,1.164737674,0.279578635,0.372856332,-6.491711806
Rv0893c,-0.30383263,8.327996801,-1.164692237,0.279595943,0.372856332,-6.491762279
Rv1141c,0.476510269,9.637171569,1.163745784,0.279956665,0.373132509,-6.492813318
Rv0012,0.353642233,11.84714038,1.16342702,0.280078242,0.373132509,-6.493167172
Rv3551,0.30337391,9.243791948,1.163419569,0.280081084,0.373132509,-6.493175442
Rv3768,0.348491391,8.604376086,1.161872286,0.280671838,0.373795839,-6.494892091
Rv0910,-0.641847362,11.62272081,-1.157902331,0.282192244,0.375696421,-6.499289331
Rv0817c,0.395079001,8.450297117,1.155668863,0.283050574,0.376600515,-6.501758577
Rv3009c,-0.311292447,11.65392511,-1.155648497,0.28305841,0.376600515,-6.501781078
Rv0236A,-0.342878663,11.32264536,-1.155271451,0.283203524,0.376669107,-6.502197594
Rv0588,0.480154987,13.15629869,1.154701604,0.283422957,0.376805633,-6.502826914
Rv2778c,-0.669958407,11.71976926,-1.154518853,0.283493359,0.376805633,-6.503028692
Rv3621c,-0.310495279,7.602712175,-1.152804573,0.284154455,0.377559682,-6.50492037
Rv0856,0.33207453,11.20552784,1.151953117,0.284483279,0.377871884,-6.505859206
Rv3875,-0.24552537,13.95970438,-1.150661233,0.284982785,0.378403651,-6.507282741
Rv3845,-0.320181088,10.06223735,-1.150431716,0.285071603,0.378403651,-6.507535531
Rv1762c,0.393338861,8.63261793,1.150151155,0.285180204,0.378423039,-6.507844492
Rv3394c,-0.332942678,7.457605152,-1.148836561,0.285689513,0.378973964,-6.509291456
Rv3442c,-0.303291087,12.4944744,-1.147488729,0.286212471,0.37950136,-6.510773799
Rv3890c,0.30822672,10.48935412,1.14732612,0.286275616,0.37950136,-6.510952555
Rv0874c,-0.520509383,9.784969292,-1.14575043,0.286888082,0.380064292,-6.512683776
Rv0717,0.557910983,11.80516291,1.145747899,0.286889067,0.380064292,-6.512686555
Rv3622c,0.595056084,8.827425323,1.142288605,0.288237434,0.38172497,-6.516481438
Rv2391,0.272326223,13.60780826,1.141673633,0.288477678,0.381910407,-6.517155224
Rv1299,0.389514037,13.17360226,1.141420527,0.288576603,0.381910407,-6.517432463
Rv3395c,0.576654706,8.969126184,1.141201992,0.288662039,0.381910407,-6.517671799
Rv2825c,-0.27296386,11.83830927,-1.140712173,0.288853607,0.382038312,-6.518208124
Rv3836,0.661985872,9.349892664,1.135858447,0.29075749,0.384430101,-6.523513911
Rv2033c,-0.40733157,8.181375189,-1.135350809,0.2909572,0.384567855,-6.524067906
Rv1068c,-0.49833173,13.26244975,-1.133928221,0.291517453,0.385181905,-6.525619472
Rv0240,0.662894707,11.99962463,1.133650346,0.29162699,0.385200217,-6.525922379
Rv2437,0.256622959,7.692239231,1.133163833,0.291818851,0.385317436,-6.526452594
Rv1502,-0.53321154,11.22883471,-1.132940018,0.291907149,0.385317436,-6.526696459
Rv0663,0.454422883,10.03265626,1.132129792,0.292226975,0.385613176,-6.527578984
Rv0203,0.252998367,9.576777918,1.12937523,0.293316428,0.386923964,-6.530575996
Rv1431,0.340959705,8.788686219,1.12899877,0.293465576,0.386993911,-6.53098519
Rv2128,-0.256661327,12.12048697,-1.128212364,0.293777338,0.387191814,-6.531839661
Rv0432,-0.367907353,12.02054659,-1.128135067,0.293807996,0.387191814,-6.531923625
Rv2908c,-0.401526893,11.34745483,-1.126237919,0.294561267,0.388057481,-6.533983137
Rv1467c,0.272702642,8.920521164,1.123314408,0.295725119,0.389463307,-6.537152023
Rv0543c,-0.230623783,13.08210238,-1.122227923,0.296158596,0.38986666,-6.538328205
Rv0831c,-0.331770493,12.53383424,-1.122061435,0.296225065,0.38986666,-6.538508366
Rv3147,-0.350606347,11.96036513,-1.121041046,0.296632713,0.390275589,-6.53961214
Rv1040c,0.24008284,6.795191477,1.11998775,0.297053983,0.390702167,-6.540750759
Rv0609,-0.501794123,11.63967261,-1.119251936,0.29734856,0.390961889,-6.541545724
Rv0302,0.539584863,12.47476905,1.118665537,0.29758349,0.391100759,-6.542178997
Rv1624c,-0.42455449,11.59997816,-1.118503417,0.297648467,0.391100759,-6.542354034
Rv2311,0.442841629,8.143251271,1.117781397,0.297937987,0.391353453,-6.543133362
Rv0592,-0.26766948,7.228217477,-1.117425469,0.298080792,0.39141333,-6.543517408
Rv2562,0.448176745,8.583811926,1.114304486,0.299335361,0.392932561,-6.546881203
Rv3903c,-0.285533678,7.710649646,-1.111585666,0.300431733,0.394243206,-6.549806056
Rv3342,-0.26176119,11.79389214,-1.111093149,0.300630687,0.39437574,-6.550335348
Rv0712,-0.345879613,10.95630365,-1.109226242,0.301385795,0.395014448,-6.552340124
Rv1961,0.25030314,7.769481975,1.109046525,0.301458565,0.395014448,-6.552532985
Rv0235c,-0.398861094,9.252861045,-1.109027627,0.301466218,0.395014448,-6.552553264
Rv1109c,-0.231899613,13.19512121,-1.108919435,0.301510035,0.395014448,-6.552669357
Rv1355c,0.230646867,7.328688686,1.107737064,0.301989215,0.395513526,-6.553937539
Rv1456c,0.257827435,8.058396159,1.106206642,0.302610359,0.396198147,-6.55557759
Rv3196A,-0.28595335,12.46581509,-1.105666555,0.302829805,0.396356565,-6.556155975
Rv3229c,0.283235693,13.61255031,1.104235974,0.303411693,0.396989104,-6.557687019
Rv1275,-0.247151633,11.83733361,-1.103774785,0.303599472,0.397105742,-6.558180291
Rv0928,-0.435271336,9.904349715,-1.101845781,0.304385903,0.398005081,-6.560241875
Rv0611c,0.31700568,12.13203045,1.100827036,0.304801891,0.398419615,-6.56132959
Rv3510c,0.297370331,8.166377288,1.099497265,0.305345568,0.399000732,-6.562748294
Rv2636,0.229564397,7.306146626,1.098138701,0.305901818,0.399597897,-6.564196437
Rv0483,-0.30364311,12.62690067,-1.096507862,0.306570619,0.400329239,-6.565933098
Rv0322,0.224003986,7.048813068,1.096288787,0.30666055,0.400329239,-6.566166246
Rv2737A,-0.417357427,7.507583511,-1.095158929,0.307124695,0.400776257,-6.567368148
Rv0641,-0.285929027,13.68410969,-1.094970712,0.307202069,0.400776257,-6.567568279
Rv2416c,0.268573761,7.808367517,1.093667048,0.30773842,0.401345927,-6.568953783
Rv1323,-0.253554957,13.03621785,-1.093309359,0.30788571,0.401407988,-6.569333717
Rv1861,0.279806277,10.55091467,1.092950497,0.30803354,0.401470713,-6.569714806
Rv0461,-0.343446406,9.958405587,-1.092685268,0.308142835,0.401483189,-6.569996406
Rv0600c,0.351536187,7.482138768,1.091879159,0.308475205,0.401692007,-6.570851962
Rv0634c,0.331107223,11.93008557,1.091812617,0.308502654,0.401692007,-6.570922566
Rv1351,0.370147904,9.019635859,1.091033438,0.308824216,0.401980697,-6.571749069
Rv2187,0.323691447,10.24117379,1.090482341,0.309051812,0.402146927,-6.572333379
Rv3874,-0.235188833,13.95641777,-1.090117045,0.309202747,0.402213331,-6.572720572
Rv3002c,-0.426197267,12.99408645,-1.08775209,0.310181341,0.403231982,-6.575225008
Rv2570,0.286004687,7.29060754,1.087740479,0.310186152,0.403231982,-6.575237294
Rv1473,0.50579914,10.97694285,1.086860513,0.310550907,0.403573363,-6.576168142
Rv0062,0.285278579,8.908596959,1.086623422,0.310649243,0.403573363,-6.576418849
Rv2338c,-0.549358444,8.721323977,-1.085361803,0.311172926,0.40412329,-6.577752249
Rv3278c,-0.546742889,9.203547111,-1.085015339,0.311316862,0.404128106,-6.578118228
Rv2576c,0.227999017,13.11755324,1.084869674,0.311377393,0.404128106,-6.578272072
Rv3617,-0.250456024,10.21303661,-1.08395649,0.311757082,0.404490497,-6.57923619
Rv0486,-0.224149833,13.0017747,-1.083102674,0.312112419,0.40482107,-6.580137092
Rv3699,-0.2560022,11.38291722,-1.082302641,0.312445667,0.405122787,-6.580980777
Rv0565c,0.288183451,8.185574524,1.08052458,0.313187316,0.405953682,-6.582854221
Rv2635,0.697099852,7.719093203,1.076645848,0.314810035,0.407806306,-6.586933209
Rv1432,-0.264026133,7.238593366,-1.076624047,0.314819175,0.407806306,-6.586956106
Rv2286c,0.250564478,8.481831929,1.075658341,0.315224236,0.40819967,-6.587969985
Rv0504c,-0.309869617,11.32366893,-1.075305693,0.315372256,0.408260033,-6.588340059
Rv3049c,0.375092027,13.11100723,1.073690943,0.316050733,0.409006831,-6.590033464
Rv3378c,0.290046573,7.812275563,1.068614889,0.318191096,0.411644393,-6.595344601
Rv0624,0.523378376,10.39628097,1.067722966,0.318568365,0.412000077,-6.596275919
Rv1837c,-0.248216987,12.81113533,-1.066160119,0.319230278,0.412649138,-6.597906415
Rv0947c,0.748457649,10.15818582,1.065940561,0.319323355,0.412649138,-6.598135336
Rv2374c,0.271633057,12.33991964,1.065812333,0.319377724,0.412649138,-6.598269015
Rv1600,-0.27493423,12.22127383,-1.065221748,0.319628228,0.41284031,-6.598884557
Rv0466,-0.27335568,11.34158395,-1.064953782,0.319741941,0.412854732,-6.599163765
Rv0109,-0.580181957,12.82893995,-1.061276726,0.321305546,0.414740663,-6.602989834
Rv0900,0.308405387,11.8182729,1.059906359,0.321889811,0.41536166,-6.604413235
Rv3561,-0.252479506,8.04140246,-1.059546731,0.32204328,0.415426544,-6.604786555
Rv1390,0.264802193,13.64490185,1.058283107,0.322582979,0.415989454,-6.606097547
Rv1051c,0.274790306,6.785865886,1.054912434,0.324026093,0.417716635,-6.609588904
Rv1121,-0.331933767,11.21535465,-1.054195574,0.324333663,0.417762494,-6.610330367
Rv0567,0.471875668,9.47337651,1.054015879,0.324410797,0.417762494,-6.61051617
Rv1118c,-0.320932668,8.166129985,-1.053866748,0.324474823,0.417762494,-6.610670353
Rv2930,0.256421087,13.24748749,1.053862304,0.324476731,0.417762494,-6.610674946
Rv2775,0.531339091,10.08485008,1.052218111,0.325183285,0.418429847,-6.612373754
Rv1205,-0.342079107,10.52105964,-1.052172438,0.325202929,0.418429847,-6.612420916
Rv0141c,0.41686193,11.84752919,1.049849868,0.326203106,0.419582653,-6.614817199
Rv3772,-0.219048933,8.141956548,-1.049006343,0.326566954,0.41985734,-6.615686521
Rv0256c,-0.24708968,8.506714794,-1.048871299,0.326625233,0.41985734,-6.615825646
Rv0378,1.114417971,8.50374245,1.048154688,0.326934631,0.420120915,-6.616563693
Rv3688c,0.32130125,10.76641102,1.047685969,0.327137126,0.420246991,-6.61704623
Rv3055,-0.231310078,9.492845512,-1.047074133,0.327401597,0.420452577,-6.61767586
Rv3868,-0.23093071,13.21286737,-1.046365746,0.327708013,0.420711881,-6.618404508
Rv0106,0.275015755,7.092219707,1.042312973,0.329465378,0.422833156,-6.622566121
Rv0415,-0.247104655,9.533628011,-1.041701942,0.329730972,0.423039163,-6.623192516
Rv2704,0.765835402,11.23287401,1.041440644,0.3298446,0.42305013,-6.6234603
Rv2488c,-0.437058591,7.704590947,-1.040073245,0.330439728,0.423678454,-6.624860822
Rv0304c,-0.459889994,9.50710093,-1.038062923,0.331316197,0.424530032,-6.626917343
Rv2919c,0.24243107,12.83581407,1.037858384,0.331405475,0.424530032,-6.627126416
Rv0644c,0.392459563,10.98733302,1.037824557,0.331420241,0.424530032,-6.62716099
Rv0417,0.30358516,8.810900021,1.035534347,0.332421193,0.425676757,-6.629499795
Rv0635,0.30633419,12.42378235,1.034235991,0.332989695,0.426269161,-6.630823981
Rv1298,0.25561165,13.86818258,1.0336611,0.333241661,0.426373679,-6.63140991
Rv3829c,0.713990319,8.035179988,1.033566465,0.333283152,0.426373679,-6.631506338
Rv3450c,-0.261830518,8.657461442,-1.032000395,0.333970355,0.427085783,-6.633101128
Rv0728c,0.245485906,7.069546788,1.031814627,0.334051945,0.427085783,-6.633290182
Rv3350c,-0.403301144,9.364274749,-1.030391103,0.334677675,0.427749942,-6.634738039
Rv0448c,0.299694682,7.312292945,1.029419645,0.335105216,0.428160457,-6.635725239
Rv3627c,-0.267575677,12.33935493,-1.025471455,0.336847197,0.430249624,-6.639730191
Rv0404,0.438450501,8.00036589,1.02266295,0.338090613,0.431700859,-6.642572009
Rv2145c,-0.237969757,12.80207654,-1.021701511,0.338517091,0.432108373,-6.643543499
Rv1887,-0.25255383,12.23348325,-1.0192689,0.339598016,0.433350749,-6.645998456
Rv1617,-0.3361626,11.55166021,-1.017932652,0.340192912,0.433972327,-6.647345095
Rv0964c,0.553889585,7.794068083,1.017237469,0.340502725,0.434229957,-6.648045155
Rv0098,-0.292158818,8.399391593,-1.015258745,0.341385753,0.43521819,-6.650035776
Rv3353c,0.781660974,7.156905542,1.012309178,0.342705315,0.43676214,-6.652997617
Rv3242c,-0.514592689,10.26589222,-1.011679642,0.342987463,0.436983394,-6.653628926
Rv1665,-0.353716112,9.804824668,-1.011273811,0.343169445,0.437076934,-6.654035742
Rv2487c,-0.568303685,11.59520837,-1.010849027,0.343360006,0.437181336,-6.654461422
Rv3109,-0.217034629,7.030116893,-1.010268554,0.343620541,0.437327508,-6.655042902
Rvnt07,0.394223377,12.20739907,1.01010927,0.34369206,0.437327508,-6.655202418
Rv0195,-0.871839729,7.553994446,-1.008900499,0.344235173,0.437880192,-6.656412324
Rv2690c,-0.251494523,8.0829983,-1.00849536,0.344417354,0.437973553,-6.656817596
Rv0818,-0.212747413,12.84679674,-1.006523407,0.345305155,0.438963862,-6.65878843
Rv0315,-0.333284703,11.85165428,-1.005012891,0.345986401,0.439691051,-6.660296101
Rv3004,-0.261867753,11.55826704,-1.003941581,0.34647019,0.440166925,-6.661364346
Rv0741,0.512688007,11.80010366,1.003046635,0.346874735,0.440541856,-6.662256065
Rv2213,-0.249190977,9.368155684,-1.002561008,0.347094406,0.440681829,-6.662739687
Rv1324,-0.279685563,13.14091191,-1.000301619,0.348117837,0.44184187,-6.664987394
Rv3218,-0.264655567,7.623256909,-0.998117137,0.349109539,0.442960921,-6.667156892
Rv3164c,-0.515463447,8.792674725,-0.996612853,0.349793706,0.443689181,-6.668648748
Rv0730,-0.310401027,12.12447977,-0.995389638,0.350350797,0.444255845,-6.669860584
Rv0192A,0.197709363,11.88862096,0.994399365,0.350802296,0.444688301,-6.670840811
Rv2122c,0.313441218,7.585190446,0.993923968,0.351019205,0.444823203,-6.671311119
Rv2500c,0.420676163,11.12642244,0.993057771,0.351414686,0.445184243,-6.6721676
Rv3459c,0.225632193,13.89822363,0.992401667,0.351714471,0.445423863,-6.672815962
Rv0157A,0.563372992,9.749007246,0.989360939,0.353106388,0.446980108,-6.675816515
Rv1211,-0.312611577,13.26655889,-0.989232322,0.353165356,0.446980108,-6.675943276
Rv0218,0.429070428,9.381731462,0.985557526,0.354853348,0.448975354,-6.679559699
Rv1915,0.26093946,11.49640898,0.982862325,0.356095276,0.45039962,-6.682205492
Rv2303c,0.402011491,9.212279408,0.98262936,0.356202779,0.45039962,-6.682433924
Rv0371c,-0.255571541,7.020980773,-0.981719821,0.356622731,0.450789047,-6.683325365
Rv1561,-0.569081627,9.643026029,-0.979299149,0.357742237,0.452062224,-6.68569476
Rv0445c,-0.326969684,10.17798813,-0.978078681,0.358307688,0.452634688,-6.68688766
Rv0181c,-0.274342362,9.809023239,-0.977697485,0.358484437,0.452715917,-6.687260009
Rv0230c,0.371824921,8.621649913,0.976791087,0.358904974,0.453104868,-6.688144921
Rv3115,0.24075764,12.29344966,0.976346615,0.359111331,0.453223266,-6.688578626
Rv0054,0.3543102,12.06793591,0.974836559,0.359813082,0.453966614,-6.690050954
Rv3367,-0.691308962,11.71756433,-0.972312654,0.360988308,0.455306682,-6.692507857
Rv0064,-0.288872423,11.90055081,-0.970483791,0.361841713,0.456240131,-6.69428508
Rv1828,-0.21992805,13.08746062,-0.970021054,0.362057882,0.456369767,-6.694734338
Rv0309,-0.27633999,11.72527937,-0.969327691,0.362381973,0.456635312,-6.695407194
Rv2845c,-0.358149943,11.09162463,-0.967075379,0.363436258,0.457797946,-6.697590309
Rv1100,-0.27104143,11.44345669,-0.966673175,0.363624769,0.457797946,-6.69797974
Rv2654c,0.597951859,7.365453006,0.966628399,0.36364576,0.457797946,-6.698023086
Rv1198,-0.205416153,14.22740187,-0.96629502,0.363802077,0.457825124,-6.698345771
