Gene,Value,AveExpr,t,P.Value,padj,B
Rv1544,-2.434530323,11.10283091,-8.573442356,2.30E-05,0.000298305,3.143535879
Rv0428c,-1.923387279,8.136693391,-8.572030614,2.30E-05,0.000298305,3.142245588
Rv1527c,-1.880687029,9.048493537,-8.562472328,2.32E-05,0.000299828,3.133504603
Rv2522c,-2.055825744,9.742181701,-8.549101951,2.35E-05,0.000302365,3.12126287
Rv2993c,-2.1988236,10.82212449,-8.540767294,2.37E-05,0.000303597,3.113623135
Rv2646,2.362422807,8.875807106,8.526838304,2.40E-05,0.000305266,3.100840674
Rv3602c,-1.93271946,10.50782733,-8.522902871,2.41E-05,0.000305266,3.097225809
Rv0844c,-2.000038092,10.59506162,-8.521941221,2.41E-05,0.000305266,3.096342266
Rv1569,-2.473339862,9.488775582,-8.519956168,2.41E-05,0.000305266,3.094518162
Rv2155c,-2.557472769,10.53918613,-8.495951143,2.46E-05,0.000310758,3.072429515
Rv2150c,-2.486993497,11.7622003,-8.468215287,2.52E-05,0.000317404,3.046838772
Rv0914c,-1.880116044,11.08602604,-8.456106317,2.55E-05,0.000319795,3.035643009
Rv1806,3.254169228,8.615357471,8.448929792,2.57E-05,0.000320817,3.029001006
Rv2574,-1.879580797,9.850397138,-8.423394027,2.62E-05,0.00032709,3.005326652
Rv3094c,2.140888524,9.334407181,8.419034895,2.63E-05,0.000327335,3.001278939
Rv1077,-1.813533687,11.27984679,-8.408475645,2.66E-05,0.000329302,2.991466374
Rv0902c,-2.068947236,10.57565611,-8.402631032,2.67E-05,0.000329302,2.986030379
Rv0773c,-1.787559296,9.518583172,-8.40178747,2.67E-05,0.000329302,2.985245519
Rv2632c,1.704569287,11.65626495,8.390045491,2.70E-05,0.000330288,2.974313411
Rv2095c,-2.541531621,10.01543294,-8.388512475,2.71E-05,0.000330288,2.972885135
Rv3329,-1.830854682,9.134690436,-8.386532509,2.71E-05,0.000330288,2.971040106
Rv0189c,-1.767827853,11.39329519,-8.384639064,2.72E-05,0.000330288,2.969275342
Rv0674,-3.024994275,10.2244168,-8.381024352,2.72E-05,0.000330347,2.965905318
Rv0013,-2.071687265,10.59845517,-8.365000742,2.76E-05,0.000334059,2.950950953
Rv2393,-2.936356095,11.9102198,-8.3446611,2.81E-05,0.000337479,2.931932234
Rv1895,4.222403654,9.281923816,8.344538677,2.81E-05,0.000337479,2.931817639
Rv3171c,-1.94677737,10.47703702,-8.343399998,2.82E-05,0.000337479,2.930751692
Rv2516c,2.897304563,11.99524878,8.329985902,2.85E-05,0.00034051,2.918184789
Rv1820,-2.004533956,11.12529998,-8.323415726,2.87E-05,0.000341144,2.912023086
Rvnt30,2.781954089,11.476604,8.321239754,2.87E-05,0.000341144,2.909981456
Rv1790,1.980950445,10.43721035,8.317803297,2.88E-05,0.000341182,2.906756208
Rv2020c,2.113403135,8.255207133,8.305975631,2.91E-05,0.00034344,2.895646551
Rv3352c,1.94072483,7.753684556,8.303809707,2.92E-05,0.00034344,2.893610611
Rv0522,-1.81250122,10.4654952,-8.297191231,2.93E-05,0.000344465,2.887386448
Rv1737c,-3.610297543,13.82063829,-8.287427333,2.96E-05,0.000346468,2.878196322
Rv0598c,-2.564180809,10.29092501,-8.277780851,2.99E-05,0.000347449,2.86910741
Rv1579c,-2.266396814,7.766339332,-8.271472211,3.00E-05,0.000347449,2.863158404
Rv3296,-2.015689008,9.20658307,-8.270575832,3.01E-05,0.000347449,2.862312803
Rv2012,4.057418894,8.958787441,8.268885398,3.01E-05,0.000347449,2.86071791
Rv3705c,-2.972440754,9.9110848,-8.268108077,3.01E-05,0.000347449,2.859984427
Rv1713,-3.532287028,10.56729399,-8.257984342,3.04E-05,0.000349608,2.85042613
Rv3198c,-2.199292692,9.446411051,-8.24721378,3.07E-05,0.000351991,2.840245901
Rv2311,2.592811311,9.218236112,8.243121948,3.08E-05,0.00035228,2.836375303
Rv1280c,-2.232606321,9.479426403,-8.238936563,3.09E-05,0.000352603,2.832414478
Rv3249c,2.242336187,11.81753354,8.234940581,3.10E-05,0.000352869,2.828631258
Rv0763c,2.320236126,8.728777205,8.211031478,3.17E-05,0.000358799,2.805961722
Rv3146,-2.334888777,11.9474591,-8.210113414,3.17E-05,0.000358799,2.805090111
Rv0205,-1.742913355,9.617644619,-8.203658997,3.19E-05,0.000359255,2.798959887
Rv1869c,-2.024932367,11.99483447,-8.202475168,3.19E-05,0.000359255,2.797835065
Rv2792c,-1.90307878,11.50889819,-8.197533208,3.21E-05,0.000359851,2.793137907
Rv0651,-1.769988893,9.778549804,-8.194085166,3.22E-05,0.000359968,2.789859209
Rv1402,-2.489030431,9.491331891,-8.175689351,3.27E-05,0.000364478,2.772346605
Rv2537c,-3.70299442,9.636659333,-8.170561534,3.29E-05,0.000364478,2.767458892
Rv2870c,-1.87276743,10.44454967,-8.168234384,3.29E-05,0.000364478,2.765239831
Rv0555,-2.77172826,10.81817654,-8.167283274,3.30E-05,0.000364478,2.764332739
Rv0263c,-1.976708777,8.993070065,-8.16498632,3.30E-05,0.000364478,2.762141713
Rv1031,2.010546847,9.21554522,8.156505773,3.33E-05,0.000366278,2.754047634
Rv2315c,-2.665564544,9.885403455,-8.15295148,3.34E-05,0.000366456,2.750653147
Rv0350,1.9803049,13.57863971,8.149515171,3.35E-05,0.000366598,2.747370122
Rv3918c,-2.435391215,11.73180697,-8.141058974,3.38E-05,0.000368413,2.739286028
Rv3297,-2.484101855,8.892724992,-8.12675355,3.42E-05,0.000372211,2.725593552
Rv3883c,-2.279326667,11.2589732,-8.118731119,3.45E-05,0.000373766,2.717905746
Rv1622c,3.478253861,10.59681837,8.116214487,3.45E-05,0.000373766,2.715492735
Rv2531c,-1.904869863,10.33725842,-8.113039749,3.46E-05,0.000373839,2.712447793
Rv0960,-1.94256742,9.873737507,-8.102140312,3.50E-05,0.000375069,2.701986141
Rv0862c,-2.120163877,9.062974392,-8.101945422,3.50E-05,0.000375069,2.701798969
Rv2981c,-1.637804349,10.78944113,-8.100606518,3.50E-05,0.000375069,2.70051298
Rv3021c,2.034847714,10.97762371,8.087771188,3.54E-05,0.000378467,2.688175613
Rv3320c,-2.353544605,10.71166259,-8.083437987,3.56E-05,0.000378958,2.684006717
Rv2157c,-2.368224557,11.07528535,-8.076017635,3.58E-05,0.000380521,2.676863259
Rv1997,-1.932183367,13.30249166,-8.061282269,3.63E-05,0.000384654,2.662660999
Rv3426,-2.082659378,9.380193951,-8.056727734,3.65E-05,0.000385243,2.658266727
Rv1320c,-1.813121776,10.01550189,-8.048513939,3.67E-05,0.000386155,2.65033656
Rv3708c,-1.968990617,11.7097915,-8.042286998,3.69E-05,0.000386155,2.64432001
Rv3396c,-1.772623434,10.64927444,-8.042004121,3.70E-05,0.000386155,2.644046595
Rv1284,3.402020046,10.25420542,8.040634691,3.70E-05,0.000386155,2.642722858
Rv2235,-1.935245626,10.68865157,-8.039869744,3.70E-05,0.000386155,2.641983351
Rv2866,2.48505711,8.755439662,8.029540301,3.74E-05,0.000388815,2.631991514
Rv1538c,-1.837323096,8.960579865,-8.023274161,3.76E-05,0.000390044,2.625924807
Rv1459c,-2.416550034,9.570226146,-8.009355701,3.81E-05,0.000394037,2.6124348
Rv3645,-1.991088233,12.19291344,-8.005383062,3.82E-05,0.000394296,2.608580772
Rv3257c,-1.98139443,11.62730084,-8.003049599,3.83E-05,0.000394296,2.606316215
Rv2696c,-1.747014337,12.1237701,-7.989422928,3.88E-05,0.000397437,2.593080654
Rv1478,-2.921086611,10.72668598,-7.988857509,3.88E-05,0.000397437,2.592531047
Rv0861c,-1.713768082,10.11765537,-7.982469391,3.90E-05,0.000398763,2.586319262
Rv3422c,-4.388114352,9.946481244,-7.972042257,3.94E-05,0.000401046,2.576170829
Rv3199c,-2.095434229,9.716125899,-7.970765516,3.94E-05,0.000401046,2.574927436
Rv1714,-2.128650907,9.745971893,-7.944771714,4.04E-05,0.000409739,2.549575586
Rv2845c,-1.767024551,10.38718732,-7.939883294,4.06E-05,0.000410559,2.544800003
Rv1279,-1.900092238,9.061795769,-7.922051396,4.13E-05,0.00041494,2.527358489
Rv0848,4.978848413,9.858501367,7.92173228,4.13E-05,0.00041494,2.527046054
Rv1512,-2.554772608,10.35914858,-7.919314783,4.14E-05,0.00041494,2.524678835
Rv0886,-3.219899303,9.497115632,-7.917267761,4.14E-05,0.00041494,2.522673904
Rv3574,2.006975733,11.33090048,7.913351876,4.16E-05,0.00041494,2.518837313
Rv0326,2.007789348,7.63849633,7.912229258,4.16E-05,0.00041494,2.517737129
Rv0452,2.360415365,8.708391371,7.900548799,4.21E-05,0.00041842,2.506282232
Rv1179c,-2.699331453,9.23543504,-7.88527946,4.27E-05,0.000419953,2.491286088
Rv2577,1.962516722,7.805603432,7.882918996,4.28E-05,0.000419953,2.488965661
Rv2151c,-2.068310472,10.98252697,-7.880540482,4.29E-05,0.000419953,2.486626896
Rv0706,-2.11420067,12.71972314,-7.880139753,4.29E-05,0.000419953,2.486232804
Rv0102,-2.004642607,11.54723737,-7.875976958,4.31E-05,0.000419953,2.482137961
Rv3189,1.959712638,9.192980563,7.874922283,4.31E-05,0.000419953,2.481100213
Rv2334,-2.729910301,10.83579007,-7.873006228,4.32E-05,0.000419953,2.479214605
Rv3087,-2.153470759,8.670486901,-7.871862146,4.32E-05,0.000419953,2.478088518
Rv3212,-3.479781204,12.09532571,-7.870361408,4.33E-05,0.000419953,2.476611176
Rv3137,-2.1486855,12.26231176,-7.870349354,4.33E-05,0.000419953,2.476599309
Rv2074,-1.829787667,12.39609501,-7.862728895,4.36E-05,0.000421924,2.46909396
Rv2058c,3.262970086,8.633658907,7.858759301,4.38E-05,0.000422471,2.465181892
Rv2276,-2.159220749,9.843748569,-7.855186335,4.39E-05,0.000422865,2.461659276
Rv2447c,-3.067971572,11.03216807,-7.845985903,4.43E-05,0.000424129,2.452582265
Rv3884c,-2.425008913,10.15459311,-7.845707136,4.43E-05,0.000424129,2.452307097
Rv2013,2.037341761,7.823311593,7.844310838,4.44E-05,0.000424129,2.450928704
Rv1076,-1.596825648,8.680659317,-7.840942658,4.45E-05,0.000424414,2.44760286
Rv1145,1.609547676,8.250715776,7.838511556,4.46E-05,0.000424414,2.445201567
Rv3684,-1.90138273,11.30321999,-7.833362589,4.48E-05,0.000425453,2.44011366
Rv1960c,2.392761981,8.937973802,7.829658556,4.50E-05,0.000425922,2.436451807
Rv1271c,-2.519438294,9.438235837,-7.82647557,4.51E-05,0.000426188,2.433303902
Rv1481,-1.809332303,11.81608639,-7.819029246,4.54E-05,0.000426481,2.425935429
Rv0707,-3.292641639,12.01670801,-7.818444165,4.54E-05,0.000426481,2.425356216
Rv3100c,1.960444313,10.59552542,7.818229715,4.54E-05,0.000426481,2.425143907
Rv3423c,-1.75535836,11.0667292,-7.810953018,4.58E-05,0.000427448,2.417936957
Rv3079c,1.744798516,8.499713709,7.810837081,4.58E-05,0.000427448,2.417822086
Rv2590,-3.16338962,11.92881315,-7.804590242,4.60E-05,0.000428959,2.411630537
Rv3144c,-1.872361218,10.67345466,-7.796539247,4.64E-05,0.000431208,2.403644652
Rv3303c,-1.867559188,9.315605296,-7.789192542,4.67E-05,0.000433188,2.39635131
Rv2677c,-2.127029274,11.24784564,-7.785824156,4.68E-05,0.00043356,2.393005458
Rv1610,-2.549652763,11.18299553,-7.782950424,4.70E-05,0.000433733,2.39014999
Rv0918,2.315258679,9.495131677,7.761088561,4.79E-05,0.000440911,2.368398063
Rv3455c,-2.504425693,12.00309959,-7.760606061,4.80E-05,0.000440911,2.367917411
Rv0935,-2.317148204,11.53504356,-7.741571068,4.88E-05,0.000447861,2.348935299
Rv0257,-1.620122236,10.53579681,-7.737402626,4.90E-05,0.000448602,2.344773225
Rv2325c,-2.615687297,11.94310974,-7.734258666,4.92E-05,0.000448913,2.341632828
Rv3647c,-2.353275142,10.78307607,-7.722260939,4.97E-05,0.000452997,2.329638885
Rv3490,-1.95748682,11.95895119,-7.716921884,5.00E-05,0.000454259,2.32429651
Rv1736c,-2.59522363,13.61614257,-7.71059244,5.03E-05,0.000455955,2.317959133
Rv3726,-1.921600949,10.39167645,-7.703609407,5.06E-05,0.000457161,2.310962311
Rv0007,-2.27184646,12.39412602,-7.702110199,5.07E-05,0.000457161,2.309459453
Rv2532c,-3.138032356,11.02435254,-7.700678148,5.08E-05,0.000457161,2.308023687
Rv3555c,-1.89224681,8.264186043,-7.688716473,5.13E-05,0.000461336,2.296022293
Rv2585c,-1.842242748,10.62855257,-7.685816917,5.15E-05,0.000461575,2.293110769
Rv3677c,-1.88545586,11.62346063,-7.670956024,5.22E-05,0.000467086,2.27817417
Rv2358,1.780670513,11.94855822,7.664445161,5.25E-05,0.000468587,2.27162256
Rv0146,-1.922912537,11.87500418,-7.661921298,5.27E-05,0.000468587,2.269081658
Rv1454c,-2.130470784,9.409997028,-7.66058138,5.27E-05,0.000468587,2.267732412
Rv0753c,2.92045187,11.8330858,7.658176743,5.28E-05,0.000468624,2.265310542
Rv0995,-3.379795493,9.57386443,-7.644498297,5.35E-05,0.000473716,2.251522054
Rv2035,3.434632925,9.360172554,7.639071883,5.38E-05,0.000475125,2.246046315
Rv2524c,-2.135373057,12.249348,-7.628591523,5.44E-05,0.000478843,2.235461561
Rv3759c,-1.945676317,11.60564141,-7.623070298,5.46E-05,0.000479302,2.229880495
Rv1644,-2.390506967,12.62190342,-7.620108528,5.48E-05,0.000479302,2.226885246
Rv3756c,-3.363626102,10.98926187,-7.617012413,5.50E-05,0.000479302,2.223753104
Rv2388c,-2.241607922,11.53479861,-7.616988172,5.50E-05,0.000479302,2.223728577
Rv0800,-1.75821755,8.339584938,-7.616178451,5.50E-05,0.000479302,2.222909257
Rv2510c,-1.869764454,9.253519734,-7.611279708,5.53E-05,0.000480509,2.21795091
Rv2327,-2.008159007,11.95384453,-7.603091385,5.57E-05,0.000483238,2.209657065
Rv3441c,-2.52550812,11.13682003,-7.598979913,5.59E-05,0.000483329,2.205489826
Rv3496c,-2.92201367,10.10413914,-7.598395169,5.59E-05,0.000483329,2.204896999
Rv3762c,-1.706101215,9.03081142,-7.589151643,5.64E-05,0.000486578,2.195520698
Rv2149c,-1.872088273,12.00093735,-7.585009331,5.67E-05,0.000487467,2.191315828
Rv0768,3.439707983,9.916967359,7.568141563,5.76E-05,0.000494355,2.174173744
Rv1676,-1.741704149,10.86561531,-7.564885811,5.78E-05,0.000494846,2.170861423
Rv2589,-1.714308501,10.48861835,-7.559230294,5.81E-05,0.00049607,2.165104849
Rv3057c,-1.632521987,10.96084305,-7.557887017,5.82E-05,0.00049607,2.163737048
Rv0016c,-2.172153673,10.92382577,-7.548015902,5.87E-05,0.000499227,2.153679583
Rv2979c,-1.548342947,10.18028158,-7.544301941,5.89E-05,0.000499227,2.14989271
Rv2102,-1.696841817,10.69153868,-7.543975714,5.89E-05,0.000499227,2.149560006
Rv0083,-3.249866166,10.90075933,-7.542503453,5.90E-05,0.000499227,2.148058364
Rv1065,2.36243834,11.99976811,7.529541032,5.98E-05,0.000504433,2.134826865
Rv2207,-3.259758224,10.25064314,-7.527034889,5.99E-05,0.000504594,2.132266543
Rv0185,-1.665805617,11.29214084,-7.518331106,6.04E-05,0.000506766,2.123369161
Rv0939,-2.258637632,11.48255533,-7.518245435,6.04E-05,0.000506766,2.123281543
Rv0570,-1.73703864,12.88364921,-7.499133701,6.15E-05,0.000514093,2.103714876
Rv3504,2.156467151,9.011540669,7.497969199,6.16E-05,0.000514093,2.102521336
Rv3838c,-1.70060916,10.41453411,-7.496914798,6.17E-05,0.000514093,2.101440512
Rv0182c,-1.816510293,9.834788697,-7.492255203,6.20E-05,0.000515347,2.096662657
Rv0868c,-3.095718502,9.763624809,-7.477207942,6.29E-05,0.000521825,2.081216897
Rv0736,1.663081617,9.930800388,7.473648328,6.31E-05,0.000522549,2.077559301
Rv3082c,1.660040396,8.183233803,7.469934265,6.33E-05,0.000523356,2.073741489
Rv3454,1.749057868,8.722627446,7.462668303,6.38E-05,0.000525974,2.066268077
Rv0626,-2.431514821,10.95652573,-7.446259618,6.48E-05,0.000533324,2.04936907
Rv2344c,-1.782926306,9.277682187,-7.439153587,6.52E-05,0.000535923,2.042041288
Rv0647c,-3.073320977,10.60298795,-7.425778738,6.61E-05,0.000541834,2.02823361
Rv0705,-1.684626687,13.02352774,-7.422027321,6.63E-05,0.000542711,2.024357163
Rv3047c,2.107735687,11.86787175,7.416622571,6.67E-05,0.000542974,2.018769482
Rv2955c,-2.143938129,9.653995989,-7.41589311,6.67E-05,0.000542974,2.018015078
Rv1423,-1.807005027,11.62111155,-7.415289447,6.68E-05,0.000542974,2.017390728
Rv2241,-1.578070603,12.09696594,-7.408428483,6.72E-05,0.000545515,2.010291748
Rv0596c,2.028167009,10.68593744,7.395112326,6.81E-05,0.000551537,1.996498408
Rv0652,-2.452512008,10.72074991,-7.392708529,6.82E-05,0.000551723,1.994006327
Rv2264c,1.757843572,9.322156884,7.384170861,6.88E-05,0.00055523,1.985149793
Rv0766c,3.388880959,10.35953448,7.376359721,6.93E-05,0.000558369,1.977039662
Rv3794,-1.641107776,9.504154909,-7.367669428,6.99E-05,0.000562014,1.968008564
Rv3413c,-1.826479811,10.97627135,-7.356798877,7.07E-05,0.0005669,1.956699584
Rv1757c,2.076978953,11.69307653,7.346963588,7.14E-05,0.000571257,1.946455997
Rv2945c,-2.11345733,11.95653462,-7.340029141,7.19E-05,0.000574018,1.939227031
Rv0237,-1.680386982,10.67835096,-7.326249194,7.28E-05,0.000580692,1.924845483
Rv2850c,-2.267519596,10.86885559,-7.32407868,7.30E-05,0.000580783,1.922578226
Rv0550c,1.809975466,9.800836877,7.319209567,7.33E-05,0.000582421,1.917490122
Rv0074,-2.163048532,11.4620761,-7.312516847,7.38E-05,0.000585117,1.910491952
Rv3406,1.881907499,8.573445869,7.309888993,7.40E-05,0.000585481,1.907742758
Rv1146,1.539872888,8.039913251,7.298232537,7.49E-05,0.000590641,1.895538497
Rv1695,-2.947999311,10.77591208,-7.297008372,7.50E-05,0.000590641,1.894255894
Rv3531c,2.721506398,10.22055206,7.28914169,7.56E-05,0.000592081,1.886009562
Rv2004c,-2.085084713,13.50354263,-7.287726169,7.57E-05,0.000592081,1.88452497
Rv2163c,-1.986918527,10.30231878,-7.28744122,7.57E-05,0.000592081,1.884226089
Rv2287,1.581873675,8.45641148,7.286641323,7.57E-05,0.000592081,1.883387032
Rv2077c,1.46243855,11.48505647,7.283291861,7.60E-05,0.000592519,1.879872792
Rv3882c,-2.512731001,11.31157719,-7.281968722,7.61E-05,0.000592519,1.878484204
Rv2029c,-2.07389109,14.45656555,-7.2735133,7.67E-05,0.000596338,1.869605762
Rvnt06,1.51641369,12.50149622,7.255507804,7.81E-05,0.000604505,1.85067192
Rv2210c,-1.796238005,10.58984305,-7.248727656,7.86E-05,0.000604505,1.843532465
Rv3310,-2.348757589,8.548874899,-7.248351322,7.87E-05,0.000604505,1.843136032
Rv0850,4.023513813,9.562739577,7.247585758,7.87E-05,0.000604505,1.842329529
Rv1861,-1.92948439,9.446269332,-7.245523897,7.89E-05,0.000604505,1.840157072
Rv3834c,1.734116037,8.121225079,7.24391973,7.90E-05,0.000604505,1.838466517
Rv3672c,-1.59265393,11.70991752,-7.243705739,7.90E-05,0.000604505,1.83824098
Rv1534,-3.738053871,9.578428248,-7.242411399,7.91E-05,0.000604505,1.836876688
Rv0436c,-2.258737174,9.847870863,-7.240347278,7.93E-05,0.000604505,1.83470061
Rv0446c,-1.747052279,9.705191537,-7.239793018,7.93E-05,0.000604505,1.834116202
Rv3510c,1.60769397,8.821539108,7.238572019,7.94E-05,0.000604505,1.832828666
Rvnt22,1.63631733,13.52977033,7.236206418,7.96E-05,0.000604783,1.830333658
Rv2745c,2.275257003,12.98833005,7.233903821,7.98E-05,0.000605025,1.827904478
Rv0120c,-1.675685587,9.600474953,-7.230760994,8.00E-05,0.000605776,1.824587882
Rv3678A,-1.709787983,12.13492583,-7.226752323,8.04E-05,0.000607052,1.820355902
Rv3134c,-1.969832243,14.26974357,-7.214752785,8.13E-05,0.000613188,1.807676735
Rv1986,3.369690057,9.733662302,7.202732532,8.23E-05,0.000618489,1.794958856
Rv3318,-2.139840737,9.233906463,-7.202352177,8.23E-05,0.000618489,1.79455615
Rv3658c,-1.878550301,10.79458665,-7.198119781,8.27E-05,0.000619946,1.790073914
Rv1457c,-2.38387238,9.111687343,-7.195379323,8.29E-05,0.000620487,1.78717057
Rv1021,-2.009703015,9.308296239,-7.189853874,8.34E-05,0.000621287,1.781314032
Rv2791c,-2.915470748,11.17491773,-7.18910781,8.34E-05,0.000621287,1.780522989
Rv2688c,2.027816515,9.858166506,7.187431533,8.36E-05,0.000621287,1.778745417
Rv3815c,-1.645233967,11.29436067,-7.186661194,8.36E-05,0.000621287,1.777928416
Rv3289c,2.686679803,12.19392769,7.180021407,8.42E-05,0.000624267,1.770883564
Rv3272,-1.715139708,10.71321731,-7.171016347,8.50E-05,0.00062875,1.76132089
Rv1936,1.788119118,8.214748556,7.1638011,8.56E-05,0.000632141,1.753651998
Rv3909,-1.800302303,9.012528579,-7.148560766,8.69E-05,0.000640684,1.737433357
Rv0568,-1.590148123,11.64102793,-7.144681369,8.72E-05,0.000642004,1.733300574
Rv2789c,-3.257632495,10.6722647,-7.140340246,8.76E-05,0.000643627,1.728673805
Rv1763,2.069090749,11.37821815,7.130418347,8.85E-05,0.000648043,1.718090708
Rv1686c,1.52628624,9.070399556,7.129895315,8.85E-05,0.000648043,1.717532499
Rv0808,-1.65500666,12.89576555,-7.114196589,8.99E-05,0.000655872,1.700762906
Rv0051,-1.994776405,10.70112182,-7.113438143,9.00E-05,0.000655872,1.699951987
Rv0190,2.16802123,12.36970016,7.112529258,9.01E-05,0.000655872,1.69898013
Rv3494c,-2.304624664,10.16542389,-7.102902297,9.10E-05,0.000661061,1.68868017
Rv3663c,-1.940862253,9.550442704,-7.101109839,9.11E-05,0.000661062,1.686761194
Rv3299c,-2.200679831,10.27656248,-7.098373527,9.14E-05,0.000661694,1.683831009
Rv0338c,-1.76871435,11.86969455,-7.096207303,9.16E-05,0.000661949,1.681510675
Rv0546c,-1.802219301,9.51035202,-7.083911907,9.27E-05,0.000669004,1.668330012
Rv0080,-1.491626033,14.24764367,-7.078946916,9.32E-05,0.000671161,1.663002454
Rv1689,-1.606970095,8.549402134,-7.075859914,9.35E-05,0.000672054,1.65968855
Rv1926c,2.080833731,10.94265959,7.065124967,9.45E-05,0.00067817,1.64815573
Rv2664,3.174819096,10.71208229,7.062853673,9.47E-05,0.00067852,1.645713865
Rv2028c,-1.95960496,13.65356726,-7.060903615,9.49E-05,0.000678652,1.64361687
Rv1638A,-4.085358761,10.22837907,-7.056886071,9.53E-05,0.000680207,1.639295175
Rv0165c,-1.815536206,10.73512763,-7.052048314,9.58E-05,0.000682335,1.634088619
Rv3835,-1.688130411,10.32876974,-7.0448636,9.65E-05,0.000685301,1.626351037
Rv3037c,-1.668059266,10.52016154,-7.044274629,9.65E-05,0.000685301,1.62571647
Rv1066,2.12308488,12.28322719,7.035373829,9.74E-05,0.000688579,1.616121572
Rv2934,-3.429551259,11.77361005,-7.034865928,9.74E-05,0.000688579,1.615573779
Rv2450c,3.288268133,8.588645162,7.033710328,9.76E-05,0.000688579,1.614327299
Rv2961,3.099586362,8.348250492,7.032632019,9.77E-05,0.000688579,1.613164044
Rv0291,-2.78844197,12.37899583,-7.009073801,0.000100025,0.000704019,1.587715234
Rv1980c,1.639028967,12.60125918,7.004504355,0.00010049,0.000706064,1.582771375
Rv0015c,-2.01816198,11.29680206,-6.991109635,0.00010187,0.000713488,1.568264659
Rv2586c,-1.899880303,12.21550348,-6.990806809,0.000101902,0.000713488,1.567936444
Rv2645,2.782080993,10.19807214,6.982675695,0.00010275,0.000718177,1.559119481
Rv2139,-1.958956226,10.54132956,-6.980691703,0.000102958,0.000718384,1.556966933
Rv2773c,-2.374240077,10.87617469,-6.976842526,0.000103363,0.000719963,1.552789386
Rv2429,1.97113685,11.80297075,6.96796611,0.000104304,0.000724668,1.543148919
Rv1283c,-1.99489277,10.22413524,-6.962804696,0.000104855,0.000724668,1.537538857
Rv1678,-1.375788333,11.57036668,-6.962624448,0.000104874,0.000724668,1.537342882
Rv1621c,2.383609226,9.247338266,6.96239715,0.000104899,0.000724668,1.537095747
Rv0218,1.674630602,10.00451155,6.962027423,0.000104938,0.000724668,1.536693741
Rv3003c,-1.821935133,11.82699624,-6.955980925,0.000105589,0.000727913,1.530116997
Rv2992c,-2.396910426,10.36924751,-6.931315025,0.00010829,0.000745255,1.503242189
Rv2105,3.216189216,11.13105932,6.925362487,0.000108953,0.000748033,1.496745534
